label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EWJ.avg,exposure.EWJ.min,exposure.GLD.avg,exposure.GLD.min,exposure.HYG.avg,exposure.HYG.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VGK.avg,exposure.VGK.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00398629,0.02380945,0.00198517,0.00924715,129094.90973619,75500.00000000,53594.90973619,0.70986635,0.07671320,0.08327546,0.90324777,0.08601578,1.25916018,0.55577202,-0.13802998,185,2020,0.17417659,2015,-0.01746929,4502837.51348953,627.70783720,3.46934869,0.00831401,0.03017831,0.00000000,0.22194815,0.00000000,0.09541014,0.00000000,0.02871071,0.00000000,0.01656643,0.00000000,0.00752979,0.00000000,0.08294089,0.00000000,0.03453593,0.00000000,0.08647481,0.00000000,0.06160788,0.00000000,0.06134237,0.00000000,0.05288789,0.00000000,0.11006808,0.00000000,0.03471399,0.00000000,0.03170485,0.00000000,0.03934672,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00457316,0.02883317,0.00207726,0.01063983,121108.30971777,75500.00000000,45608.30971777,0.60408357,0.07312331,0.07359964,0.88384608,0.08391824,1.23608686,0.58842421,-0.12426971,121,2020,0.16250575,2015,-0.02905726,5653307.01819919,785.88432715,4.36560289,0.01040906,0.03018700,0.00000000,0.20178881,0.00000000,0.09592897,0.00000000,0.02642920,0.00000000,0.02243686,0.00000000,0.02381490,0.00000000,0.08302851,0.00000000,0.03880846,0.00000000,0.09292534,0.00000000,0.05374149,0.00000000,0.05720719,0.00000000,0.05542588,0.00000000,0.11049916,0.00000000,0.03525107,0.00000000,0.03767140,0.00000000,0.03022885,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00444246,0.02590998,0.00206053,0.00968941,128246.44762868,75500.00000000,52746.44762868,0.69862845,0.07562995,0.08227869,0.90739209,0.08435570,1.26931498,0.55293319,-0.13677954,185,2020,0.17606082,2015,-0.01244978,4418405.48621846,612.30287332,3.43085087,0.00810997,0.03022392,0.00000000,0.22195371,0.00000000,0.09590417,0.00000000,0.03273752,0.00000000,0.01749720,0.00000000,0.01256208,0.00000000,0.08294323,0.00000000,0.04250863,0.00000000,0.08663633,0.00000000,0.05502721,0.00000000,0.05602570,0.00000000,0.05285072,0.00000000,0.10673513,0.00000000,0.03270547,0.00000000,0.03391196,0.00000000,0.03528924,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.00489701,0.03078575,0.00218859,0.01585058,122854.91558101,75500.00000000,47354.91558101,0.62721742,0.07389505,0.07577349,0.91293973,0.08184305,1.28250342,0.59400604,-0.12440117,119,2020,0.16299366,2015,-0.02895209,5548084.91084086,778.93622615,4.26234147,0.01031704,0.03019349,0.00000000,0.20176912,0.00000000,0.09842749,0.00000000,0.02913517,0.00000000,0.02012339,0.00000000,0.03229463,0.00000000,0.08298698,0.00000000,0.03756665,0.00000000,0.10078862,0.00000000,0.04827339,0.00000000,0.05209738,0.00000000,0.05537055,0.00000000,0.11118065,0.00000000,0.03019625,0.00000000,0.03441246,0.00000000,0.03023408,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.00498918,0.02902210,0.00211890,0.00860317,128455.80149012,75500.00000000,52955.80149012,0.70140134,0.07503547,0.08252530,0.92926510,0.08152075,1.30335720,0.52283695,-0.14351600,185,2020,0.15833833,2015,-0.01596676,4316800.42513875,602.09002551,3.36162602,0.00797470,0.03018649,0.00000000,0.22194611,0.00000000,0.09951245,0.00000000,0.03344412,0.00000000,0.01598214,0.00000000,0.02147491,0.00000000,0.08295274,0.00000000,0.03851959,0.00000000,0.09865429,0.00000000,0.04818881,0.00000000,0.04999626,0.00000000,0.05283636,0.00000000,0.10753618,0.00000000,0.03014595,0.00000000,0.03012233,0.00000000,0.03346790,0.00000000
EW-12,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01284410,0.04528831,0.00318365,0.01284538,103786.29126758,75500.00000000,28286.29126758,0.37465286,0.05656777,0.04998655,0.55308110,0.11071812,0.75675885,0.23201467,-0.24381118,161,2019,0.21755278,2022,-0.16281782,203168.16766910,30.69166682,0.16287578,0.00040651,,,,,0.08308264,0.08151462,0.08275730,0.08114131,0.08141104,0.07048796,0.08256226,0.07985509,,,0.08193681,0.07893284,0.08224869,0.07770677,0.08183064,0.07947530,0.08100758,0.07476542,,,0.08185518,0.07601307,0.08288274,0.08148734,0.08267228,0.08020133,0.08290617,0.08099800
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00162626,0.00887397,0.00164790,0.00887535,176253.02249803,75500.00000000,100753.02249803,1.33447712,0.12256816,0.12984724,1.14100262,0.10642080,1.60583341,0.91281394,-0.13427507,107,2021,0.28424573,2022,-0.00680624,4149085.45546553,358.42328182,2.61951722,0.00474733,,,0.23465931,0.00000000,,,,,,,,,0.12868466,0.00000000,,,,,,,0.63500813,0.00000000,,,,,,,,,,
SPY benchmark,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00181713,0.00887397,0.00181778,0.00887535,155037.99589010,75500.00000000,79537.99589010,1.05348339,0.12272174,0.11077065,0.76728635,0.16992121,1.07071696,0.36376365,-0.33736669,173,2013,0.31819168,2022,-0.18365528,75481.94120423,5.28373588,0.04442562,0.00006998,,,,,,,,,,,,,,,,,,,,,0.99818222,0.99112465,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.01745881,0.06030283,0.00894109,0.02985697,35041.08179532,31500.00000000,3541.08179532,0.11241530,0.03545379,0.04485121,0.38517583,0.10538147,0.52646905,0.31909013,-0.11110903,,2025,0.06278021,2024,-0.01601575,1052226.35409775,140.27255277,6.70766328,0.00445310,0.02261490,0.00000000,0.29440042,0.00000000,0.04687051,0.00000000,0.07211734,0.00000000,0.09663892,0.00000000,0.00452779,0.00000000,0.01504687,0.00000000,0.06231552,0.00000000,0.03758701,0.00000000,0.09540953,0.00000000,0.06796631,0.00000000,0.02266284,0.00000000,0.00000000,0.00000000,0.05859751,0.00000000,0.02695259,0.00000000,0.05875738,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.01867555,0.05695396,0.00932734,0.02952473,39585.60552729,31500.00000000,8085.60552729,0.25668589,0.08756762,0.09721599,0.82440154,0.10969472,1.16093052,0.79280480,-0.11045294,71,2025,0.13375672,2024,0.01926335,783066.26691336,109.80811610,4.63646041,0.00348597,0.00755065,0.00000000,0.24920675,0.00000000,0.04387001,0.00000000,0.08581510,0.00000000,0.11452619,0.00000000,0.00904690,0.00000000,0.00751480,0.00000000,0.06682811,0.00000000,0.01501424,0.00000000,0.11181644,0.00000000,0.08198129,0.00000000,0.00748785,0.00000000,0.00000000,0.00000000,0.07215661,0.00000000,0.03147755,0.00000000,0.07697618,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.02115155,0.06011885,0.00986293,0.03068028,37466.83484040,31500.00000000,5966.83484040,0.18942333,0.05497424,0.07345386,0.59623245,0.09837769,0.82142862,0.51784911,-0.10615880,353,2026,0.11447266,2024,-0.01867883,971696.02663463,129.96743022,6.14196483,0.00412595,0.02258412,0.00000000,0.29453748,0.00000000,0.05669189,0.00000000,0.07499708,0.00000000,0.07999151,0.00000000,0.01871771,0.00000000,0.01508423,0.00000000,0.06260279,0.00000000,0.04121702,0.00000000,0.07782731,0.00000000,0.06550894,0.00000000,0.02257653,0.00000000,0.00000000,0.00000000,0.06372580,0.00000000,0.02237382,0.00000000,0.06033991,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.02169605,0.06144827,0.01046503,0.03028645,42842.19817188,31500.00000000,11342.19817188,0.36006978,0.11257453,0.13178569,1.08793734,0.10353415,1.54999390,1.19500629,-0.09420413,240,2026,0.15658237,2024,0.03330409,688147.57998252,95.44322114,4.00700319,0.00302994,0.00749428,0.00000000,0.24916834,0.00000000,0.05292594,0.00000000,0.09017525,0.00000000,0.09555548,0.00000000,0.01874988,0.00000000,0.00751142,0.00000000,0.07028909,0.00000000,0.02268083,0.00000000,0.09191577,0.00000000,0.08013110,0.00000000,0.00749745,0.00000000,0.00000000,0.00000000,0.07883110,0.00000000,0.02987830,0.00000000,0.07544848,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.02283852,0.06450276,0.01075783,0.03133826,36436.29727683,31500.00000000,4936.29727683,0.15670785,0.04561130,0.06149481,0.51860316,0.09522700,0.71307570,0.47942151,-0.09513820,353,2026,0.08956943,2024,-0.02603243,950160.25452224,128.15591055,6.05975597,0.00406844,0.02266058,0.00000000,0.29462783,0.00000000,0.05723785,0.00000000,0.06742170,0.00000000,0.07130021,0.00000000,0.02879797,0.00000000,0.01504519,0.00000000,0.05965991,0.00000000,0.04370471,0.00000000,0.06864287,0.00000000,0.07108184,0.00000000,0.02262519,0.00000000,0.00000000,0.00000000,0.06734407,0.00000000,0.02563012,0.00000000,0.06130994,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.02306494,0.05358663,0.01103111,0.02349943,41908.64112592,31500.00000000,10408.64112592,0.33043305,0.10506218,0.12210121,1.05272043,0.10020081,1.49925531,1.30741548,-0.08035868,224,2025,0.14609698,2024,0.03336999,653414.02954805,91.96458737,3.82762819,0.00291951,0.00750441,0.00000000,0.24894519,0.00000000,0.05294384,0.00000000,0.08042366,0.00000000,0.08518833,0.00000000,0.03854832,0.00000000,0.00752801,0.00000000,0.06935545,0.00000000,0.02465955,0.00000000,0.08061798,0.00000000,0.08400902,0.00000000,0.00752671,0.00000000,0.00000000,0.00000000,0.08031055,0.00000000,0.03512005,0.00000000,0.07420485,0.00000000
EW-12,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.04407028,0.07370511,0.01595486,0.02737545,44723.17216739,31500.00000000,13223.17216739,0.41978324,0.14545865,0.15078871,1.41999825,0.09966971,2.12475972,1.42245145,-0.10225913,84,2025,0.17673278,2024,0.08563950,43071.48306484,6.38639067,0.23394689,0.00020274,,,,,0.08279037,0.08168023,0.08201905,0.07985774,0.07729362,0.06842400,0.08181675,0.07778886,,,0.07852596,0.06693848,0.08115299,0.07431850,0.07319302,0.06322549,0.07178608,0.05595788,,,0.08143381,0.07657679,0.08206524,0.07904260,0.08154292,0.07836919,0.08230601,0.07983936
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00874667,0.02127131,0.00876741,0.02127131,45557.22711661,31500.00000000,14057.22711661,0.44626118,0.15135233,0.15900812,1.36587846,0.10804188,1.99356338,1.38106421,-0.10959109,202,2024,0.18910934,2023,0.09960898,490309.15290281,41.71859816,2.62267527,0.00132440,,,0.29446822,0.00000000,,,,,,,,,0.00000000,0.00000000,,,,,,,0.69676437,0.00000000,,,,,,,,,,
SPY benchmark,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01118127,0.02889993,0.01118276,0.02890110,51462.51865568,31500.00000000,19962.51865568,0.63373075,0.22151929,0.21396638,1.42521974,0.14894780,2.14327329,1.18927495,-0.18626415,127,2023,0.26134206,2026,0.12377263,31218.24766906,2.18527734,0.14948196,0.00006937,,,,,,,,,,,,,,,,,,,,,0.98881724,0.97109890,,,,,,,,,,
