label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score.months,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min,exposure.VNQ.avg,exposure.VNQ.min
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2007-06-01,2007-06-01,2012-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00336290,0.01507699,0.00192719,0.00769748,46677.57493865,40000.00000000,6677.57493865,0.16693937,0.05406671,0.04995977,0.56319750,0.10285964,0.79384981,0.52852556,-0.10229724,436,2009,0.16706231,2012,-0.02677503,357561.45438110,53.19362373,1.25010922,0.00132984,,,0.13073760,0.00000000,0.10768863,0.00000000,0.14319744,0.00000000,0.10704164,0.00000000,0.12435070,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2007-06-01,2007-06-01,2012-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00463126,0.01668098,0.00223612,0.00781021,45322.60242812,40000.00000000,5322.60242812,0.13306506,0.04523521,0.04040028,0.48189282,0.10272996,0.67804118,0.38844095,-0.11645324,439,2009,0.15563018,2012,-0.02925241,613298.22679049,78.43348028,2.18231942,0.00196084,0.38224266,0.00000000,0.13077193,0.00000000,0.10772055,0.00000000,0.14320802,0.00000000,0.10713304,0.00000000,0.12427047,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2007-06-01,2007-06-01,2012-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00341206,0.01466032,0.00189922,0.00759540,43590.70888384,40000.00000000,3590.70888384,0.08976772,0.03397543,0.02777746,0.36418497,0.10763254,0.50258510,0.25106641,-0.13532448,483,2009,0.15762315,2012,-0.03569551,293552.79398728,43.34731558,1.06855192,0.00108368,,,0.13073698,0.00000000,0.10768534,0.00000000,0.15306094,0.00000000,0.11689096,0.00000000,0.12098853,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2007-06-01,2007-06-01,2012-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00472449,0.01585624,0.00227105,0.00764151,42377.00067648,40000.00000000,2377.00067648,0.05942502,0.02536362,0.01864250,0.28678086,0.10746302,0.39502836,0.18321686,-0.13843499,511,2009,0.14263689,2008,-0.04260579,532338.90648643,66.95589867,1.97259925,0.00167390,0.36584911,0.00000000,0.13076812,0.00000000,0.10767103,0.00000000,0.15301187,0.00000000,0.11697399,0.00000000,0.12098171,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2007-06-01,2007-06-01,2012-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00356786,0.01466032,0.00205660,0.00759540,44994.19672802,40000.00000000,4994.19672802,0.12485492,0.04302389,0.03804245,0.46792686,0.10087905,0.64985917,0.32839020,-0.13101453,,2009,0.09934539,2011,-0.01804918,283089.98558861,39.80187024,1.02296195,0.00099505,,,0.12421163,0.00000000,0.09793127,0.00000000,0.16594503,0.00000000,0.11351320,0.00000000,0.11449213,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2007-06-01,2007-06-01,2012-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00475949,0.01585624,0.00241001,0.00764151,43657.25091037,40000.00000000,3657.25091037,0.09143127,0.03384246,0.02827122,0.37976876,0.10107128,0.52691698,0.25715689,-0.13160237,,2009,0.08293965,2011,-0.02655232,530699.06019169,64.32484559,1.95377109,0.00160812,0.37888497,0.00000000,0.12424801,0.00000000,0.09787416,0.00000000,0.16608747,0.00000000,0.11363227,0.00000000,0.11449528,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2007-06-01,2007-06-01,2012-06-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00647149,0.01577456,0.00280002,0.00799261,43948.22628350,40000.00000000,3948.22628350,0.09870566,0.00711406,0.03042193,0.14022723,0.21422677,0.19629896,0.01507227,-0.47199689,1072,2009,0.19189596,2008,-0.26644122,62170.71683558,9.17575284,0.24557828,0.00022939,,,0.19944706,0.19813949,0.19894977,0.19601028,0.19820937,0.19524669,0.19757680,0.19200739,0.19934150,0.19731814
SPY benchmark,sens,sens_2007-06-01,2007-06-01,2012-06-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00243566,0.00778093,0.00243712,0.00778238,43459.90235502,40000.00000000,3459.90235502,0.08649756,-0.01834365,0.02680473,0.06226064,0.26485475,0.08755861,-0.03318682,-0.55273905,,2009,0.25855999,2008,-0.36898408,39934.54492062,2.79541814,0.16733790,0.00006989,,,,,,,,,0.99756288,0.99221762,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2007-12-03,2007-12-03,2012-11-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00301689,0.00777952,0.00188640,0.00495114,46637.69424392,39500.00000000,7137.69424392,0.18070112,0.05877395,0.05320763,0.62299600,0.09968949,0.88299497,0.57543531,-0.10213824,436,2009,0.16675244,2007,0.00531124,340790.66491672,51.37347194,1.19330088,0.00130059,,,0.12301143,0.00000000,0.09965679,0.00000000,0.14882325,0.00000000,0.10577588,0.00000000,0.13303505,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2007-12-03,2007-12-03,2012-11-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00463755,0.01338989,0.00236643,0.00634498,45250.88941212,39500.00000000,5750.88941212,0.14559214,0.04917127,0.04350095,0.53176278,0.09964060,0.75226097,0.42389348,-0.11599912,439,2009,0.15564296,2012,0.00177374,593689.52559317,76.33532880,2.11953257,0.00193254,0.38501082,0.00000000,0.12299470,0.00000000,0.09970032,0.00000000,0.14876001,0.00000000,0.10589682,0.00000000,0.13297755,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2007-12-03,2007-12-03,2012-11-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00335926,0.00942575,0.00196794,0.00470487,43957.48345615,39500.00000000,4457.48345615,0.11284768,0.03654962,0.03419268,0.39238442,0.10580183,0.54282921,0.26915469,-0.13579410,483,2009,0.15721021,2008,-0.03355441,277289.20016940,43.29069464,1.02096750,0.00109597,,,0.11969963,0.00000000,0.09957275,0.00000000,0.15526353,0.00000000,0.11582735,0.00000000,0.13626499,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2007-12-03,2007-12-03,2012-11-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00482201,0.01595159,0.00234448,0.00653552,42712.72709279,39500.00000000,3212.72709279,0.08133486,0.02717129,0.02498746,0.30671157,0.10565797,0.42341948,0.19652377,-0.13825956,511,2009,0.14241551,2008,-0.04248094,509345.28423259,66.15503969,1.91243806,0.00167481,0.36855634,0.00000000,0.11963375,0.00000000,0.09962654,0.00000000,0.15519577,0.00000000,0.11589800,0.00000000,0.13624718,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2007-12-03,2007-12-03,2012-11-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00315002,0.00942575,0.00186802,0.00423566,45250.20651558,39500.00000000,5750.20651558,0.14557485,0.04580638,0.04349610,0.50257132,0.09889638,0.70015353,0.34978738,-0.13095493,,2009,0.09940717,2011,-0.01821006,270363.66758375,40.56003108,0.98524544,0.00102684,,,0.11303219,0.00000000,0.08969521,0.00000000,0.16890885,0.00000000,0.11223973,0.00000000,0.12962922,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2007-12-03,2007-12-03,2012-11-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00449024,0.01595159,0.00221880,0.00653552,43912.46929155,39500.00000000,4412.46929155,0.11170808,0.03589338,0.03386411,0.40571111,0.09905946,0.56461733,0.27350864,-0.13123308,,2009,0.08290057,2011,-0.02614210,509340.38317290,64.15153256,1.89467941,0.00162409,0.38198937,0.00000000,0.11302632,0.00000000,0.08973868,0.00000000,0.16878885,0.00000000,0.11237632,0.00000000,0.12957118,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2007-12-03,2007-12-03,2012-11-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00562762,0.01640780,0.00253113,0.00874349,47449.91709000,39500.00000000,7949.91709000,0.20126372,0.02348084,0.05876774,0.21554498,0.21292832,0.30265403,0.04972848,-0.47218100,1072,2009,0.19171994,2008,-0.26653253,58824.20278287,8.73215366,0.22642688,0.00022107,,,0.19943567,0.19751102,0.19912588,0.19676481,0.19833395,0.19464956,0.19815980,0.19125651,0.19931310,0.19758027
SPY benchmark,sens,sens_2007-12-03,2007-12-03,2012-11-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00218412,0.00823111,0.00218557,0.00826582,48388.67196006,39500.00000000,8888.67196006,0.22502967,0.01083477,0.06508423,0.17186822,0.26209976,0.24294007,0.02007410,-0.53973887,1557,2009,0.25838397,2008,-0.36918717,39442.46890483,2.76097282,0.15544106,0.00006990,,,,,,,,,0.99781443,0.99173418,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2008-06-02,2008-06-02,2013-05-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00351977,0.00793661,0.00205548,0.00548426,47411.61684586,39500.00000000,7911.61684586,0.20029410,0.05683026,0.05852936,0.60076719,0.10044367,0.84956090,0.56969836,-0.09975500,204,2009,0.16639682,2008,-0.02674303,323639.05389656,49.54522191,1.15240845,0.00125431,,,0.11296125,0.00000000,0.11628577,0.00000000,0.13550614,0.00000000,0.12550208,0.00000000,0.14621010,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2008-06-02,2008-06-02,2013-05-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00489741,0.01259129,0.00248275,0.00626338,46005.69288890,39500.00000000,6505.69288890,0.16470109,0.04683433,0.04883650,0.50604961,0.10045635,0.71397237,0.41658108,-0.11242550,424,2009,0.15560304,2008,-0.03424265,556408.08572087,72.49054001,2.02147291,0.00183520,0.35841592,0.00000000,0.11303274,0.00000000,0.11627547,0.00000000,0.13542470,0.00000000,0.12572217,0.00000000,0.14620908,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2008-06-02,2008-06-02,2013-05-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00338989,0.00740110,0.00195810,0.00538769,45210.08602625,39500.00000000,5710.08602625,0.14455914,0.03519067,0.04322752,0.37847444,0.10638692,0.52275764,0.26141144,-0.13461795,429,2009,0.15766378,2008,-0.09132636,269395.23666878,43.90545755,1.00736176,0.00111153,,,0.10964114,0.00000000,0.11626501,0.00000000,0.14552969,0.00000000,0.13228346,0.00000000,0.15287760,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2008-06-02,2008-06-02,2013-05-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00512989,0.01244403,0.00252697,0.00546149,43962.59733785,39500.00000000,4462.59733785,0.11297715,0.02551708,0.03424309,0.29055131,0.10617354,0.40033890,0.18563042,-0.13746176,457,2009,0.14218960,2008,-0.09768344,499240.59323638,66.55297149,1.90483962,0.00168489,0.33865333,0.00000000,0.10959684,0.00000000,0.11622873,0.00000000,0.14552807,0.00000000,0.13201184,0.00000000,0.15282990,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2008-06-02,2008-06-02,2013-05-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00343893,0.00890642,0.00202615,0.00407674,46413.84090325,39500.00000000,6913.84090325,0.17503395,0.04711551,0.05167867,0.51384204,0.09922722,0.71471672,0.36066332,-0.13063573,710,2009,0.09957195,2011,-0.01791771,281238.58444086,46.83693579,1.03514315,0.00118575,,,0.09964383,0.00000000,0.10302541,0.00000000,0.16542669,0.00000000,0.12888883,0.00000000,0.14622987,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2008-06-02,2008-06-02,2013-05-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00497863,0.01244403,0.00254353,0.00546149,45139.07274336,39500.00000000,5639.07274336,0.14276134,0.03735045,0.04272238,0.41903945,0.09932922,0.58206041,0.28480778,-0.13114266,731,2009,0.08298024,2011,-0.02619153,503117.83498341,68.59331232,1.89004071,0.00173654,0.35190559,0.00000000,0.09965860,0.00000000,0.10302250,0.00000000,0.16540085,0.00000000,0.12872005,0.00000000,0.14629307,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2008-06-02,2008-06-02,2013-05-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00594686,0.01742860,0.00263919,0.00801673,48897.73550582,39500.00000000,9397.73550582,0.23791735,0.02343431,0.06848704,0.21540953,0.20951122,0.30153382,0.05023938,-0.46645304,1049,2009,0.19206969,2008,-0.30751767,56725.86203799,8.56139933,0.21327480,0.00021674,,,0.19936942,0.19695793,0.19912743,0.19631509,0.19824938,0.19341623,0.19793519,0.19198327,0.19936776,0.19796666
SPY benchmark,sens,sens_2008-06-02,2008-06-02,2013-05-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00224117,0.00859151,0.00224260,0.00859324,56231.02793850,39500.00000000,16731.02793850,0.42357033,0.05283211,0.11384411,0.32882399,0.25640886,0.46479088,0.10432694,-0.50640905,984,2009,0.25857871,2008,-0.33786274,39383.63912763,2.75685474,0.14379077,0.00006979,,,,,,,,,0.99775740,0.99140676,,
