label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.00790859,0.02556195,0.00444760,0.01358674,52850.62967060,40000.00000000,12850.62967060,0.32126574,0.07135379,0.09051381,0.73125697,0.10130276,0.96238036,0.40717521,-0.17524101,326,2021,0.13029372,2016,-0.05795563,804363.74852091,96.50987953,2.93252812,0.00241275,0.16358609,0.00000000,0.04909805,0.00000000,0.12207317,0.00000000,0.10915058,0.00000000,0.18943682,0.00000000,0.10559495,0.00000000,0.06123938,0.00000000,0.07744481,0.00000000,0.11443439,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00906283,0.03473015,0.00454639,0.01814365,61562.53893674,40000.00000000,21562.53893674,0.53906347,0.11272053,0.14074502,1.16680623,0.09544802,1.64884979,1.25188794,-0.09004044,426,2020,0.20513071,2016,-0.01739905,1037309.41532951,133.00250355,3.58819099,0.00332506,0.16690086,0.00000000,0.07528753,0.00000000,0.11751936,0.00000000,0.11927152,0.00000000,0.15050386,0.00000000,0.08084168,0.00000000,0.10131224,0.00000000,0.08130117,0.00000000,0.09795457,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00764098,0.02436824,0.00422083,0.01408522,59574.75747669,40000.00000000,19574.75747669,0.48936894,0.10571368,0.12989190,1.15976343,0.09015621,1.63755608,1.27856460,-0.08268153,131,2020,0.22029367,2016,-0.02167705,1522683.61577783,200.02540879,5.24342180,0.00500064,0.21593647,0.00000000,0.07201982,0.00000000,0.11426716,0.00000000,0.11000635,0.00000000,0.13151033,0.00000000,0.07451162,0.00000000,0.09478615,0.00000000,0.07802100,0.00000000,0.10123941,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.00988904,0.03806674,0.00536360,0.01814365,48717.73932504,40000.00000000,8717.73932504,0.21794348,0.05361255,0.06392003,0.56617548,0.10138641,0.72727390,0.25069641,-0.21385447,454,2021,0.11703132,2020,-0.03687501,806527.28736775,104.53825044,3.01644604,0.00261346,0.16359924,0.00000000,0.05565600,0.00000000,0.14340376,0.00000000,0.09988600,0.00000000,0.15294564,0.00000000,0.09724989,0.00000000,0.08160786,0.00000000,0.08145172,0.00000000,0.11427480,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01478289,0.03229836,0.00564841,0.01588619,56170.52391025,40000.00000000,16170.52391025,0.40426310,0.09586669,0.11050315,0.84156224,0.11698585,1.10488913,0.38750315,-0.24739590,195,2019,0.19968107,2018,-0.07727628,60511.18127037,8.70315254,0.21272527,0.00021758,,,0.12472187,0.12409050,0.12294255,0.11831812,0.12248210,0.11853505,0.12012402,0.10911381,0.12286378,0.11767682,0.12423776,0.12265933,0.12358224,0.12051868,0.12425945,0.12269338
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00424141,0.01794132,0.00426607,0.01797569,72284.31083371,40000.00000000,32284.31083371,0.80710777,0.17628204,0.19426659,1.41557251,0.11980507,1.93544271,1.31419448,-0.13413695,107,2020,0.24396545,2016,0.06120774,903698.58965596,77.35375114,2.74088956,0.00193384,0.16364864,0.00000000,,,0.06550522,0.00000000,,,0.76658007,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00428837,0.01794132,0.00428959,0.01797569,70801.76735332,40000.00000000,30801.76735332,0.77004418,0.17586286,0.18731559,0.96389823,0.18618663,1.32910053,0.52185180,-0.33699771,173,2019,0.30761491,2018,-0.04840182,39646.81537657,2.77527708,0.12020701,0.00006938,,,,,,,,,0.99571041,0.98202431,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00632174,0.02556895,0.00417342,0.01534875,65182.88202876,40000.00000000,25182.88202876,0.62957205,0.13567287,0.15935661,1.16384935,0.11511384,1.64727703,1.23665760,-0.10970933,179,2020,0.24317915,2022,0.00059804,1149163.23034448,141.16836302,3.72241420,0.00352921,0.14720151,0.00000000,0.08192836,0.00000000,0.08716559,0.00000000,0.12969072,0.00000000,0.18841788,0.00000000,0.08685231,0.00000000,0.05989331,0.00000000,0.10893351,0.00000000,0.10354917,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00504019,0.01670527,0.00345932,0.01356408,60098.33209126,40000.00000000,20098.33209126,0.50245830,0.12457063,0.13248893,1.15321479,0.10684565,1.65894921,1.43277095,-0.08694386,144,2020,0.25964209,2022,0.00058909,1984096.38041961,261.23908005,6.29884615,0.00653098,0.19080574,0.00000000,0.07099730,0.00000000,0.08719048,0.00000000,0.11930443,0.00000000,0.16717554,0.00000000,0.07055598,0.00000000,0.07088780,0.00000000,0.10347854,0.00000000,0.11449262,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00653374,0.01763716,0.00437965,0.01492644,56053.81528999,40000.00000000,16053.81528999,0.40134538,0.10087559,0.10957601,0.95664087,0.10649062,1.31015094,0.68972755,-0.14625426,193,2021,0.21139794,2022,0.00058067,919551.20852038,110.54007613,3.14251064,0.00276350,0.16347817,0.00000000,0.08190845,0.00000000,0.08157806,0.00000000,0.12462239,0.00000000,0.19908877,0.00000000,0.11400842,0.00000000,0.02723816,0.00000000,0.09797047,0.00000000,0.10353706,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00745235,0.02107659,0.00464627,0.01165733,63916.36913565,40000.00000000,23916.36913565,0.59790923,0.13597150,0.15284901,1.25324759,0.10633761,1.76703962,1.40206372,-0.09697954,342,2021,0.23395349,2022,0.00195886,1031300.13197424,129.84686759,3.30334697,0.00324617,0.14706754,0.00000000,0.08188366,0.00000000,0.11022371,0.00000000,0.12960292,0.00000000,0.17273366,0.00000000,0.07331846,0.00000000,0.08173264,0.00000000,0.09789665,0.00000000,0.09804610,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00649732,0.02293220,0.00394826,0.01346619,57876.94866951,40000.00000000,17876.94866951,0.44692372,0.11341448,0.12008764,1.11342966,0.10117305,1.56702664,1.17289336,-0.09669632,138,2020,0.23411750,2022,0.00197165,1831563.18735951,242.33224831,5.89215984,0.00605831,0.19621139,0.00000000,0.07368108,0.00000000,0.09396705,0.00000000,0.11758689,0.00000000,0.16128510,0.00000000,0.06487139,0.00000000,0.09803713,0.00000000,0.08565445,0.00000000,0.10214161,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.00848288,0.02166557,0.00508737,0.01214255,55045.16269167,40000.00000000,15045.16269167,0.37612907,0.09452151,0.10362328,0.90650730,0.10593558,1.21797450,0.53743939,-0.17587381,326,2021,0.18536158,2022,0.00362834,714550.35772127,87.92079615,2.46649309,0.00219802,0.16360535,0.00000000,0.06958577,0.00000000,0.11016909,0.00000000,0.12518823,0.00000000,0.19248822,0.00000000,0.08944816,0.00000000,0.06129611,0.00000000,0.08168288,0.00000000,0.09802231,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00954294,0.02799058,0.00542453,0.01380980,61981.77176032,40000.00000000,21981.77176032,0.54954429,0.12476903,0.14267669,1.23186641,0.09955905,1.74722982,1.39527251,-0.08942270,171,2021,0.21119050,2022,0.00413579,944742.19710791,121.45416112,3.08280460,0.00303635,0.15037798,0.00000000,0.08838627,0.00000000,0.11105282,0.00000000,0.12588814,0.00000000,0.15300794,0.00000000,0.07446544,0.00000000,0.11434179,0.00000000,0.08801015,0.00000000,0.08488571,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00868358,0.03161471,0.00477829,0.01372405,56348.04936297,40000.00000000,16348.04936297,0.40870123,0.10382425,0.11129374,1.11792860,0.09224711,1.56544998,1.25420586,-0.08278087,131,2020,0.21978065,2022,0.00407171,1682967.00799274,217.36641314,5.51612018,0.00543416,0.20284574,0.00000000,0.07856978,0.00000000,0.11755008,0.00000000,0.10973157,0.00000000,0.13714416,0.00000000,0.07139199,0.00000000,0.10450574,0.00000000,0.08458632,0.00000000,0.08492839,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.00923908,0.02690983,0.00495780,0.01557838,50151.69607095,40000.00000000,10151.69607095,0.25379240,0.06775724,0.07321603,0.67383442,0.10572937,0.87983310,0.31649543,-0.21408602,454,2021,0.16068257,2020,-0.03734982,711558.47832048,93.85194385,2.58194840,0.00234630,0.16356598,0.00000000,0.07201229,0.00000000,0.12717595,0.00000000,0.10628103,0.00000000,0.15654165,0.00000000,0.08110281,0.00000000,0.10129187,0.00000000,0.08154606,0.00000000,0.10120820,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01522061,0.03421600,0.00604186,0.01442049,55788.26056714,40000.00000000,15788.26056714,0.39470651,0.09766360,0.10801851,0.85360655,0.11740391,1.12510328,0.39539477,-0.24700276,195,2019,0.20047293,2018,-0.07742894,60193.73049252,8.87558042,0.20574939,0.00022189,,,0.12471176,0.12414854,0.12312989,0.11858784,0.12231253,0.11522235,0.11969083,0.11057951,0.12272979,0.11667978,0.12428230,0.12250885,0.12366681,0.12097694,0.12425209,0.12257316
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00416406,0.01427598,0.00418748,0.01427711,74670.05330243,40000.00000000,34670.05330243,0.86675133,0.18609613,0.20473302,1.44762645,0.12328730,1.98469245,1.38838130,-0.13403820,107,2021,0.28403265,2022,0.00576928,737745.91479177,63.38066780,2.15442473,0.00158452,0.14711502,0.00000000,,,0.06549231,0.00000000,,,0.78320519,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00468473,0.01698335,0.00468596,0.01698468,72418.68531396,40000.00000000,32418.68531396,0.81046713,0.17924495,0.19446028,0.97214809,0.18806899,1.34124968,0.53135831,-0.33733348,173,2019,0.30750436,2018,-0.04757823,39723.78785113,2.78066515,0.11821748,0.00006952,,,,,,,,,0.99531404,0.98301532,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00565929,0.01732605,0.00407236,0.01414693,64459.71699258,40000.00000000,24459.71699258,0.61149292,0.13587252,0.15606359,1.16010427,0.11565654,1.65117679,1.23720716,-0.10982197,179,2020,0.24281790,2017,0.03199506,1288105.82715145,162.67714364,4.04086873,0.00406693,0.21280605,0.00000000,0.08191966,0.00000000,0.08711876,0.00000000,0.10830198,0.00000000,0.17201190,0.00000000,0.08686250,0.00000000,0.05450472,0.00000000,0.11439830,0.00000000,0.07637025,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00564421,0.02350813,0.00419264,0.02045475,57385.90923651,40000.00000000,17385.90923651,0.43464773,0.11259906,0.11759992,1.05002680,0.10714213,1.50251720,1.29953208,-0.08664585,144,2020,0.25927160,2022,0.01119714,1809837.69869436,245.72300259,5.74919438,0.00614308,0.26721027,0.00000000,0.07644039,0.00000000,0.08722200,0.00000000,0.10295971,0.00000000,0.14457188,0.00000000,0.07065139,0.00000000,0.05451569,0.00000000,0.10351856,0.00000000,0.08719557,0.00000000
