label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.40000000,0.60000000,QQQ<SMA200,0.01862821,0.42073916,0.01862999,0.42073960,1049538.98622784,97500.00000000,952038.98622784,9.76450242,0.27105732,0.26225915,1.04229366,0.26445901,1.46464045,0.79550634,-0.34073559,563,2023,0.62904678,2022,-0.28680466,4939662.18204018,1859.25817951,0.57052341,0.01906931,0.45332161,0.39876731,,,0.54650034,0.12621647
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.40000000,0.70000000,,0.00013029,0.00155913,0.00014168,0.00168521,1532631.76427344,97500.00000000,1435131.76427344,14.71930015,0.31447616,0.30245561,1.02873279,0.31507412,1.44338586,0.68765719,-0.45731530,605,2023,0.99172874,2022,-0.41654354,10507073.11963370,3944.25194749,0.90497555,0.04045387,0.36101192,0.29906939,,,0.63883205,0.19888322
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.40000000,0.70000000,QQQ<SMA200,0.01913507,0.42039262,0.01914363,0.42039298,1410317.06288192,97500.00000000,1312817.06288192,13.46479039,0.30453086,0.29360560,1.03021349,0.30386718,1.44070092,0.81756819,-0.37248375,601,2013,0.79497016,2022,-0.31246884,8476644.94862913,3185.24919184,0.79288368,0.03266922,0.38001752,0.29906939,,,0.61982753,0.12656309
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.40000000,0.80000000,,0.00013959,0.00155913,0.00015983,0.00168521,1803283.93235080,97500.00000000,1705783.93235080,17.49521982,0.33387928,0.31980364,1.00063681,0.35060517,1.39628485,0.69152823,-0.48281367,752,2023,0.99813282,2022,-0.43816286,16976636.47500765,6368.49874357,1.30417123,0.06531794,0.29797462,0.19906452,,,0.70185162,0.19888814
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.40000000,0.80000000,QQQ<SMA200,0.01923118,0.42022665,0.01924845,0.42022698,1650975.47436831,97500.00000000,1553475.47436831,15.93308179,0.32344023,0.31038250,0.99691106,0.34052147,1.38686297,0.80322173,-0.40267864,606,2013,0.95977911,2022,-0.33801599,14226550.96130709,5339.81094778,1.19272697,0.05476729,0.31706614,0.19906452,,,0.68275983,0.12672908
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.60000000,,0.00015340,0.00111693,0.00016094,0.00112703,606294.56755526,97500.00000000,508794.56755526,5.21840582,0.21590355,0.20417238,0.97715875,0.22710848,1.36228305,0.82295934,-0.26235020,513,2013,0.57824482,2022,-0.21827553,6471194.13662664,2429.86956309,1.06805594,0.02492174,0.51298619,0.39917812,,,0.48682921,0.11475516
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.60000000,QQQ<SMA200,0.01190988,0.26303152,0.01191776,0.26303210,560177.21739044,97500.00000000,462677.21739044,4.74540736,0.20701088,0.19577999,0.95242881,0.22470581,1.32501141,0.83009786,-0.24938130,355,2013,0.57824482,2022,-0.15143003,5669029.60721033,2131.74864273,1.00325717,0.02186409,0.52474324,0.39917812,,,0.47507214,0.07347321
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.70000000,,0.00017968,0.00155517,0.00020001,0.00160995,640081.89384951,97500.00000000,542581.89384951,5.56494250,0.22206874,0.20991974,0.93845127,0.24694272,1.30316553,0.83968223,-0.26446760,557,2017,0.65890991,2022,-0.21825590,8595198.69845856,3224.80869186,1.38637566,0.03307496,0.47844361,0.29839005,,,0.52133245,0.11473958
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.70000000,QQQ<SMA200,0.01181122,0.26301214,0.01183043,0.26301273,592364.73291930,97500.00000000,494864.73291930,5.07553572,0.21334555,0.20170775,0.91521069,0.24478253,1.26869198,0.85040430,-0.25087543,355,2017,0.65887585,2022,-0.15145100,7661722.33798830,2877.28207888,1.32291578,0.02951059,0.49008152,0.29839005,,,0.50969563,0.07349258
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.80000000,,0.00017173,0.00115509,0.00020118,0.00121450,683604.42963351,97500.00000000,586104.42963351,6.01132748,0.23006191,0.21688692,0.92426060,0.26199087,1.28338550,0.79461225,-0.28952726,474,2017,0.75409682,2022,-0.21827504,10787982.98537466,4046.83027067,1.65824104,0.04150595,0.45301245,0.19892670,,,0.54675954,0.11474801
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.80000000,QQQ<SMA200,0.01180047,0.26295468,0.01183325,0.26295524,632118.06524363,97500.00000000,534618.06524363,5.48326221,0.22128637,0.20859321,0.90183123,0.25995427,1.25032530,0.83223581,-0.26589384,474,2017,0.75406382,2022,-0.15147898,9684168.29845727,3635.42232359,1.59466933,0.03728638,0.46464817,0.19892670,,,0.53512491,0.07355007
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.60000000,,0.00014441,0.00132321,0.00014959,0.00140789,833868.06138685,97500.00000000,736368.06138685,7.55249294,0.24923589,0.23791365,1.02168431,0.24886436,1.42907806,0.75111741,-0.33182015,534,2023,0.65641021,2022,-0.29022855,6490797.55782982,2438.41708174,0.86094773,0.02500941,0.47387134,0.39884910,,,0.52595987,0.13771296
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.60000000,QQQ<SMA200,0.01386222,0.31106905,0.01386648,0.31106956,762018.04422009,97500.00000000,664518.04422009,6.81556968,0.23912808,0.22838033,1.00388538,0.24395503,1.40054153,0.82559524,-0.28964324,166,2013,0.61910509,2022,-0.21566682,5494920.26972332,2067.66757842,0.79019745,0.02120685,0.48760532,0.39884910,,,0.51223136,0.09273681
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.70000000,,0.00016512,0.00129798,0.00017865,0.00139431,914981.45577779,97500.00000000,817481.45577779,8.38442519,0.26081799,0.24773534,0.98378890,0.27484729,1.37004259,0.77545182,-0.33634325,572,2013,0.75068994,2022,-0.29021165,9887051.36170749,3709.96836100,1.22578601,0.03805096,0.42419213,0.29903307,,,0.57560792,0.13770572
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.70000000,QQQ<SMA200,0.01387241,0.31092796,0.01388707,0.31092842,835285.07171092,97500.00000000,737785.07171092,7.56702638,0.25063408,0.23809328,0.96539122,0.27040413,1.34141054,0.86526584,-0.28966136,166,2013,0.75068994,2022,-0.21580100,8573171.62406066,3219.95989932,1.15329362,0.03302523,0.43790123,0.29903307,,,0.56189686,0.09287795
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.80000000,,0.00015029,0.00103357,0.00017690,0.00100626,962112.64673260,97500.00000000,864612.64673260,8.86782202,0.26665998,0.25305090,0.94764760,0.29699045,1.31504132,0.77934363,-0.34215969,573,2013,0.81297593,2022,-0.29023376,12835870.38659097,4814.54747516,1.56508209,0.04937997,0.38634865,0.19899374,,,0.61345299,0.13770917
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.80000000,QQQ<SMA200,0.01379228,0.31093394,0.01381818,0.31093440,879219.13122329,97500.00000000,781719.13122329,8.01763212,0.25655240,0.24351672,0.92930987,0.29290700,1.28707986,0.82270607,-0.31183968,576,2013,0.81297593,2022,-0.21577649,11301213.24570003,4241.78269329,1.49366948,0.04350546,0.39999012,0.19899374,,,0.59980828,0.09287197
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.60000000,,0.00015628,0.00159607,0.00015994,0.00158201,1039366.33280365,97500.00000000,941866.33280365,9.66016752,0.27144831,0.26122768,1.04230527,0.26484772,1.46526220,0.69790995,-0.38894461,535,2023,0.81930851,2022,-0.34843553,6528373.30061266,2452.80454960,0.74727876,0.02515697,0.44906573,0.39841799,,,0.55075626,0.16064620
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.60000000,QQQ<SMA200,0.01570817,0.35719381,0.01571256,0.35719427,943078.81658764,97500.00000000,845578.81658764,8.67260325,0.26044261,0.25093610,1.03197035,0.25708964,1.44634571,0.80815597,-0.32226775,563,2013,0.62477304,2022,-0.26685514,5369290.12057058,2020.64455880,0.67170083,0.02072456,0.46462143,0.39841799,,,0.53519928,0.11391316
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.70000000,,0.00014211,0.00124662,0.00015180,0.00124546,1240255.63481307,97500.00000000,1142755.63481307,11.72057061,0.29272522,0.27995764,1.01375807,0.29806439,1.41595992,0.73107714,-0.40040264,601,2023,0.82364824,2022,-0.35790254,9980762.81387673,3746.07000141,1.00049194,0.03842123,0.38620431,0.29875454,,,0.61362604,0.16066327
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.70000000,QQQ<SMA200,0.01566385,0.35693517,0.01567321,0.35693556,1122625.43457108,97500.00000000,1025125.43457108,10.51410702,0.28154364,0.26939102,1.00079777,0.29119605,1.39417591,0.82869834,-0.33974201,169,2013,0.78788886,2022,-0.27769395,8423425.27955583,3164.74728040,0.92478739,0.03245895,0.40173566,0.29875454,,,0.59809754,0.11417187
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.80000000,,0.00013994,0.00123717,0.00016115,0.00121506,1358050.97583188,97500.00000000,1260550.97583188,12.92872796,0.30421100,0.28959167,0.98249156,0.32534482,1.36766271,0.74829897,-0.40653671,601,2013,0.93861022,2022,-0.35790319,14855418.90088218,5572.35377544,1.38999149,0.05715235,0.33574757,0.19878494,,,0.66407392,0.16065661
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.80000000,QQQ<SMA200,0.01563926,0.35680607,0.01565849,0.35680646,1228104.14286717,97500.00000000,1130604.14286717,11.59593993,0.29295897,0.27891298,0.96824542,0.31906571,1.34472169,0.85678694,-0.34192745,605,2013,0.93861022,2022,-0.27777737,12797962.19632260,4803.43896325,1.31243151,0.04926604,0.35124909,0.19878494,,,0.64857160,0.11430098
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.60000000,,0.00013920,0.00124269,0.00014292,0.00123269,1116778.41208629,97500.00000000,1019278.41208629,10.45413756,0.27898839,0.26883762,1.02778392,0.27777509,1.44805454,0.64735015,-0.43096983,567,2023,0.89338508,2022,-0.39262177,5986127.60344988,2249.20453128,0.64829169,0.02306876,0.43397804,0.39876731,,,0.56586329,0.18360670
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.60000000,QQQ<SMA200,0.01700233,0.40115755,0.01700514,0.40115800,1019742.14557830,97500.00000000,922242.14557830,9.45889380,0.26859052,0.25920924,1.02738056,0.26708130,1.44297683,0.75889483,-0.35392324,567,2023,0.63583049,2022,-0.30396023,4825128.05177507,1816.10015316,0.56821105,0.01862667,0.45084857,0.39876731,,,0.54899475,0.13725050
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.70000000,,0.00014356,0.00142122,0.00015335,0.00139761,1538028.99176551,97500.00000000,1440528.99176551,14.77465633,0.31469934,0.30282998,1.02830972,0.31550748,1.44235778,0.69345696,-0.45381237,601,2023,0.99619996,2022,-0.41430451,9815045.96263057,3684.25951979,0.84771245,0.03778728,0.36055158,0.29860239,,,0.63928085,0.18360201
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.70000000,QQQ<SMA200,0.01734556,0.40074510,0.01735408,0.40074546,1385242.31083276,97500.00000000,1287742.31083276,13.20761344,0.30282365,0.29169850,1.02090116,0.30598563,1.42759437,0.78944599,-0.38359008,605,2013,0.79496785,2022,-0.32908231,8095748.83639345,3041.92713613,0.77066960,0.03119925,0.37774455,0.29860239,,,0.62208270,0.13766303
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.80000000,,0.00013686,0.00147456,0.00015299,0.00147863,1807752.44351325,97500.00000000,1710252.44351325,17.54105070,0.33435313,0.32006815,1.00370376,0.34949781,1.40110450,0.71766499,-0.46589027,605,2023,0.99984222,2022,-0.42131961,15010852.40696247,5631.11895148,1.14639327,0.05775507,0.29854066,0.19852137,,,0.70129167,0.18361254
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.80000000,QQQ<SMA200,0.01730009,0.40052495,0.01731436,0.40052527,1625112.40234913,97500.00000000,1527612.40234913,15.66781951,0.32233502,0.30869875,0.99363555,0.34093053,1.38334846,0.81139795,-0.39725885,606,2013,0.97094741,2022,-0.33721616,12669145.14911253,4755.60174220,1.06824201,0.04877540,0.31571007,0.19852137,,,0.68412386,0.13788322
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA90,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.60000000,,0.00016195,0.00148947,0.00016863,0.00149204,589989.14954867,97500.00000000,492489.14954867,5.05117076,0.21320130,0.20128157,0.97008796,0.22626084,1.35394598,0.81070119,-0.26298382,188,2013,0.57834923,2022,-0.20780282,5368496.19010741,2017.02106651,0.89861886,0.02068740,0.51472056,0.39850796,,,0.48509034,0.10928438
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.60000000,QQQ<SMA200,0.01017951,0.24425896,0.01018617,0.24425954,543133.08639836,97500.00000000,445633.08639836,4.57059576,0.20434330,0.19249914,0.94380891,0.22430683,1.31505947,0.77700428,-0.26298864,188,2013,0.57834923,2022,-0.15687276,4783720.90547489,1800.64464242,0.85755635,0.01846815,0.52475224,0.39850796,,,0.47506516,0.08106142
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.70000000,,0.00015667,0.00121122,0.00017434,0.00125811,619956.93160199,97500.00000000,522456.93160199,5.35853263,0.21971508,0.20653454,0.93857834,0.24409453,1.30541924,0.83542196,-0.26299893,188,2017,0.67133351,2022,-0.20778779,7034766.21597426,2639.71737224,1.14146359,0.02707402,0.48324439,0.29902965,,,0.51656085,0.10930111
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.70000000,QQQ<SMA200,0.01033532,0.24423273,0.01035068,0.24423331,569170.81982414,97500.00000000,471670.81982414,4.83764943,0.21055932,0.19747045,0.91278766,0.24220999,1.26750087,0.80064439,-0.26298731,188,2017,0.67132135,2022,-0.15687148,6316761.57245195,2373.42996334,1.10066009,0.02434287,0.49342977,0.29902965,,,0.50637441,0.08108766
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.80000000,,0.00015692,0.00124907,0.00018140,0.00127488,647725.92690874,97500.00000000,550225.92690874,5.64334284,0.22484637,0.21117741,0.92338515,0.25590142,1.28343771,0.78631637,-0.28594899,477,2017,0.76943405,2022,-0.20775431,8448243.89476177,3168.59946135,1.33070201,0.03249846,0.46418412,0.19937814,,,0.53561144,0.10928822
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.80000000,QQQ<SMA200,0.01033355,0.24418991,0.01035752,0.24419047,594269.92080201,97500.00000000,496769.92080201,5.09507611,0.21564332,0.20204829,0.89833021,0.25410889,1.24677817,0.81076105,-0.26597642,477,2017,0.76942668,2022,-0.15690865,7628806.33565104,2864.17980905,1.29105732,0.02937620,0.47435965,0.19937814,,,0.52543232,0.08113050
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA90,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.60000000,,0.00015253,0.00136538,0.00015520,0.00139407,796661.82016400,97500.00000000,699161.82016400,7.17089046,0.24459475,0.23308448,1.00793886,0.24844161,1.41147444,0.76178280,-0.32108201,532,2023,0.65952660,2022,-0.27807498,5347093.55377069,2009.63556384,0.72823894,0.02061165,0.47520120,0.39870778,,,0.52462492,0.13114347
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.60000000,QQQ<SMA200,0.01172369,0.28752886,0.01172597,0.28752939,724154.70354756,97500.00000000,626654.70354756,6.42722773,0.23440046,0.22298699,0.98638856,0.24452698,1.37854072,0.76375975,-0.30690340,184,2013,0.62475776,2022,-0.22234790,4650503.72930500,1751.35212580,0.68625123,0.01796259,0.48677640,0.39870778,,,0.51305025,0.10285578
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.70000000,,0.00015102,0.00092159,0.00016451,0.00096916,887155.56048037,97500.00000000,789655.56048037,8.09903139,0.25767440,0.24446751,0.97739706,0.27377301,1.36269083,0.79372433,-0.32463966,571,2013,0.75086155,2022,-0.27806211,8190415.37429456,3074.22914413,1.03339713,0.03153056,0.42592321,0.29903084,,,0.57389559,0.13114710
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.70000000,QQQ<SMA200,0.01170342,0.28737727,0.01171403,0.28737774,805502.05005922,97500.00000000,708002.05005922,7.26155949,0.24738823,0.23425203,0.95618493,0.27021925,1.33080046,0.77372334,-0.31973732,189,2013,0.75086155,2022,-0.22246600,7237039.59722718,2719.68763067,0.99023234,0.02789423,0.43748385,0.29903084,,,0.56233573,0.10300742
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.80000000,,0.00014941,0.00139046,0.00017203,0.00139512,928060.97362943,97500.00000000,830560.97362943,8.51857409,0.26355133,0.24923732,0.94512805,0.29432505,1.31332679,0.80621606,-0.32689913,571,2013,0.82354817,2022,-0.27807175,10491452.23747215,3935.85317555,1.29247915,0.04036772,0.39054140,0.19884932,,,0.60926770,0.13116092
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.80000000,QQQ<SMA200,0.01188700,0.28735667,0.01190824,0.28735716,839918.79711621,97500.00000000,742418.79711621,7.61455177,0.25289696,0.23867857,0.92353417,0.29093404,1.28113035,0.79086862,-0.31977113,189,2013,0.82354817,2022,-0.22247763,9324639.15917133,3501.15632111,1.24973258,0.03590930,0.40228033,0.19884932,,,0.59752719,0.10302800
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA90,full,full,2012-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.35000000,0.60000000,,0.00013239,0.00154643,0.00013473,0.00169648,981897.44655192,97500.00000000,884397.44655192,9.07074304,0.26577106,0.25520548,1.02385126,0.26537464,1.43851106,0.69080620,-0.38472593,535,2023,0.81296445,2022,-0.34425159,5303049.41247344,1992.52344531,0.63327416,0.02043614,0.44978273,0.39917129,,,0.55006603,0.15300351
