label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score.months,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min,exposure.VNQ.avg,exposure.VNQ.min
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00642029,0.01752205,0.00392881,0.01282986,45967.44997081,40000.00000000,5967.44997081,0.14918625,0.04254528,0.04496520,0.74969710,0.05785085,1.03949222,0.61015446,-0.06972871,694,2017,0.10304325,2015,-0.01064677,250593.95609983,35.21957158,0.94115852,0.00088049,,,0.09162526,0.00000000,0.14024549,0.00000000,0.11367010,0.00000000,0.18338520,0.00000000,0.13021638,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00784285,0.01766230,0.00427127,0.01282986,44700.64119438,40000.00000000,4700.64119438,0.11751603,0.03267589,0.03590629,0.58484643,0.05788392,0.80611115,0.39599033,-0.08251690,814,2017,0.09678580,2015,-0.02550290,449977.46791141,55.00524050,1.72612068,0.00137513,0.33307330,0.00000000,0.09162257,0.00000000,0.14021032,0.00000000,0.11369231,0.00000000,0.18314104,0.00000000,0.13039911,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00640581,0.01744940,0.00387623,0.01282986,46333.19615695,40000.00000000,6333.19615695,0.15832990,0.04904278,0.04753652,0.85637797,0.05790916,1.19491241,0.63314926,-0.07745848,514,2017,0.09369497,2015,-0.01884135,252033.81940907,33.88712557,0.92798824,0.00084718,,,0.08841069,0.00000000,0.13699859,0.00000000,0.11673261,0.00000000,0.18344804,0.00000000,0.13028976,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00793183,0.02280251,0.00417652,0.01282986,45021.05125746,40000.00000000,5021.05125746,0.12552628,0.03910861,0.03822039,0.69213748,0.05789074,0.95988950,0.43531647,-0.08983950,802,2017,0.08656935,2015,-0.03296067,468002.97929746,55.29742033,1.75991112,0.00138244,0.33648799,0.00000000,0.08839483,0.00000000,0.13687785,0.00000000,0.11699292,0.00000000,0.18309774,0.00000000,0.13019948,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00666737,0.01744940,0.00435820,0.01282986,44690.26153952,40000.00000000,4690.26153952,0.11725654,0.03810519,0.03583107,0.67975436,0.05748820,0.94029034,0.39975278,-0.09532190,899,2017,0.09381958,2015,-0.03741475,264409.55349215,36.52177155,0.99554720,0.00091304,,,0.08514835,0.00000000,0.13696873,0.00000000,0.11375291,0.00000000,0.18283538,0.00000000,0.13363216,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00790566,0.02280251,0.00407292,0.01282986,43434.73063422,40000.00000000,3434.73063422,0.08586827,0.02813907,0.02660615,0.51127101,0.05755787,0.70253522,0.26437317,-0.10643692,959,2017,0.08696030,2015,-0.05078651,476991.48707465,57.57277783,1.83473706,0.00143932,0.33958695,0.00000000,0.08512404,0.00000000,0.13692706,0.00000000,0.11378776,0.00000000,0.18319286,0.00000000,0.13345691,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00844491,0.02011030,0.00446658,0.01282986,45746.02082785,40000.00000000,5746.02082785,0.14365052,0.04106075,0.04339902,0.53262225,0.08190644,0.74883373,0.24660255,-0.16650577,985,2017,0.11150837,2015,-0.05001651,49362.04413895,7.69423280,0.18671096,0.00019236,,,0.19959326,0.19778242,0.19910435,0.19702902,0.19824661,0.19291831,0.19583283,0.18717014,0.19877470,0.19573781
SPY benchmark,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00333273,0.01120590,0.00333396,0.01120708,58377.87129095,40000.00000000,18377.87129095,0.45944678,0.12783394,0.12304346,1.04054177,0.12299664,1.46440622,0.97652677,-0.13090674,334,2017,0.21310750,2015,0.00996807,39770.47898550,2.78393353,0.12552873,0.00006960,,,,,,,,,0.99666604,0.98879292,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00665718,0.02401729,0.00390802,0.01360102,44462.00496538,40000.00000000,4462.00496538,0.11155012,0.03510846,0.03414175,0.62511102,0.05797517,0.85517580,0.50504847,-0.06951502,695,2017,0.10251467,2015,-0.01059935,278132.17891132,38.50204521,1.04358213,0.00096255,,,0.09819980,0.00000000,0.12373783,0.00000000,0.12327514,0.00000000,0.17367262,0.00000000,0.13346442,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00784654,0.02979539,0.00416364,0.01332239,43328.00814716,40000.00000000,3328.00814716,0.08320020,0.02628871,0.02578692,0.47718472,0.05798831,0.64956746,0.31857745,-0.08251905,813,2017,0.09675991,2015,-0.02541247,513710.62986754,61.82511904,1.96440328,0.00154563,0.33982697,0.00000000,0.09821166,0.00000000,0.12377004,0.00000000,0.12325075,0.00000000,0.17350283,0.00000000,0.13357209,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00697044,0.02401729,0.00417894,0.01360102,44186.78070321,40000.00000000,4186.78070321,0.10466952,0.03655647,0.03213285,0.64077840,0.05881959,0.87826289,0.47590707,-0.07681429,514,2017,0.09382724,2015,-0.01809780,281903.50388922,36.91522582,1.04540638,0.00092288,,,0.09821305,0.00000000,0.11716495,0.00000000,0.12654077,0.00000000,0.17662597,0.00000000,0.13676965,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00836811,0.02979539,0.00430213,0.01332239,43017.04875590,40000.00000000,3017.04875590,0.07542622,0.02748790,0.02345941,0.49082626,0.05886371,0.66914042,0.30658008,-0.08965978,802,2017,0.08642783,2015,-0.03330275,531985.96419905,61.76080956,2.01209043,0.00154402,0.33641909,0.00000000,0.09821290,0.00000000,0.11726351,0.00000000,0.12645743,0.00000000,0.17652160,0.00000000,0.13673847,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00666594,0.01833627,0.00393450,0.01360102,42677.75757185,40000.00000000,2677.75757185,0.06694394,0.02510465,0.02090142,0.45169618,0.05880563,0.61354920,0.26330317,-0.09534502,899,2017,0.09398057,2015,-0.03739914,289597.53634404,38.79266807,1.10167938,0.00096982,,,0.09495526,0.00000000,0.12045464,0.00000000,0.12012020,0.00000000,0.17679949,0.00000000,0.14000873,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00854751,0.02638527,0.00453694,0.01332239,41587.99070629,40000.00000000,1587.99070629,0.03969977,0.01618932,0.01255157,0.30300052,0.05878828,0.40941727,0.15222609,-0.10635051,959,2017,0.08673215,2015,-0.05121251,533990.51260683,63.09653428,2.07160035,0.00157741,0.33964755,0.00000000,0.09491895,0.00000000,0.12056174,0.00000000,0.11987309,0.00000000,0.17629869,0.00000000,0.14013216,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00897058,0.02228723,0.00459166,0.01186149,41271.75882984,40000.00000000,1271.75882984,0.03179397,0.01617649,0.01008926,0.23358396,0.08386785,0.32011295,0.09735939,-0.16615237,985,2017,0.11121711,2018,-0.06995732,51117.42586569,7.84485473,0.19453559,0.00019612,,,0.19964177,0.19835924,0.19890873,0.19683386,0.19798247,0.19480757,0.19575081,0.18813851,0.19874225,0.19617293
SPY benchmark,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00365583,0.01291590,0.00365709,0.01291736,49038.74707454,40000.00000000,9038.74707454,0.22596868,0.07717736,0.06592361,0.63076599,0.13185498,0.86984000,0.39713771,-0.19433399,,2017,0.21301839,2018,-0.04830958,39846.10862632,2.78922760,0.13007717,0.00006973,,,,,,,,,0.99634291,0.98708264,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00663726,0.02772637,0.00414319,0.01625953,45377.57656117,40000.00000000,5377.57656117,0.13443941,0.03274156,0.04078086,0.58517585,0.05801765,0.79943452,0.47216219,-0.06934388,694,2017,0.10300115,2015,-0.00976992,295737.28706606,44.16282433,1.12719734,0.00110407,,,0.09169616,0.00000000,0.12065997,0.00000000,0.12666342,0.00000000,0.16999971,0.00000000,0.13679120,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00866242,0.02772637,0.00484558,0.01625953,44314.34159072,40000.00000000,4314.34159072,0.10785854,0.02397006,0.03309841,0.43795617,0.05801322,0.59553531,0.28937593,-0.08283364,814,2017,0.09648833,2015,-0.02492752,537544.05380816,68.03853899,2.08871834,0.00170096,0.34606088,0.00000000,0.09169507,0.00000000,0.12069718,0.00000000,0.12635682,0.00000000,0.16963819,0.00000000,0.13686842,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00685895,0.02772637,0.00418618,0.01625953,44532.83588693,40000.00000000,4532.83588693,0.11332090,0.03159479,0.03469138,0.56647446,0.05796280,0.77447631,0.40982222,-0.07709388,514,2017,0.09343626,2015,-0.01842757,302755.09166734,37.51884084,1.14585295,0.00093797,,,0.08515470,0.00000000,0.10755705,0.00000000,0.12966629,0.00000000,0.17007538,0.00000000,0.14002075,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00807015,0.02772637,0.00434814,0.01625953,43488.39005249,40000.00000000,3488.39005249,0.08720975,0.02293530,0.02700820,0.42084037,0.05795883,0.57244720,0.25564700,-0.08971473,802,2017,0.08641042,2015,-0.03296574,567527.19044474,63.84024767,2.18954983,0.00159601,0.35909313,0.00000000,0.08511258,0.00000000,0.10757444,0.00000000,0.12995235,0.00000000,0.17016161,0.00000000,0.14001574,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00616889,0.02772637,0.00367061,0.01625953,43016.31163159,40000.00000000,3016.31163159,0.07540779,0.01952596,0.02347748,0.36367786,0.05785787,0.49248634,0.20474232,-0.09536847,899,2017,0.09338489,2015,-0.03755445,304480.19894996,38.63285384,1.18306550,0.00096582,,,0.08185996,0.00000000,0.10750222,0.00000000,0.12967800,0.00000000,0.17071070,0.00000000,0.14341176,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00884876,0.02772637,0.00487378,0.01625953,42030.99694124,40000.00000000,2030.99694124,0.05077492,0.01106840,0.01598710,0.22008383,0.05764403,0.29655509,0.10426845,-0.10615287,959,2017,0.08699035,2015,-0.05100209,558561.08887740,63.88318905,2.21123469,0.00159708,0.35907813,0.00000000,0.08184959,0.00000000,0.10760929,0.00000000,0.12987660,0.00000000,0.16954132,0.00000000,0.14317549,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00941869,0.02772637,0.00504885,0.01625953,46121.33142006,40000.00000000,6121.33142006,0.15303329,0.02879442,0.04605377,0.37766679,0.08480650,0.52213794,0.17610185,-0.16351005,966,2019,0.14590240,2018,-0.07031697,50645.67404905,7.57931595,0.19618858,0.00018948,,,0.19959839,0.19796810,0.19887924,0.19538249,0.19826235,0.19421071,0.19523816,0.18374047,0.19859980,0.19637214
SPY benchmark,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00437642,0.01525139,0.00437770,0.01525306,56955.48498840,40000.00000000,16955.48498840,0.42388712,0.10378685,0.11493801,0.80901358,0.13324510,1.13249979,0.53398664,-0.19436226,204,2017,0.21277693,2018,-0.04797647,39764.95617225,2.78354693,0.13182634,0.00006959,,,,,,,,,0.99562230,0.98474694,,
