label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,VIX/VIX3M@1>=1.00,0.00286537,0.05110066,0.00222592,0.05111342,46956.33705571,28000.00000000,18956.33705571,0.67701204,0.24158801,0.27091328,1.31780522,0.17656954,1.95295813,1.43338040,-0.16854424,544,2023,0.47534335,2022,-0.14470455,233992.25252373,88.04755193,1.67375913,0.00314456,0.46748189,0.16992434,,,0.15528137,0.05629113,,,0.37567858,0.13780607
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.03967411,0.23495072,0.03916985,0.23495763,46704.33476997,28000.00000000,18704.33476997,0.66801196,0.24434417,0.26789408,1.31910180,0.17832545,1.93525456,1.77456777,-0.13769222,80,2023,0.34996238,2022,-0.05898821,219620.63060284,83.86960063,1.55911092,0.00299534,0.49535679,0.16977769,,,0.16465146,0.05661502,,,0.33855471,0.03832026
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05477131,0.27327147,0.05429419,0.27327789,49613.94337926,28000.00000000,21613.94337926,0.77192655,0.28562610,0.30206411,1.39816864,0.19372519,2.05389926,2.05708576,-0.13884987,291,2023,0.32953669,2022,0.05374500,239019.08469947,91.17795448,1.59847213,0.00325636,0.51378227,0.17014440,,,0.17075952,0.05641666,,,0.31397396,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.03967411,0.23495072,0.03916985,0.23495763,46704.33476997,28000.00000000,18704.33476997,0.66801196,0.24434417,0.26789408,1.31910180,0.17832545,1.93525456,1.77456777,-0.13769222,80,2023,0.34996238,2022,-0.05898821,219620.63060284,83.86960063,1.55911092,0.00299534,0.49535679,0.16977769,,,0.16465146,0.05661502,,,0.33855471,0.03832026
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.03964547,0.23495072,0.03917329,0.23495763,46704.13842541,28000.00000000,18704.13842541,0.66800494,0.24434282,0.26789173,1.31909340,0.17832581,1.93524262,1.77457152,-0.13769117,80,2023,0.34994475,2022,-0.05898821,219693.87277415,83.91354593,1.55963089,0.00299691,0.49539554,0.16978041,,,0.16465122,0.05661592,,,0.33855481,0.03832026
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,0.00157535,0.00459776,0.00090839,0.00256041,47360.11109532,28000.00000000,19360.11109532,0.69143254,0.24290109,0.27572654,1.31331164,0.17820094,1.94925019,1.34593729,-0.18046984,553,2023,0.46432763,2022,-0.15248017,232030.59219573,76.35933282,1.67196966,0.00272712,0.46642755,0.17009137,0.15503788,0.05607048,,,,,0.37691805,0.13855441
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,0.03956585,0.23506378,0.03918954,0.23506843,47021.21291393,28000.00000000,19021.21291393,0.67932903,0.24431780,0.27168865,1.31934782,0.17826549,1.94342785,1.72928636,-0.14128244,552,2023,0.33950301,2022,-0.07047045,218775.86953949,73.06364574,1.56761336,0.00260942,0.49538462,0.17030014,0.16478590,0.05651482,,,,,0.33846659,0.03820947
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,VIX/VIX3M@1>=1.00,0.00285951,0.05167407,0.00225242,0.05168549,47270.76923307,28000.00000000,19270.76923307,0.68824176,0.24150496,0.27466408,1.30729622,0.17815132,1.93885569,1.31745374,-0.18331191,553,2023,0.46439466,2022,-0.15542939,233164.47716347,77.01475568,1.68331387,0.00275053,0.46748367,0.16989619,0.15538206,0.05619283,,,,,0.37558096,0.13791686
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.03956585,0.23506378,0.03918954,0.23506843,47021.21291393,28000.00000000,19021.21291393,0.67932903,0.24431780,0.27168865,1.31934782,0.17826549,1.94342785,1.72928636,-0.14128244,552,2023,0.33950301,2022,-0.07047045,218775.86953949,73.06364574,1.56761336,0.00260942,0.49538462,0.17030014,0.16478590,0.05651482,,,,,0.33846659,0.03820947
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05468546,0.27327377,0.05432123,0.27327789,49907.67184967,28000.00000000,21907.67184967,0.78241685,0.28525619,0.30543270,1.40456668,0.19245948,2.07176134,2.02801394,-0.14065790,171,2023,0.31889641,2022,0.04036427,237505.58127143,79.22284589,1.60440406,0.00282939,0.51395521,0.16985547,0.17088822,0.05653269,,,,,0.31389272,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.03956585,0.23506378,0.03918954,0.23506843,47021.21291393,28000.00000000,19021.21291393,0.67932903,0.24431780,0.27168865,1.31934782,0.17826549,1.94342785,1.72928636,-0.14128244,552,2023,0.33950301,2022,-0.07047045,218775.86953949,73.06364574,1.56761336,0.00260942,0.49538462,0.17030014,0.16478590,0.05651482,,,,,0.33846659,0.03820947
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.03950479,0.23506378,0.03916948,0.23506843,47021.86826767,28000.00000000,19021.86826767,0.67935244,0.24432544,0.27169648,1.31939313,0.17826381,1.94349741,1.72934044,-0.14128244,552,2023,0.33953201,2022,-0.07047045,218811.43179005,73.08506310,1.56785200,0.00261018,0.49542693,0.17029671,0.16481118,0.05651368,,,,,0.33846325,0.03820947
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,0.00167048,0.00409809,0.00089753,0.00237072,47045.66464798,28000.00000000,19045.66464798,0.68020231,0.24725903,0.27198069,1.27930390,0.18693616,1.87825114,1.47252820,-0.16791463,543,2023,0.49686352,2022,-0.13072300,236607.03830637,88.77111090,1.66740425,0.00317040,0.31080942,0.11322511,,,0.31053479,0.11300984,,,0.37693810,0.13813500
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,0.04050051,0.23546276,0.03996791,0.23546996,46861.29680794,28000.00000000,18861.29680794,0.67361774,0.25089291,0.26977599,1.29746738,0.18651736,1.88046067,1.66660260,-0.15054153,524,2023,0.37313755,2022,-0.04407304,224086.74906761,85.69181601,1.56454107,0.00306042,0.33052878,0.11314735,,,0.33027059,0.11348582,,,0.33768858,0.03780794
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,VIX/VIX3M@1>=1.00,0.00304702,0.05464471,0.00232430,0.05465542,46980.61274202,28000.00000000,18980.61274202,0.67787903,0.24622891,0.27120350,1.27443326,0.18701149,1.86837172,1.44788280,-0.17006135,544,2023,0.49691542,2022,-0.13295250,237462.67063322,89.32102495,1.67572233,0.00319004,0.31151396,0.11339530,,,0.31128224,0.11317971,,,0.37553140,0.13848638
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04050051,0.23546276,0.03996791,0.23546996,46861.29680794,28000.00000000,18861.29680794,0.67361774,0.25089291,0.26977599,1.29746738,0.18651736,1.88046067,1.66660260,-0.15054153,524,2023,0.37313755,2022,-0.04407304,224086.74906761,85.69181601,1.56454107,0.00306042,0.33052878,0.11314735,,,0.33027059,0.11348582,,,0.33768858,0.03780794
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05480063,0.27327146,0.05430632,0.27327789,49777.17728470,28000.00000000,21777.17728470,0.77775633,0.29202967,0.30393790,1.39401922,0.19857019,2.02356026,1.93986118,-0.15054153,159,2023,0.35328877,2022,0.06875790,243475.77467204,93.00214180,1.60123102,0.00332151,0.34247601,0.11331249,,,0.34218303,0.11299978,,,0.31393392,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04050051,0.23546276,0.03996791,0.23546996,46861.29680794,28000.00000000,18861.29680794,0.67361774,0.25089291,0.26977599,1.29746738,0.18651736,1.88046067,1.66660260,-0.15054153,524,2023,0.37313755,2022,-0.04407304,224086.74906761,85.69181601,1.56454107,0.00306042,0.33052878,0.11314735,,,0.33027059,0.11348582,,,0.33768858,0.03780794
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.04048080,0.23546276,0.03996672,0.23546996,46860.29012139,28000.00000000,18860.29012139,0.67358179,0.25088295,0.26976394,1.29741643,0.18651872,1.88038561,1.66653644,-0.15054153,524,2023,0.37309916,2022,-0.04407304,224123.94359994,85.71413273,1.56481353,0.00306122,0.33054713,0.11315074,,,0.33027164,0.11348922,,,0.33769135,0.03780794
50/50,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00111389,0.00321693,0.00081019,0.00229827,45738.21451787,28000.00000000,17738.21451787,0.63350766,0.18460877,0.25620903,0.74653938,0.28034497,1.07144921,0.41271883,-0.44729913,752,2023,0.69906779,2022,-0.42484210,77248.91197345,29.23815044,0.62080402,0.00104422,0.49948983,0.49857540,,,,,,,0.49937409,0.49770173
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.09329671,0.40484730,0.09311067,0.40485554,48319.32223696,28000.00000000,20319.32223696,0.72569008,0.23098554,0.28704355,1.14226479,0.20000492,1.71011089,0.75713731,-0.30507748,680,2023,0.46316941,2022,-0.25060475,74399.42673963,29.76371495,0.56116786,0.00106299,0.59208368,0.49857540,,,,,,,0.40699396,0.09514446
SPY benchmark,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01305644,0.03356229,0.01305829,0.03356354,36798.47644478,28000.00000000,8798.47644478,0.31423130,0.10958263,0.13853035,0.69665576,0.17059980,1.00066295,0.45487298,-0.24090819,709,2023,0.25564345,2022,-0.17936457,27684.44040194,1.93791083,0.22648326,0.00006921,,,,,,,0.98694171,0.96643646,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,0.00181126,0.00466594,0.00103588,0.00228665,40899.00752245,28000.00000000,12899.00752245,0.46067884,0.15706252,0.19498912,0.87546468,0.18713274,1.22910221,0.95892149,-0.16379080,,2023,0.47534726,2022,-0.14159765,254678.95439220,96.41076564,1.85519701,0.00344324,0.47918728,0.17033290,,,0.15904160,0.05644832,,,0.35990870,0.13854390
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,0.04092438,0.23932664,0.04051504,0.23933626,40589.27848505,28000.00000000,12589.27848505,0.44961709,0.15946532,0.19088031,0.87817856,0.18942490,1.22310001,0.97338028,-0.16382633,,2023,0.34756325,2022,-0.05423403,245819.80690349,94.49704542,1.78859527,0.00337489,0.50917134,0.16976586,,,0.16910254,0.05583821,,,0.32006296,0.03394163
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,VIX/VIX3M@1>=1.00,0.00309338,0.05330942,0.00241009,0.05332413,40807.03436675,28000.00000000,12807.03436675,0.45739408,0.15530379,0.19377138,0.86733624,0.18712625,1.21670404,0.94885413,-0.16367510,,2023,0.47451562,2022,-0.14489697,254840.30213798,96.68672519,1.86077492,0.00345310,0.48030751,0.17005907,,,0.15954452,0.05658760,,,0.35838918,0.13751579
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04091841,0.23932664,0.04051468,0.23933626,40588.27842766,28000.00000000,12588.27842766,0.44958137,0.15945565,0.19086700,0.87813331,0.18942521,1.22303613,0.97332129,-0.16382633,,2023,0.34756325,2022,-0.05423403,245856.61309666,94.51912914,1.78886567,0.00337568,0.50918480,0.16976586,,,0.16910262,0.05583821,,,0.32006332,0.03394163
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05472314,0.27326970,0.05431848,0.27327789,39995.63574828,28000.00000000,11995.63574828,0.42841556,0.17217656,0.18294098,0.88662037,0.20295314,1.24121990,1.05108517,-0.16380838,,2023,0.32919599,2021,0.02437291,314467.35334424,120.19513866,2.17402575,0.00429268,0.53295347,0.16994098,,,0.17709109,0.05602196,,,0.28841175,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04092438,0.23932664,0.04051504,0.23933626,40589.27848505,28000.00000000,12589.27848505,0.44961709,0.15946532,0.19088031,0.87817856,0.18942490,1.22310001,0.97338028,-0.16382633,,2023,0.34756325,2022,-0.05423403,245819.80690349,94.49704542,1.78859527,0.00337489,0.50917134,0.16976586,,,0.16910254,0.05583821,,,0.32006296,0.03394163
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.04084940,0.23932664,0.04048236,0.23933626,40587.47485190,28000.00000000,12587.47485190,0.44955267,0.15944628,0.19085632,0.87808049,0.18942798,1.22295746,0.97322873,-0.16383228,,2023,0.34749695,2022,-0.05423403,245953.53249507,94.57728078,1.78959907,0.00337776,0.50922792,0.16977534,,,0.16913902,0.05584133,,,0.32006889,0.03394163
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,0.00172242,0.00566961,0.00094632,0.00312555,40911.53474569,28000.00000000,12911.53474569,0.46112624,0.15431256,0.19515482,0.85589689,0.18905103,1.19898418,0.87337305,-0.17668574,512,2023,0.46397047,2022,-0.15230125,254766.01962911,84.66378089,1.86591826,0.00302371,0.47923300,0.17017507,0.15925802,0.05651669,,,,,0.35974161,0.13802608
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,0.04114125,0.23968615,0.04073958,0.23969312,40639.21499055,28000.00000000,12639.21499055,0.45140054,0.15732160,0.19154429,0.86747600,0.18968257,1.20803842,0.93543237,-0.16818063,,2023,0.33653273,2022,-0.06445245,245956.07408714,82.78566604,1.79804412,0.00295663,0.50935136,0.17016577,0.16921726,0.05604845,,,,,0.31978643,0.03358477
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,VIX/VIX3M@1>=1.00,0.00315183,0.05485184,0.00239463,0.05486689,40855.23964090,28000.00000000,12855.23964090,0.45911570,0.15301285,0.19440987,0.85000436,0.18902714,1.18989996,0.85288213,-0.17940679,513,2023,0.46395344,2022,-0.15530827,255515.79129893,85.11483384,1.87478910,0.00303982,0.48031707,0.16978977,0.15964134,0.05662174,,,,,0.35830163,0.13850788
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04112923,0.23968615,0.04073908,0.23969312,40638.21493316,28000.00000000,12638.21493316,0.45136482,0.15731197,0.19153100,0.86743100,0.18968285,1.20797459,0.93537509,-0.16818063,,2023,0.33653273,2022,-0.06445245,245992.88028031,82.80774975,1.79831581,0.00295742,0.50936481,0.17016577,0.16921734,0.05604845,,,,,0.31978679,0.03358477
