label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,test,test,2025-01-02,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m+1,0.07760372,0.41978728,0.07527055,0.41327294,21703.64264473,19500.00000000,2203.64264473,0.11300732,0.09347669,0.09016598,0.49939963,0.23608229,0.68185263,0.48989727,-0.19080875,,2025,0.17660526,2026,-0.01691570,66304.64090800,132.60928182,1.27253336,0.00680048,0.27480076,0.08896604,,,0.27838147,0.09444155,,,0.44231868,0.21323306
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,test,test,2025-01-02,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m,0.09950338,0.46850576,0.09683889,0.45928665,21422.99159584,19500.00000000,1922.99159584,0.09861495,0.07035183,0.07887553,0.40558235,0.23999115,0.54359193,0.30705885,-0.22911513,,2025,0.09379477,2026,0.02132401,50206.88088932,100.41376178,1.00542922,0.00514942,0.26894944,0.08964559,,,0.27532944,0.09512566,,,0.45070664,0.17037933
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,test,test,2025-01-02,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+1,0.07827166,0.27607143,0.07518514,0.27127865,23998.37265690,19500.00000000,4498.37265690,0.23068578,0.16337704,0.18055711,0.79432897,0.22321065,1.10821637,0.97980654,-0.16674418,208,2025,0.15580648,2026,0.10706965,60524.18804894,121.04837610,1.13859859,0.00620761,0.28140760,0.08899132,,,0.28361951,0.09235964,,,0.42961206,0.21585600
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,test,test,2025-01-02,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+2,0.09725453,0.30094331,0.09506290,0.30097746,24077.95343380,19500.00000000,4577.95343380,0.23476684,0.16358459,0.18363346,0.89637774,0.19035431,1.25277158,1.09527896,-0.14935427,177,2026,0.15900793,2025,0.10433253,39767.27778627,79.53455557,0.75789904,0.00407870,0.29606945,0.18981746,,,0.30143492,0.20857755,,,0.39786216,0.19137540
TQQQ50/BTAL50 rb 1w,test,test,2025-01-02,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00282264,0.03451655,0.00246958,0.03453763,23171.47312378,19500.00000000,3671.47312378,0.18828067,0.13813408,0.14836663,0.63260913,0.25761245,0.94366114,0.51097674,-0.27033340,130,2025,0.11605917,2026,0.10624944,71136.14982699,142.27229965,1.36676580,0.00729602,0.49899710,0.46546237,,,,,,,0.49887639,0.47942319
50/50,test,test,2025-01-02,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00193013,0.00353962,0.00154774,0.00283190,23337.00706870,19500.00000000,3837.00706870,0.19676959,0.13831140,0.15484406,0.66307867,0.23980659,0.95607369,0.52407793,-0.26391381,169,2026,0.13585917,2025,0.08724149,38271.32269733,76.54264539,0.74152039,0.00392526,0.49948155,0.49888118,,,,,,,0.49845407,0.49716810
TQQQ50/BTAL50 rb 3m,test,test,2025-01-02,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.03596474,0.20326611,0.03590479,0.20328252,24539.19147586,19500.00000000,5039.19147586,0.25842008,0.18234920,0.20139050,0.76777348,0.26541019,1.10010485,0.70239578,-0.25961033,130,2026,0.17896899,2025,0.11429968,36220.28826550,72.44057653,0.68417212,0.00371490,0.47684085,0.29671748,,,,,,,0.51934515,0.41763201
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,test,test,2025-01-02,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.01678037,0.18561508,0.01647291,0.18561508,22267.82044719,19500.00000000,2767.82044719,0.14193951,0.09707667,0.11270193,0.53940866,0.21611620,0.75930802,0.41825996,-0.23209649,221,2026,0.09823542,2025,0.05889146,59844.22329381,119.68844659,1.19255502,0.00613787,0.51368599,0.46574380,,,,,,,0.48438917,0.31438492
TQQQ50/BTAL50 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.01586596,0.12413172,0.01555983,0.12417767,22234.04330219,19500.00000000,2734.04330219,0.14020735,0.09467287,0.11135865,0.53404305,0.21286435,0.74745242,0.40387789,-0.23440963,214,2026,0.10359977,2025,0.04998584,32993.27471578,65.98654943,0.65932767,0.00338393,0.51355560,0.49892347,,,,,,,0.48448117,0.37582233
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,test,test,2025-01-02,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.04683324,0.14917682,0.04687284,0.14922246,22165.61232836,19500.00000000,2665.61232836,0.13669807,0.08964128,0.10863492,0.49691047,0.22486331,0.68657135,0.40321914,-0.22231405,224,2026,0.11418779,2025,0.03223195,26853.22514531,53.70645029,0.54092114,0.00275418,0.50721212,0.35275179,,,,,,,0.49007148,0.35077754
SPY benchmark,test,test,2025-01-02,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.02056757,0.04572705,0.02064546,0.04572705,24234.50250181,19500.00000000,4734.50250181,0.24279500,0.18139389,0.18967428,1.07521077,0.16922262,1.61767143,0.99097806,-0.18304531,127,2025,0.17011214,2026,0.12125669,18883.83929805,37.76767860,0.35178589,0.00193680,,,,,,,0.97935454,0.95427295,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00763193,0.25163581,0.00693190,0.25164813,38812.77904212,28000.00000000,10812.77904212,0.38617068,0.15072592,0.16686142,0.85317415,0.18526965,1.22129734,0.83243507,-0.18106628,177,2023,0.41489651,2022,-0.14052250,528969.87551085,1057.93975102,4.02996999,0.03778356,0.48190004,0.14906178,,,0.15996575,0.04940936,,,0.35622107,0.12569159
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02223410,0.35495031,0.02146241,0.35496285,39361.38769641,28000.00000000,11361.38769641,0.40576385,0.15197136,0.17436163,0.84576784,0.18896308,1.22623191,0.80527771,-0.18871920,546,2023,0.45492748,2022,-0.14398994,342835.15606181,685.67031212,2.64175393,0.02448823,0.47881146,0.14842591,,,0.15887097,0.04804146,,,0.36023313,0.13801570
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.02336163,0.35513519,0.02256103,0.35084796,37528.01670709,28000.00000000,9528.01670709,0.34028631,0.12872796,0.14898903,0.73770859,0.18898755,1.03608816,0.69014546,-0.18652293,161,2023,0.43133022,2022,-0.16928515,312810.64206068,625.62128412,2.46459651,0.02234362,0.47949324,0.16168704,,,0.15937855,0.05307462,,,0.35908359,0.12600546
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00142126,0.00484001,0.00092025,0.00202339,40562.98294838,28000.00000000,12562.98294838,0.44867796,0.16910116,0.19052656,0.93198038,0.18700303,1.35164071,0.88057558,-0.19203481,177,2023,0.46033044,2022,-0.14421833,172620.75310546,345.24150621,1.31199874,0.01233005,0.47545129,0.14842591,,,0.15803720,0.04804146,,,0.36485067,0.13812392
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.06337232,0.51328620,0.06201373,0.50706114,40076.00705383,28000.00000000,12076.00705383,0.43128597,0.17733566,0.18401793,0.89111948,0.20825955,1.26818812,0.86417263,-0.20520860,161,2023,0.40488999,2022,-0.15207119,87109.35857936,174.21871716,0.63452501,0.00622210,0.46019978,0.14842591,,,0.15286699,0.04804146,,,0.38444613,0.12540383
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.04501534,0.22980848,0.04423815,0.22985352,39283.67982244,28000.00000000,11283.67982244,0.40298857,0.15247960,0.17330392,0.92758511,0.16891879,1.35153197,0.90437874,-0.16860149,157,2023,0.39490204,2022,-0.12206974,96972.32503676,193.94465007,0.75640781,0.00692659,0.49192858,0.17005480,,,0.16426017,0.05646436,,,0.34139220,0.13590975
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m,0.07725768,0.51636764,0.07524422,0.50822775,39154.00711294,28000.00000000,11154.00711294,0.39835740,0.15560388,0.17153548,0.74589764,0.23019100,1.05578074,0.61308164,-0.25380613,161,2023,0.45401635,2022,-0.17618764,81452.93951267,162.90587903,0.62516367,0.00581807,0.44783567,0.14842591,,,0.15071904,0.04804146,,,0.39828965,0.15548947
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+1,0.07100127,0.34256524,0.06986709,0.34257785,36829.72378840,28000.00000000,8829.72378840,0.31534728,0.13277541,0.13908662,0.75539497,0.18937114,1.07814422,0.63131624,-0.21031521,567,2023,0.31664907,2022,-0.17829681,62615.37138000,125.23074276,0.48010339,0.00447253,0.48089837,0.25618233,,,0.16128355,0.08498176,,,0.35481453,0.09237406
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+2,0.06345409,0.29123493,0.06280067,0.28721978,40622.83113799,28000.00000000,12622.83113799,0.45081540,0.17659726,0.19132252,1.04562920,0.16989891,1.52771325,1.02102023,-0.17296157,553,2023,0.42363419,2022,-0.13438408,100678.84280486,201.35768561,0.75287182,0.00719135,0.49515061,0.17018210,,,0.16362291,0.05612267,,,0.33857447,0.13591070
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,1w,0.04826843,0.28451047,0.04776311,0.28451891,38580.65200237,28000.00000000,10580.65200237,0.37788043,0.15207798,0.16366463,0.86455617,0.18391075,1.23127679,0.83990229,-0.18106628,177,2023,0.29449871,2022,-0.05727188,448602.71462974,897.20542926,3.38203540,0.03204305,0.51369364,0.14906178,,,0.17059193,0.04940936,,,0.31399677,0.04122022
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w,0.05816801,0.35483313,0.05765102,0.35484598,38409.78631017,28000.00000000,10409.78631017,0.37177808,0.14333152,0.16130253,0.81062909,0.18750303,1.16345545,0.82366735,-0.17401627,169,2023,0.30672805,2022,-0.06817751,309190.15738952,618.38031478,2.38878585,0.02208501,0.50775887,0.14842591,,,0.16848150,0.04804146,,,0.32179394,0.04409799
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w+1,0.06412688,0.35513519,0.06352254,0.35084796,38358.44234333,28000.00000000,10358.44234333,0.36994437,0.14437296,0.16059123,0.81738771,0.18702227,1.14591149,0.77402258,-0.18652293,161,2023,0.28841906,2022,-0.03826080,271397.06994514,542.79413989,2.07763927,0.01938550,0.51352099,0.16168704,,,0.17062136,0.05307462,,,0.31390359,0.04140836
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,,0.03902091,0.23281482,0.03866855,0.23283477,40303.05042451,28000.00000000,12303.05042451,0.43939466,0.17038134,0.18705958,0.93207939,0.18846473,1.33990123,0.88724197,-0.19203481,177,2023,0.33664687,2022,-0.06195786,156779.48331679,313.55896663,1.17853275,0.01119853,0.50391759,0.14842591,,,0.16751069,0.04804146,,,0.32697262,0.04044312
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m,0.08798193,0.51328620,0.08696166,0.50706114,39134.12319086,28000.00000000,11134.12319086,0.39764726,0.16651527,0.17126394,0.85104916,0.20683179,1.20346564,0.81144390,-0.20520860,161,2021,0.33965826,2022,-0.11208562,91544.73024706,183.08946049,0.67434444,0.00653891,0.48737048,0.14842591,,,0.16192567,0.04804146,,,0.34835334,0.05481905
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m+1,0.07230404,0.23284703,0.07180630,0.23286596,40883.57072393,28000.00000000,12883.57072393,0.46012753,0.17652149,0.19478035,1.03627849,0.17166021,1.50035618,1.04697465,-0.16860149,157,2023,0.34215066,2022,-0.02930254,95560.41122815,191.12082246,0.71870701,0.00682574,0.51545396,0.17017283,,,0.17223080,0.05657485,,,0.31031910,0.04041193
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m,0.10212711,0.51636764,0.10061087,0.50822775,36346.54569902,28000.00000000,8346.54569902,0.29809092,0.12235920,0.13215391,0.62799578,0.22481202,0.87997182,0.48209709,-0.25380613,161,2023,0.28093308,2022,-0.14322691,80928.57446615,161.85714893,0.64062444,0.00578061,0.47878898,0.14842591,,,0.16129762,0.04804146,,,0.35716676,0.06914808
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+1,0.09199766,0.34255280,0.09098167,0.34256517,37536.21113466,28000.00000000,9536.21113466,0.34057897,0.14379963,0.14910443,0.79272299,0.19379582,1.12533811,0.72177423,-0.19923076,534,2021,0.31272051,2022,-0.10663028,66338.05371473,132.67610743,0.50004512,0.00473843,0.49929337,0.25618233,,,0.16728886,0.08498176,,,0.33076522,0.04024493
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+2,0.08809227,0.29123493,0.08741749,0.28721978,41970.15775100,28000.00000000,13970.15775100,0.49893421,0.19458709,0.20901997,1.11666773,0.17325317,1.62231020,1.13132512,-0.17199927,144,2023,0.38189490,2022,-0.06673483,102944.26876465,205.88853753,0.75179237,0.00735316,0.51425647,0.16990310,,,0.16981476,0.05658189,,,0.31325976,0.05232871
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00751563,0.25180733,0.00685713,0.25182048,38364.29186568,28000.00000000,10364.29186568,0.37015328,0.14442797,0.16067230,0.81384629,0.18810206,1.16548836,0.79492776,-0.18168691,545,2023,0.40336125,2022,-0.15203328,522953.49493110,1045.90698986,4.02027757,0.03735382,0.48187481,0.14951731,0.16008875,0.04872469,,,,,0.35628647,0.12603656
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02207523,0.35522586,0.02136499,0.35523923,38908.53154784,28000.00000000,10908.53154784,0.38959041,0.14567071,0.16817604,0.80844214,0.19146428,1.17297908,0.73855955,-0.19723624,553,2023,0.44337892,2022,-0.15543321,339380.63895491,678.76127791,2.63865511,0.02424147,0.47872398,0.14897307,0.15913227,0.04865852,,,,,0.36020578,0.13810291
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.02352818,0.35828466,0.02264214,0.35291865,37094.18976516,28000.00000000,9094.18976516,0.32479249,0.12174933,0.14285302,0.69716953,0.19181690,0.98047113,0.62010981,-0.19633511,513,2023,0.42129185,2022,-0.18017404,309292.64231909,618.58528464,2.46338479,0.02209233,0.47946017,0.16185961,0.15937139,0.05341650,,,,,0.35909362,0.12608011
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00130608,0.00309179,0.00081163,0.00253322,40059.88806373,28000.00000000,12059.88806373,0.43071029,0.16190070,0.18380152,0.88855031,0.18974226,1.28975818,0.84314928,-0.19201902,169,2023,0.44944651,2022,-0.15492115,172223.71253474,344.44742507,1.32262307,0.01230169,0.47543666,0.14897307,0.15814637,0.04906935,,,,,0.36487053,0.13848716
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.06322010,0.51273091,0.06215049,0.50808009,39698.57771990,28000.00000000,11698.57771990,0.41780635,0.17147779,0.17893370,0.85936623,0.21072786,1.22421324,0.81498258,-0.21040670,161,2023,0.39874802,2022,-0.16241122,86484.99384933,172.96998770,0.63629662,0.00617750,0.46025333,0.14897307,0.15298956,0.04906935,,,,,0.38465289,0.12659439
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.04494719,0.22975046,0.04426703,0.22979547,38760.86999302,28000.00000000,10760.86999302,0.38431679,0.14530434,0.16614776,0.87948181,0.17153128,1.28601160,0.85908245,-0.16913899,157,2023,0.38244593,2022,-0.13507216,96892.43809116,193.78487618,0.76302702,0.00692089,0.49194725,0.17003992,0.16435063,0.05624037,,,,,0.34137119,0.13459118
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.07697015,0.51725689,0.07511817,0.50974055,38671.34928851,28000.00000000,10671.34928851,0.38111962,0.14818476,0.16491536,0.71232386,0.23280701,1.01019242,0.58042512,-0.25530384,160,2023,0.44397638,2022,-0.18701423,80703.47175772,161.40694352,0.62624613,0.00576453,0.44846551,0.14897307,0.14978045,0.04906935,,,,,0.39866483,0.15617064
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.07104040,0.34247117,0.06998056,0.34248463,36458.22655626,28000.00000000,8458.22655626,0.30207952,0.12659762,0.13376230,0.72054819,0.19146046,1.03049163,0.59217227,-0.21378513,683,2021,0.31751773,2022,-0.18637991,62782.81606271,125.56563213,0.48630675,0.00448449,0.48125444,0.25643456,0.16100796,0.08222628,,,,,0.35473199,0.09222170
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.06435097,0.29399609,0.06357474,0.28761808,40152.66026234,28000.00000000,12152.66026234,0.43402358,0.16980299,0.18504624,1.00056675,0.17211578,1.46585924,0.94568253,-0.17955602,557,2023,0.41533135,2022,-0.14653697,100148.94784989,200.29789570,0.75647215,0.00715350,0.49468481,0.16996143,0.16400623,0.05621440,,,,,0.33823479,0.13504840
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.04813497,0.28484463,0.04767297,0.28486057,38172.93588128,28000.00000000,10172.93588128,0.36331914,0.14624286,0.15801550,0.83347880,0.18485797,1.19126619,0.81407172,-0.17964370,169,2023,0.28482436,2022,-0.06939014,444425.15047016,888.85030094,3.37951956,0.03174465,0.51362690,0.14951731,0.17070303,0.04872469,,,,,0.31408219,0.04111079
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.05795454,0.35511349,0.05749971,0.35512718,38013.85714501,28000.00000000,10013.85714501,0.35763776,0.13760941,0.15579941,0.78040695,0.18856085,1.12406790,0.79128649,-0.17390593,162,2023,0.29766569,2022,-0.08027512,305692.06478660,611.38412957,2.38179085,0.02183515,0.50762776,0.14897307,0.16880550,0.04865852,,,,,0.32187011,0.04401176
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.06403908,0.35828466,0.06345619,0.35291865,37906.28386570,28000.00000000,9906.28386570,0.35379585,0.13725956,0.15429699,0.78073163,0.18801963,1.09888527,0.70931555,-0.19350987,161,2023,0.27927212,2022,-0.05088008,267893.32581667,535.78665163,2.07356865,0.01913524,0.51337791,0.16185961,0.17070948,0.05341650,,,,,0.31403996,0.04138759
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.03889148,0.23281372,0.03859643,0.23283372,39781.80785390,28000.00000000,11781.80785390,0.42077885,0.16288592,0.18005789,0.89370410,0.18956987,1.28921289,0.84828015,-0.19201902,169,2023,0.32642379,2022,-0.07419256,155912.86206735,311.82572413,1.18481196,0.01113663,0.50379641,0.14897307,0.16752864,0.04906935,,,,,0.32708887,0.04044418
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.08783649,0.51273091,0.08700206,0.50808009,38691.20559771,28000.00000000,10691.20559771,0.38182877,0.15974396,0.16518889,0.81966554,0.20788187,1.16329045,0.75921517,-0.21040670,161,2021,0.34712232,2022,-0.12408919,90813.40095998,181.62680192,0.67632105,0.00648667,0.48742180,0.14897307,0.16202149,0.04906935,,,,,0.34854813,0.05496927
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.07209280,0.23255555,0.07166491,0.23257406,40343.73048589,28000.00000000,12343.73048589,0.44084752,0.16928724,0.18760325,0.99533918,0.17266995,1.44864938,1.00087648,-0.16913899,157,2023,0.33017356,2022,-0.04346217,95096.26430014,190.19252860,0.72226873,0.00679259,0.51529889,0.17023471,0.17211988,0.05663025,,,,,0.31050466,0.04070383
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.10217639,0.51725689,0.10074230,0.50974055,35764.92326906,28000.00000000,7764.92326906,0.27731869,0.11336322,0.12371846,0.59006646,0.22602493,0.83028735,0.44403256,-0.25530384,160,2023,0.26670226,2022,-0.15497175,79350.82807960,158.70165616,0.63604540,0.00566792,0.47947581,0.14897307,0.16012328,0.04906935,,,,,0.35747111,0.06904448
