label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00043872,0.00129021,0.00042724,0.00144755,71709.45381534,40000.00000000,31709.45381534,0.79273635,0.16413250,0.19135832,0.76047381,0.23741121,1.05112110,0.45415244,-0.36140399,681,2017,0.58812119,2016,-0.13942206,393034.56111424,149.02343660,1.20045266,0.00372559,0.50536671,0.39874607,,,0.49415229,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00100351,0.04052860,0.00097662,0.04054263,84652.33246204,40000.00000000,44652.33246204,1.11630831,0.23368288,0.24739989,0.99181301,0.24170229,1.38197602,0.90743202,-0.25752108,307,2017,0.58807152,2016,0.02541436,294018.89253164,111.17071678,0.76060013,0.00277927,0.44981165,0.39896671,,,0.54980506,0.25578549
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00032706,0.00115782,0.00032493,0.00136125,77468.54742098,40000.00000000,37468.54742098,0.93671369,0.19888480,0.21733488,0.87518392,0.24093247,1.21655047,0.78778375,-0.25246116,,2017,0.58812604,2016,0.02554155,461555.56966358,173.87723930,1.24036057,0.00434693,0.47173648,0.39909508,,,0.52789567,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00895450,0.17415415,0.00893416,0.17415643,82336.09451358,40000.00000000,42336.09451358,1.05840236,0.22110323,0.23796509,0.95837372,0.23864995,1.33491289,1.00098723,-0.22088516,555,2017,0.58808197,2015,0.01933379,278714.51622559,106.03595321,0.74406584,0.00265090,0.45773192,0.39874607,,,0.54187756,0.19289458
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00040372,0.00129021,0.00038867,0.00125393,86697.81225537,40000.00000000,46697.81225537,1.16744531,0.23075545,0.25554150,1.00076339,0.23573440,1.39715026,0.85116383,-0.27110580,576,2017,0.58807884,2015,-0.04640879,469758.64488760,177.43128550,1.23627806,0.00443578,0.49466696,0.39874607,,,0.50489076,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.02350259,0.34711277,0.02348203,0.34711522,74106.31974801,40000.00000000,34106.31974801,0.85265799,0.19000109,0.20239092,0.86103009,0.23445877,1.18845281,0.84420303,-0.22506564,576,2017,0.58809080,2016,-0.02309120,260900.00006917,100.01512684,0.73033998,0.00250038,0.47229840,0.39874607,,,0.52731013,0.19268552
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.01381205,0.22520971,0.01379358,0.22521724,79573.70045890,40000.00000000,39573.70045890,0.98934251,0.20679909,0.22639633,0.91284973,0.23725950,1.26511455,0.90738403,-0.22790691,578,2017,0.58811357,2016,-0.02665648,270581.27930075,103.31272672,0.74752751,0.00258282,0.46256899,0.39896671,,,0.53700233,0.19276756
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.02393230,0.41247080,0.02392658,0.41247327,74560.30641566,40000.00000000,34560.30641566,0.86400766,0.16790990,0.20444410,0.77570521,0.23672637,1.07155111,0.60391324,-0.27803645,644,2017,0.58809286,2015,-0.04650385,354635.86257658,134.66484021,1.05637901,0.00336662,0.49530182,0.39909508,,,0.50429761,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.01316677,0.22512791,0.01314465,0.22513541,79756.40617746,40000.00000000,39756.40617746,0.99391015,0.20843236,0.22717256,0.91831814,0.23734461,1.27301885,0.91465238,-0.22788151,578,2017,0.58812695,2016,-0.02660519,271563.90548346,103.62027420,0.74800886,0.00259051,0.46191392,0.39874607,,,0.53767139,0.19282171
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.00977137,0.54046785,0.00976255,0.54047566,80492.90543607,40000.00000000,40492.90543607,1.01232264,0.20050578,0.23028544,0.89723201,0.23493417,1.24601213,0.63686094,-0.31483448,651,2017,0.58812080,2016,-0.07670760,442353.33041270,167.38714680,1.25228724,0.00418468,0.50406719,0.39874607,,,0.49550128,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.02403439,0.34712951,0.02401277,0.34713188,73941.66457000,40000.00000000,33941.66457000,0.84854161,0.18915511,0.20164345,0.85854247,0.23425220,1.18450970,0.83005905,-0.22788151,578,2017,0.58812695,2016,-0.02660519,259515.88176212,99.56093098,0.72800830,0.00248902,0.47278501,0.39874607,,,0.52680380,0.19268031
50/50,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00037720,0.00130366,0.00034134,0.00132826,84991.66826789,40000.00000000,44991.66826789,1.12479171,0.23820675,0.24876264,1.06141272,0.22574024,1.49312023,0.85269757,-0.27935667,230,2017,0.47756569,2018,0.01295492,164848.39858411,63.12900764,0.42619786,0.00157823,0.49966236,0.49867174,,,0.49994562,0.49986630
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.01568021,0.18652368,0.01565067,0.18652619,80070.30832089,40000.00000000,40070.30832089,1.00175771,0.21769233,0.22850244,1.03139342,0.21346734,1.44050612,0.91776870,-0.23719738,237,2017,0.47757686,2016,0.04474191,131425.41660478,51.62204073,0.35277987,0.00129055,0.51502239,0.49867174,,,0.48458480,0.31347381
SPY benchmark,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00437642,0.01525139,0.00437770,0.01525306,56955.48498840,40000.00000000,16955.48498840,0.42388712,0.10378685,0.11493801,0.80901358,0.13324510,1.13249979,0.53398664,-0.19436226,204,2017,0.21277693,2018,-0.04797647,39764.95617225,2.78354693,0.13182634,0.00006959,,,0.99562230,0.98474694,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00040312,0.00144877,0.00036908,0.00142328,92334.30108306,40000.00000000,52334.30108306,1.30835753,0.25404021,0.27708949,1.06096796,0.24104180,1.47449193,0.98666105,-0.25747465,307,2017,0.58809825,2020,0.01532406,292908.29374108,111.12939411,0.74259185,0.00277823,0.45045825,0.39894059,,,0.54911325,0.25571890
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.01334294,0.22721668,0.01331546,0.22722609,87472.75547344,40000.00000000,47472.75547344,1.18681889,0.22620539,0.25854772,0.98153045,0.23657060,1.35654155,0.98699296,-0.22918643,578,2017,0.58815351,2016,-0.02749456,272369.37558257,104.33647985,0.73483760,0.00260841,0.46338706,0.39894059,,,0.53616892,0.19228394
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00045610,0.00144877,0.00043958,0.00143682,79874.20079368,40000.00000000,39874.20079368,0.99685502,0.18161357,0.22763505,0.82449896,0.23667924,1.13630645,0.50242659,-0.36147286,681,2017,0.58804840,2016,-0.13949656,370067.43594177,140.83535109,1.10101321,0.00352088,0.50669684,0.39888068,,,0.49280366,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00040312,0.00144877,0.00036908,0.00142328,92334.30108306,40000.00000000,52334.30108306,1.30835753,0.25404021,0.27708949,1.06096796,0.24104180,1.47449193,0.98666105,-0.25747465,307,2017,0.58809825,2020,0.01532406,292908.29374108,111.12939411,0.74259185,0.00277823,0.45045825,0.39894059,,,0.54911325,0.25571890
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00044317,0.00144877,0.00041930,0.00142328,87500.89825028,40000.00000000,47500.89825028,1.18752246,0.24310927,0.25865768,1.02586166,0.24065510,1.42434299,0.96268592,-0.25253228,429,2017,0.58810131,2020,0.01532398,428768.68083805,162.10995761,1.09521398,0.00405275,0.46314722,0.39894059,,,0.53637456,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00907927,0.17495806,0.00904413,0.17496068,89987.24971535,40000.00000000,49987.24971535,1.24968124,0.23930559,0.26824937,1.02208567,0.23789378,1.41949602,1.08031317,-0.22151502,555,2017,0.58809831,2020,0.01532380,278838.55813401,106.51207361,0.72954775,0.00266280,0.45907911,0.39894059,,,0.54045527,0.19243972
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00042753,0.00144877,0.00041401,0.00143682,94773.67623798,40000.00000000,54773.67623798,1.36934191,0.24932928,0.28606811,1.06615370,0.23497801,1.48399755,0.91952956,-0.27114873,576,2017,0.58808360,2015,0.00090214,443821.07675507,168.16816328,1.13191679,0.00420420,0.49599798,0.39888068,,,0.50353482,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.02366233,0.34835157,0.02363596,0.34835437,81602.95352452,40000.00000000,41602.95352452,1.04007384,0.20766940,0.23489272,0.92591109,0.23354623,1.27411824,0.91871282,-0.22604387,577,2017,0.58811676,2016,-0.02354794,261783.28744795,100.53980772,0.72613881,0.00251350,0.47378850,0.39894059,,,0.52579961,0.19215009
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.01334294,0.22721668,0.01331546,0.22722609,87472.75547344,40000.00000000,47472.75547344,1.18681889,0.22620539,0.25854772,0.98153045,0.23657060,1.35654155,0.98699296,-0.22918643,578,2017,0.58815351,2016,-0.02749456,272369.37558257,104.33647985,0.73483760,0.00260841,0.46338706,0.39894059,,,0.53616892,0.19228394
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.02406686,0.41247055,0.02404033,0.41247327,85097.89860326,40000.00000000,45097.89860326,1.12744747,0.21088859,0.24915350,0.92875551,0.23642863,1.28148390,0.75733093,-0.27846293,644,2017,0.58814198,2016,-0.02767878,334354.72027382,127.54271898,0.92972437,0.00318857,0.48681648,0.39888068,,,0.51270977,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.01334294,0.22721668,0.01331546,0.22722609,87472.75547344,40000.00000000,47472.75547344,1.18681889,0.22620539,0.25854772,0.98153045,0.23657060,1.35654155,0.98699296,-0.22918643,578,2017,0.58815351,2016,-0.02749456,272369.37558257,104.33647985,0.73483760,0.00260841,0.46338706,0.39894059,,,0.53616892,0.19228394
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.00986948,0.54046589,0.00985232,0.54047566,88799.80750837,40000.00000000,48799.80750837,1.21999519,0.21850182,0.26369841,0.96225517,0.23415981,1.33225030,0.69333356,-0.31514675,651,2017,0.58810335,2016,-0.07707970,419203.85272997,159.10452888,1.14703599,0.00397761,0.50542851,0.39888068,,,0.49408755,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.02426511,0.34831418,0.02423376,0.34831699,81424.53396731,40000.00000000,41424.53396731,1.03561335,0.20670471,0.23415010,0.92313783,0.23332623,1.26968308,0.90190643,-0.22918643,578,2017,0.58815351,2016,-0.02749456,260802.21444599,100.23112733,0.72511451,0.00250578,0.47429909,0.39894059,,,0.52524584,0.19219250
50/50,sens,sens_2015-01-05,2015-01-05,2020-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00032157,0.00107678,0.00028598,0.00097181,90545.44546757,40000.00000000,50545.44546757,1.26363614,0.25356355,0.27037024,1.11924452,0.22468931,1.57185022,0.90755977,-0.27939047,230,2019,0.61002013,2018,0.01291399,164166.68639737,63.23660314,0.41628764,0.00158092,0.49972166,0.49902819,,,0.49994186,0.49982439
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2015-01-05,2015-01-05,2020-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.01607636,0.18779966,0.01604385,0.18780254,85632.43442944,40000.00000000,45632.43442944,1.14081086,0.23195560,0.25128821,1.09042504,0.21215687,1.51968363,0.97951117,-0.23680751,237,2019,0.50818602,2020,0.01389798,136294.10883249,53.79545615,0.36046945,0.00134489,0.51543141,0.49902819,,,0.48418368,0.31219746
SPY benchmark,sens,sens_2015-01-05,2015-01-05,2020-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00382762,0.01320083,0.00382889,0.01320188,59441.27275406,40000.00000000,19441.27275406,0.48603182,0.11686189,0.12896707,0.89463541,0.13360211,1.24787435,0.60289987,-0.19383301,204,2019,0.30821065,2018,-0.04793330,39874.05988105,2.79118419,0.12963557,0.00006978,,,0.99617111,0.98679812,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00038704,0.00176532,0.00036299,0.00176759,97322.65614106,40000.00000000,57322.65614106,1.43306640,0.26973373,0.29559692,1.07403604,0.25222027,1.47412397,0.99304218,-0.27162364,,2017,0.58805758,2016,0.02552891,405057.09648627,153.29672032,0.98959453,0.00383242,0.47162425,0.39892022,,,0.52795841,0.14911485
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.01349216,0.23003022,0.01346222,0.23004222,92974.80951096,40000.00000000,52974.80951096,1.32437024,0.24099545,0.27981200,0.99598467,0.24790472,1.35960489,0.88713190,-0.27165684,,2017,0.58810463,2016,-0.02843777,382048.42293142,145.52486131,0.98694783,0.00363812,0.48474951,0.39887941,,,0.51481140,0.14914734
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00042499,0.00159959,0.00041661,0.00167889,80165.18422707,40000.00000000,40165.18422707,1.00412961,0.17870874,0.22915164,0.78808484,0.24793351,1.07036800,0.49282863,-0.36261843,681,2017,0.58800437,2016,-0.13935624,494100.63023157,187.44113529,1.40192183,0.00468603,0.53032191,0.39888274,,,0.46920251,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00038704,0.00176532,0.00036299,0.00176759,97322.65614106,40000.00000000,57322.65614106,1.43306640,0.26973373,0.29559692,1.07403604,0.25222027,1.47412397,0.99304218,-0.27162364,,2017,0.58805758,2016,0.02552891,405057.09648627,153.29672032,0.98959453,0.00383242,0.47162425,0.39892022,,,0.52795841,0.14911485
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00036845,0.00139468,0.00034772,0.00143039,106184.55967380,40000.00000000,66184.55967380,1.65461399,0.29568999,0.32592679,1.19767190,0.24065847,1.66831976,1.17129851,-0.25244631,429,2017,0.58807501,2016,0.02534888,615858.66875384,232.33083885,1.50100812,0.00580827,0.50004469,0.39881196,,,0.49954388,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.01048728,0.17588110,0.01045535,0.17588410,93990.99669804,40000.00000000,53990.99669804,1.34977492,0.25099816,0.28355905,1.02506753,0.24895643,1.40518302,0.92405006,-0.27162832,,2017,0.58806411,2015,-0.01716126,392313.66431294,149.41497702,0.98556825,0.00373537,0.48173147,0.39870051,,,0.51783920,0.14916578
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00042750,0.00129327,0.00042129,0.00130621,99093.66652034,40000.00000000,59093.66652034,1.47734166,0.26189404,0.30184799,1.08434530,0.24170152,1.48594160,0.96122259,-0.27245931,577,2017,0.58812661,2015,-0.07883763,620893.96589503,234.87826786,1.49587779,0.00587196,0.52837539,0.39893631,,,0.47114947,0.00000000
