label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
SPY benchmark,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00727444,0.01837760,0.00727567,0.01837842,64098.60236288,40000.00000000,24098.60236288,0.60246506,0.14320158,0.15373261,0.74743375,0.20874618,1.04471353,0.42536576,-0.33665516,173,2021,0.28286123,2022,-0.18106724,39528.67319861,2.76700712,0.12301764,0.00006918,,,0.99272433,0.98162158,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00071649,0.00229980,0.00053596,0.00157101,75033.17459588,40000.00000000,35033.17459588,0.87582936,0.18220060,0.20670527,0.76693524,0.26466934,1.07199069,0.52750296,-0.34540204,533,2023,0.64720436,2022,-0.30452708,359630.28375668,136.27551665,1.03405318,0.00340689,0.51842565,0.39884301,,,0.48082402,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.03463718,0.34183229,0.03448218,0.34183796,74466.81249724,40000.00000000,34466.81249724,0.86167031,0.18338985,0.20415455,0.79381117,0.25326669,1.10543378,0.68231332,-0.26877660,533,2023,0.44767764,2022,-0.20382079,312674.39491942,120.24461179,0.89658696,0.00300612,0.55241918,0.39884301,,,0.44686279,0.06807887
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00067367,0.00229980,0.00053583,0.00157101,76134.72421301,40000.00000000,36134.72421301,0.90336811,0.20538430,0.21161688,0.84035766,0.26474686,1.17814835,0.81878123,-0.25084149,324,2023,0.40789432,2025,-0.05111209,461816.14602799,176.17019472,1.18556349,0.00440425,0.59251038,0.39884301,,,0.40677980,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.03463718,0.34183229,0.03448218,0.34183796,74466.81249724,40000.00000000,34466.81249724,0.86167031,0.18338985,0.20415455,0.79381117,0.25326669,1.10543378,0.68231332,-0.26877660,533,2023,0.44767764,2022,-0.20382079,312674.39491942,120.24461179,0.89658696,0.00300612,0.55241918,0.39884301,,,0.44686279,0.06807887
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.03967981,0.42429735,0.03951762,0.42430349,66591.98190813,40000.00000000,26591.98190813,0.66479955,0.14394282,0.16673586,0.66360632,0.25081140,0.91583026,0.44849320,-0.32094760,751,2024,0.35102828,2022,-0.27394813,286336.65643861,110.13610797,0.90459601,0.00275340,0.55740830,0.39884301,,,0.44183119,0.08624805
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.02853946,0.21374581,0.02838092,0.21375195,66606.43757986,40000.00000000,26606.43757986,0.66516094,0.14399402,0.16680816,0.66480776,0.25019333,0.91720779,0.44865274,-0.32094760,751,2024,0.35102828,2022,-0.27394813,291434.93279021,112.04310765,0.92060126,0.00280108,0.55777903,0.39884301,,,0.44145776,0.08624805
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00073753,0.00229980,0.00057769,0.00157101,68135.38551442,40000.00000000,28135.38551442,0.70338464,0.15298830,0.17437578,0.67414870,0.26339510,0.93574248,0.47349067,-0.32310732,743,2024,0.35094422,2022,-0.20289027,404180.36687207,154.31730329,1.24949899,0.00385793,0.59139908,0.39884301,,,0.40782447,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.04305136,0.42430522,0.04288877,0.42431133,67158.46338450,40000.00000000,27158.46338450,0.67896158,0.14698680,0.16955855,0.66940923,0.25370226,0.92396651,0.46312971,-0.31737718,750,2024,0.35090187,2022,-0.27012030,304825.71799448,116.81648578,0.95555139,0.00292041,0.56079571,0.39884301,,,0.43844953,0.08622611
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00070270,0.00229980,0.00055794,0.00157101,69434.43118665,40000.00000000,29434.43118665,0.73586078,0.16070588,0.18068485,0.69823541,0.26420472,0.96713269,0.52630921,-0.30534499,713,2024,0.35097618,2022,-0.18196901,329206.53893574,126.00585790,0.99795645,0.00315015,0.58756064,0.39884301,,,0.41170428,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.04712770,0.44666835,0.04697277,0.44667409,69544.72710993,40000.00000000,29544.72710993,0.73861818,0.16186644,0.18121557,0.72751354,0.24988583,1.00678594,0.61861539,-0.26165925,691,2024,0.35084212,2022,-0.20382079,291244.41407219,112.42830095,0.88002488,0.00281071,0.56489703,0.39884301,,,0.43436446,0.06807887
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.03636578,0.23191545,0.03621191,0.23192113,69091.92267803,40000.00000000,29091.92267803,0.72729807,0.16032407,0.17903189,0.72357207,0.24915452,1.00075657,0.61272080,-0.26165925,691,2024,0.35084212,2022,-0.20382079,296917.29475738,114.54892928,0.89743391,0.00286372,0.56563578,0.39884301,,,0.43362059,0.06807887
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.01256227,0.40118786,0.01242789,0.40119442,68628.66245347,40000.00000000,28628.66245347,0.71571656,0.17164231,0.17678427,0.73587415,0.26304320,1.02422133,0.68426604,-0.25084149,324,2024,0.35094995,2025,-0.05104946,416884.23803915,159.52297630,1.16443480,0.00398807,0.60334658,0.39884301,,,0.39594710,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.03697538,0.34183229,0.03681607,0.34183796,72751.87334222,40000.00000000,32751.87334222,0.81879683,0.17605776,0.19632254,0.77256863,0.25163744,1.07215128,0.66580122,-0.26442992,565,2023,0.40350377,2022,-0.20382079,297852.79773164,114.65576133,0.86948038,0.00286639,0.55474172,0.39884301,,,0.44452551,0.06807887
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,0.04712770,0.44666835,0.04697277,0.44667409,69544.72710993,40000.00000000,29544.72710993,0.73861818,0.16186644,0.18121557,0.72751354,0.24988583,1.00678594,0.61861539,-0.26165925,691,2024,0.35084212,2022,-0.20382079,291244.41407219,112.42830095,0.88002488,0.00281071,0.56489703,0.39884301,,,0.43436446,0.06807887
50/50,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00077863,0.00270076,0.00053802,0.00184580,70706.14582806,40000.00000000,30706.14582806,0.76765365,0.17213414,0.18675802,0.68163947,0.29953515,0.96338490,0.38460068,-0.44756587,752,2023,0.69926733,2022,-0.42519472,173580.16790566,65.67244651,0.51826416,0.00164181,0.49962112,0.49815420,,,0.49958133,0.49860761
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.05682373,0.38937033,0.05662484,0.38937611,72804.32802149,40000.00000000,32804.32802149,0.82010820,0.19017881,0.19656457,0.81842541,0.25221595,1.16119105,0.60513964,-0.31427260,683,2023,0.47212545,2022,-0.26506184,149112.52149478,58.30054668,0.42128979,0.00145751,0.55576933,0.49815420,,,0.44347832,0.11062389
SPY benchmark,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00821265,0.02579172,0.00821385,0.02579267,64485.81743768,40000.00000000,24485.81743768,0.61214544,0.15825162,0.15604504,0.93254437,0.17415177,1.35268846,0.64639103,-0.24482335,709,2021,0.28090630,2022,-0.18316873,39974.71195154,2.79822984,0.12245502,0.00006996,,,0.99178615,0.97420733,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00081757,0.00222768,0.00061797,0.00167411,75016.39354282,40000.00000000,35016.39354282,0.87540984,0.18919365,0.20651261,0.83807381,0.24254760,1.19300991,0.54812239,-0.34516679,533,2023,0.64689700,2022,-0.30438482,355350.50278618,134.09184561,0.96802324,0.00335230,0.50574606,0.39893917,,,0.49340468,0.20740776
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.03528730,0.34519823,0.03516077,0.34520478,74534.13639845,40000.00000000,34534.13639845,0.86335341,0.19127111,0.20434269,0.87809697,0.23015983,1.24679640,0.71851832,-0.26620213,533,2023,0.44581103,2022,-0.19993862,315981.78669325,120.87428803,0.85965518,0.00302186,0.54049550,0.39893917,,,0.45881690,0.06471206
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00063827,0.00222768,0.00052708,0.00167411,75431.74532958,40000.00000000,35431.74532958,0.88579363,0.21266101,0.20837142,0.91860573,0.24266064,1.31253073,0.92407801,-0.23013318,316,2023,0.40777703,2026,-0.01366127,445900.83417068,169.58731893,1.10939721,0.00423968,0.57991028,0.39893917,,,0.41941722,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.03528730,0.34519823,0.03516077,0.34520478,74534.13639845,40000.00000000,34534.13639845,0.86335341,0.19127111,0.20434269,0.87809697,0.23015983,1.24679640,0.71851832,-0.26620213,533,2023,0.44581103,2022,-0.19993862,315981.78669325,120.87428803,0.85965518,0.00302186,0.54049550,0.39893917,,,0.45881690,0.06471206
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.04015313,0.42846985,0.03999910,0.42847691,67187.12303321,40000.00000000,27187.12303321,0.67967808,0.15057223,0.16960596,0.73246020,0.22748291,1.02858722,0.46934685,-0.32081227,751,2021,0.37484670,2022,-0.27284196,287489.02538956,109.98227593,0.86578160,0.00274956,0.54524206,0.39893917,,,0.45399188,0.08342353
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.02900347,0.21656939,0.02885634,0.21657647,67212.07478018,40000.00000000,27212.07478018,0.68030187,0.15066367,0.16972967,0.73433992,0.22679783,1.03094303,0.46963188,-0.32081227,751,2021,0.37484670,2022,-0.27284196,292084.92717972,111.66476960,0.87947128,0.00279162,0.54561649,0.39893917,,,0.45362545,0.08342353
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00073746,0.00222768,0.00060129,0.00167411,68654.44950403,40000.00000000,28654.44950403,0.71636124,0.16011488,0.17681058,0.73851844,0.24117372,1.04258911,0.49655908,-0.32244880,742,2021,0.37484670,2022,-0.20217062,391896.11798894,149.13272991,1.15407610,0.00372832,0.57877544,0.39893917,,,0.42045008,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.04359594,0.42841265,0.04344157,0.42841967,67734.88725164,40000.00000000,27734.88725164,0.69337218,0.15381161,0.17231213,0.73778427,0.23064000,1.03581349,0.48534078,-0.31691465,750,2021,0.37484670,2022,-0.26866143,304460.73959109,116.10682239,0.90937862,0.00290267,0.54865578,0.39893917,,,0.45055702,0.08344956
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00077199,0.00222768,0.00061782,0.00167411,69795.82587910,40000.00000000,29795.82587910,0.74489565,0.16781819,0.18231844,0.76420632,0.24203711,1.07591019,0.55047877,-0.30485860,713,2021,0.37484670,2022,-0.18146189,326567.64664921,124.34058824,0.94371292,0.00310851,0.57488936,0.39893917,,,0.42430821,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.04797090,0.45139551,0.04783513,0.45140210,69917.88834685,40000.00000000,29917.88834685,0.74794721,0.16935221,0.18290261,0.80645925,0.22646091,1.13679693,0.65228494,-0.25962919,691,2021,0.37484670,2022,-0.19993862,294257.55091934,112.93867852,0.84730649,0.00282347,0.55310371,0.39893917,,,0.44614921,0.06471206
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.03719759,0.23528139,0.03706258,0.23528794,69484.73122748,40000.00000000,29484.73122748,0.73711828,0.16780796,0.18082539,0.80261445,0.22567220,1.13072126,0.64633702,-0.25962919,691,2021,0.37484670,2022,-0.19993862,298820.77529285,114.65382393,0.86173600,0.00286635,0.55383045,0.39893917,,,0.44540850,0.06471206
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.01255612,0.40118657,0.01243109,0.40119442,68590.43671989,40000.00000000,28590.43671989,0.71476092,0.17878773,0.17649922,0.80585078,0.24078397,1.14153429,0.77684434,-0.23014614,316,2021,0.37484670,2022,-0.03983627,403044.89645427,153.75636755,1.09476633,0.00384391,0.59075604,0.39893917,,,0.40855715,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.03763669,0.34519823,0.03750654,0.34520478,72915.24397194,40000.00000000,32915.24397194,0.82288110,0.18376770,0.19696437,0.85545681,0.22836525,1.20968773,0.70187328,-0.26182462,565,2023,0.40118108,2022,-0.19993862,302051.09080911,115.62329965,0.83785918,0.00289058,0.54281561,0.39893917,,,0.45648091,0.06471206
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,0.04797090,0.45139551,0.04783513,0.45140210,69917.88834685,40000.00000000,29917.88834685,0.74794721,0.16935221,0.18290261,0.80645925,0.22646091,1.13679693,0.65228494,-0.25962919,691,2021,0.37484670,2022,-0.19993862,294257.55091934,112.93867852,0.84730649,0.00282347,0.55310371,0.39893917,,,0.44614921,0.06471206
50/50,sens,sens_2021-01-04,2021-01-04,2026-01-02,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00082366,0.00283340,0.00058438,0.00178799,65725.99162296,40000.00000000,25725.99162296,0.64314979,0.14051115,0.16228764,0.61576422,0.27614472,0.87332446,0.31372984,-0.44787307,752,2023,0.69917712,2022,-0.42549295,160074.45263558,60.76701880,0.48140292,0.00151918,0.49960480,0.49867396,,,0.49955348,0.49821201
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-01-04,2021-01-04,2026-01-02,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.05824891,0.39721743,0.05806908,0.39722449,67335.29006035,40000.00000000,27335.29006035,0.68338225,0.15951658,0.17033994,0.77587596,0.22357290,1.10826973,0.51439955,-0.31010249,683,2023,0.46758369,2022,-0.25829251,142498.31775736,55.93185062,0.40762226,0.00139830,0.55724568,0.49867396,,,0.44201173,0.10277551
SPY benchmark,sens,sens_2021-01-04,2021-01-04,2026-01-02,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00949653,0.03041091,0.00949777,0.03044485,64333.39602357,40000.00000000,24333.39602357,0.60833490,0.14397790,0.15517280,0.88099039,0.16937800,1.28001830,0.59534032,-0.24184134,709,2021,0.29776361,2022,-0.18015495,39631.06851642,2.77417480,0.12464179,0.00006935,,,0.99050223,0.96955515,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00091944,0.00367136,0.00067327,0.00271742,72508.32333139,40000.00000000,32508.32333139,0.81270808,0.17036889,0.19538319,0.77945268,0.23939721,1.10008866,0.49457620,-0.34447449,533,2023,0.64698911,2022,-0.30361889,388279.70517942,146.44962456,1.08203746,0.00366124,0.50593455,0.39894739,,,0.49311265,0.20714333
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.03643155,0.35105098,0.03629052,0.35105922,71965.87250722,40000.00000000,31965.87250722,0.79914681,0.17311123,0.19286105,0.81951572,0.22705768,1.15235674,0.65935290,-0.26254716,532,2023,0.44208291,2022,-0.19405590,357371.25175124,136.53764962,0.99752465,0.00341344,0.54173408,0.39894739,,,0.45747760,0.05885762
