label,kind,window,start,end,is_baseline,feasible,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA70,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.70000000,0.35000000,0.60000000,,0.00040670,0.00147999,0.00033224,0.00137122,100779.95112550,40000.00000000,60779.95112550,1.51949878,0.28079008,0.30770882,1.06741513,0.26504280,1.46597399,0.95812299,-0.29306267,,2017,0.60014232,2018,0.02795771,0.45129797,0.39862878,,,0.54829533,0.20465871
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.70000000,0.35000000,0.60000000,QQQ<SMA200,0.01648612,0.23901830,0.01642318,0.23901830,93857.64508350,40000.00000000,53857.64508350,1.34644113,0.24655091,0.28306939,0.98642667,0.25726137,1.34440366,0.84130958,-0.29305610,,2017,0.60015618,2016,-0.01741776,0.46737820,0.39888482,,,0.53218459,0.16772605
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA70,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.70000000,0.35000000,0.70000000,,0.00043647,0.00208748,0.00037646,0.00191757,109383.63692000,40000.00000000,69383.63692000,1.73459092,0.30393239,0.33632895,1.02883075,0.30303645,1.40776711,0.94818886,-0.32053993,317,2017,0.70886649,2018,0.02126627,0.38142125,0.29882209,,,0.61814228,0.20468560
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.70000000,0.35000000,0.70000000,QQQ<SMA200,0.01755820,0.33968041,0.01749591,0.33968041,101736.12889450,40000.00000000,61736.12889450,1.54340322,0.26619383,0.31099371,0.94768624,0.29565107,1.28655617,0.89021968,-0.29902038,,2017,0.70882804,2016,-0.03252046,0.39861844,0.29847967,,,0.60095255,0.16781502
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA70,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.70000000,0.35000000,0.80000000,,0.00044033,0.00206091,0.00037568,0.00194236,113834.59045300,40000.00000000,73834.59045300,1.84586476,0.31544687,0.35036576,0.98533362,0.33631371,1.34514405,0.90580557,-0.34825009,432,2017,0.81367818,2015,0.00099594,0.32200972,0.19873612,,,0.67754995,0.20468819
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.70000000,0.35000000,0.80000000,QQQ<SMA200,0.01712126,0.35993309,0.01706488,0.35993309,106730.03865200,40000.00000000,66730.03865200,1.66825097,0.27913851,0.32771980,0.91307659,0.32993865,1.23867330,0.81714551,-0.34160196,582,2017,0.81368385,2015,-0.05438444,0.33872850,0.19866899,,,0.66083082,0.16781329
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.25000000,0.60000000,,0.00042346,0.00140129,0.00035398,0.00128270,91958.37754500,40000.00000000,51958.37754500,1.29895944,0.25031661,0.27602747,1.06797184,0.23529237,1.47320721,1.06303122,-0.23547437,313,2017,0.55743628,2015,0.02275803,0.50123024,0.39871730,,,0.49834630,0.13514213
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.25000000,0.60000000,QQQ<SMA200,0.01220170,0.22598280,0.01213601,0.22598280,87803.29326000,40000.00000000,47803.29326000,1.19508233,0.22412230,0.26015884,0.98829750,0.23206273,1.35737178,1.01104960,-0.22167290,582,2017,0.55741317,2015,-0.02693415,0.51293037,0.39861160,,,0.48658025,0.11884233
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.25000000,0.70000000,,0.00044751,0.00141693,0.00038173,0.00134079,93931.88548300,40000.00000000,53931.88548300,1.34829714,0.25465712,0.28334207,0.99455824,0.26324379,1.36411635,0.95890087,-0.26557189,430,2017,0.64893198,2015,-0.00971400,0.45338398,0.29872402,,,0.54616851,0.13520867
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.25000000,0.70000000,QQQ<SMA200,0.01155626,0.22628322,0.01149023,0.22628322,89868.71490600,40000.00000000,49868.71490600,1.24671787,0.22942222,0.26812857,0.92401268,0.26058622,1.26344439,0.84242977,-0.27233394,582,2017,0.64888004,2015,-0.05784911,0.46453776,0.29859056,,,0.53501227,0.11888069
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.25000000,0.80000000,,0.00051085,0.00215047,0.00045225,0.00200414,95998.31870450,40000.00000000,55998.31870450,1.39995797,0.26011382,0.29085628,0.95078317,0.28686011,1.30049854,0.88011994,-0.29554360,453,2017,0.74366953,2015,-0.04629111,0.41629918,0.19877287,,,0.58318997,0.13520985
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.25000000,0.80000000,QQQ<SMA200,0.01151245,0.22654369,0.01145266,0.22654369,91811.92009500,40000.00000000,51811.92009500,1.29529800,0.23468763,0.27547909,0.88474179,0.28443561,1.20698423,0.77858388,-0.30142884,578,2017,0.74362049,2015,-0.09272327,0.42755425,0.19895553,,,0.57203740,0.11892328
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.30000000,0.60000000,,0.00035411,0.00132107,0.00028888,0.00125209,98233.75919150,40000.00000000,58233.75919150,1.45584398,0.27179105,0.29882527,1.07926629,0.25257462,1.48396095,1.03963447,-0.26142943,307,2017,0.58406831,2016,0.03366903,0.47092149,0.39874791,,,0.52872440,0.16220145
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.30000000,0.60000000,QQQ<SMA200,0.01526142,0.27037736,0.01519940,0.27037736,92002.69334100,40000.00000000,52002.69334100,1.30006733,0.23776454,0.27619325,0.98811777,0.24700870,1.34884959,0.91426295,-0.26006144,,2017,0.58411323,2016,-0.02914659,0.48574019,0.39901475,,,0.51383322,0.14534278
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.30000000,0.70000000,,0.00043081,0.00153073,0.00036917,0.00136550,101874.52453500,40000.00000000,61874.52453500,1.54686311,0.28206595,0.31146690,1.01698980,0.28449815,1.39244090,0.97094662,-0.29050613,329,2017,0.68260708,2015,0.01612485,0.41202179,0.29863450,,,0.58754739,0.16224063
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.30000000,0.70000000,QQQ<SMA200,0.01426731,0.27061281,0.01420885,0.27061281,96695.41067400,40000.00000000,56695.41067400,1.41738527,0.25148959,0.29335878,0.94240432,0.28005812,1.28379628,0.88672135,-0.28361739,582,2017,0.68266433,2015,-0.04136676,0.42592560,0.29853840,,,0.57364993,0.14530612
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.30000000,0.80000000,,0.00045682,0.00179395,0.00039753,0.00179038,104273.03538800,40000.00000000,64273.03538800,1.60682588,0.28728191,0.31957884,0.96236604,0.31428331,1.31361991,0.89926183,-0.31946414,440,2017,0.78135412,2015,-0.01445387,0.36202249,0.19854028,,,0.63752069,0.16224854
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.30000000,0.80000000,QQQ<SMA200,0.01408497,0.27104041,0.01403422,0.27104041,99050.89465600,40000.00000000,59050.89465600,1.47627237,0.25702931,0.30169819,0.89393199,0.31035064,1.21527062,0.76861071,-0.33440766,590,2017,0.78129699,2015,-0.07033401,0.37562755,0.19854028,,,0.62387026,0.14538331
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.35000000,0.60000000,,0.00046334,0.00131375,0.00039945,0.00127806,100154.20202900,40000.00000000,60154.20202900,1.50385505,0.28031944,0.30554416,1.06694845,0.26474004,1.46516615,0.94594317,-0.29633857,,2017,0.60018441,2018,0.03305151,0.45155818,0.39873714,,,0.54797849,0.18927125
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.35000000,0.60000000,QQQ<SMA200,0.01644502,0.23791970,0.01638439,0.23791970,93613.56998650,40000.00000000,53613.56998650,1.34033925,0.24555690,0.28217156,0.98252612,0.25754630,1.33893055,0.82857445,-0.29636070,,2017,0.60019134,2016,-0.01732363,0.46768722,0.39837384,,,0.53190275,0.17275923
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.35000000,0.70000000,,0.00038721,0.00157449,0.00032080,0.00140105,108478.22144800,40000.00000000,68478.22144800,1.71195554,0.30255342,0.33341233,1.02736329,0.30220148,1.40404964,0.95920686,-0.31542041,315,2017,0.71098388,2018,0.02986715,0.38275609,0.29877136,,,0.61685670,0.18924419
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.35000000,0.70000000,QQQ<SMA200,0.01720829,0.31490288,0.01714966,0.31490288,101406.11707450,40000.00000000,61406.11707450,1.53515293,0.26527739,0.30986307,0.94556846,0.29551092,1.28268447,0.86362467,-0.30716745,,2017,0.71104260,2016,-0.03209307,0.39944750,0.29868489,,,0.60007713,0.17285245
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.35000000,0.80000000,,0.00039197,0.00162614,0.00033351,0.00147684,112220.41947100,40000.00000000,72220.41947100,1.80551049,0.31185088,0.34533178,0.97825227,0.33577412,1.33363800,0.90825437,-0.34335192,432,2017,0.81629013,2015,0.00801283,0.32306571,0.19875762,,,0.67654232,0.18927834
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.75000000,0.35000000,0.80000000,QQQ<SMA200,0.01633114,0.31521840,0.01627575,0.31521840,106049.52871300,40000.00000000,66049.52871300,1.65123822,0.27740220,0.32548169,0.90852360,0.33019908,1.23178787,0.80981870,-0.34254852,582,2017,0.81632247,2015,-0.05655048,0.33896611,0.19880063,,,0.66059415,0.17288091
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.25000000,0.60000000,,0.00044943,0.00178973,0.00037231,0.00167515,90647.89034300,40000.00000000,50647.89034300,1.26619726,0.24714401,0.27109277,1.05752872,0.23519401,1.45695364,1.06528082,-0.23199893,241,2017,0.56105192,2015,0.02716862,0.50181380,0.39909480,,,0.49773677,0.12423876
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.25000000,0.60000000,QQQ<SMA200,0.01150628,0.19234426,0.01144536,0.19234426,87133.08518750,40000.00000000,47133.08518750,1.17832713,0.22267854,0.25753679,0.98204238,0.23242811,1.34814478,1.00573764,-0.22140817,578,2017,0.56102934,2015,-0.02814473,0.51285520,0.39844011,,,0.48666805,0.12428855
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.25000000,0.70000000,,0.00051327,0.00183078,0.00044919,0.00176598,92409.29098100,40000.00000000,52409.29098100,1.31023227,0.25137868,0.27771094,0.98751880,0.26218764,1.35339879,0.95883950,-0.26216972,430,2017,0.65295035,2015,-0.00745912,0.45582498,0.29879671,,,0.54366175,0.12425186
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.25000000,0.70000000,QQQ<SMA200,0.01086809,0.19268074,0.01081818,0.19268074,88999.02424900,40000.00000000,48999.02424900,1.22497561,0.22789248,0.26479285,0.92085374,0.25994445,1.25891909,0.86890723,-0.26227482,578,2017,0.65293539,2015,-0.06103805,0.46633978,0.29886403,,,0.53321899,0.12422799
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.25000000,0.80000000,,0.00043745,0.00182810,0.00037057,0.00179030,94191.88740650,40000.00000000,54191.88740650,1.35479719,0.25771701,0.28429554,0.95043589,0.28413400,1.29939816,0.88167449,-0.29230403,469,2017,0.74848924,2015,-0.03494742,0.42063330,0.19916011,,,0.57892926,0.12423244
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.25000000,0.80000000,QQQ<SMA200,0.01088356,0.19284949,0.01082173,0.19284949,90680.06882800,40000.00000000,50680.06882800,1.26700172,0.23409687,0.27121470,0.88805602,0.28207189,1.21153419,0.82306629,-0.28442043,575,2017,0.74851192,2015,-0.08702404,0.43106508,0.19867851,,,0.56847765,0.12427496
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.30000000,0.60000000,,0.00043778,0.00138863,0.00036963,0.00131166,97069.96762800,40000.00000000,57069.96762800,1.42674919,0.26937883,0.29469682,1.07369020,0.25198464,1.47398873,0.99233949,-0.27145834,,2017,0.58816039,2016,0.02866183,0.47183654,0.39878221,,,0.52772567,0.14908980
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.01437254,0.23008825,0.01431554,0.23008825,91649.32181950,40000.00000000,51649.32181950,1.29123305,0.23758634,0.27486937,0.98721388,0.24712212,1.34687822,0.87523027,-0.27145581,,2017,0.58818440,2016,-0.02537180,0.48586539,0.39895807,,,0.51372411,0.14910651
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.30000000,0.70000000,,0.00044445,0.00161801,0.00038641,0.00152598,100475.32223950,40000.00000000,60475.32223950,1.51188306,0.27905194,0.30665651,1.01070056,0.28372363,1.38260121,0.97392281,-0.28652367,320,2017,0.68718489,2015,0.02114156,0.41319918,0.29883974,,,0.58635637,0.14911834
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.30000000,0.70000000,QQQ<SMA200,0.01355021,0.23034836,0.01348869,0.23034836,96007.27335250,40000.00000000,56007.27335250,1.40018183,0.25032280,0.29088853,0.93954947,0.27985741,1.27969714,0.88411907,-0.28313245,582,2017,0.68719513,2015,-0.04284696,0.42628608,0.29851129,,,0.57324147,0.14912589
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.30000000,0.80000000,,0.00046409,0.00187930,0.00040162,0.00173641,102021.99529000,40000.00000000,62021.99529000,1.55054988,0.28189805,0.31197049,0.94985640,0.31388063,1.29492557,0.89316066,-0.31561852,443,2017,0.78656139,2015,-0.01195575,0.36351006,0.19875185,,,0.63602585,0.14910849
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01333334,0.23063556,0.01327683,0.23063556,97537.37616100,40000.00000000,57537.37616100,1.43843440,0.25336454,0.29636015,0.88440529,0.31042031,1.20144318,0.76711189,-0.33028369,582,2017,0.78662244,2015,-0.07388901,0.37644476,0.19900191,,,0.62308613,0.14914107
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.35000000,0.60000000,,0.00044601,0.00165970,0.00037763,0.00159050,99650.97180250,40000.00000000,59650.97180250,1.49127430,0.28056272,0.30379464,1.06962287,0.26409913,1.46880196,0.92844037,-0.30218712,,2017,0.60013540,2016,0.04020380,0.45257623,0.39879069,,,0.54697777,0.17395514
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.35000000,0.60000000,QQQ<SMA200,0.01635608,0.23675130,0.01629215,0.23675130,93284.99383700,40000.00000000,53284.99383700,1.33212485,0.24500068,0.28095961,0.98129688,0.25736936,1.33691619,0.81082992,-0.30216038,,2017,0.60018326,2016,-0.01538150,0.46854850,0.39850680,,,0.53102112,0.17395936
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.35000000,0.70000000,,0.00037104,0.00141105,0.00031228,0.00123711,107014.10878350,40000.00000000,67014.10878350,1.67535272,0.29976771,0.32865036,1.02214980,0.30142987,1.39469993,0.93754009,-0.31973855,,2017,0.71609989,2016,0.03404259,0.38392920,0.29876289,,,0.61569976,0.17401422
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.35000000,0.70000000,QQQ<SMA200,0.01624451,0.26786077,0.01618215,0.26786077,100800.28177800,40000.00000000,60800.28177800,1.52000704,0.26465419,0.30777895,0.94380423,0.29556675,1.27944263,0.82771883,-0.31973924,,2017,0.71616388,2015,-0.03164868,0.39961066,0.29834250,,,0.59987964,0.17402503
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.35000000,0.80000000,,0.00043714,0.00182183,0.00038264,0.00175640,110517.72444000,40000.00000000,70517.72444000,1.76294311,0.30844699,0.33995242,0.97270371,0.33462417,1.32480937,0.91019729,-0.33887926,432,2017,0.82189142,2015,0.01362106,0.32475527,0.19875502,,,0.67480759,0.17401276
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.80000000,0.35000000,0.80000000,QQQ<SMA200,0.01551602,0.26817818,0.01546339,0.26817818,105054.19717050,40000.00000000,65054.19717050,1.62635493,0.27564470,0.32218527,0.90517889,0.32972555,1.22688355,0.80558065,-0.34216897,582,2017,0.82184457,2015,-0.05827688,0.33980151,0.19895755,,,0.65971252,0.17395174
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.25000000,0.60000000,,0.00049938,0.00211177,0.00043338,0.00192272,88868.82782550,40000.00000000,48868.82782550,1.22172070,0.24270964,0.26429099,1.04293271,0.23503540,1.43550627,1.02816068,-0.23606197,,2017,0.56724035,2016,0.02652462,0.50261307,0.39852443,,,0.49688754,0.11472760
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.25000000,0.60000000,QQQ<SMA200,0.01061823,0.15567138,0.01055773,0.15567138,85430.67066250,40000.00000000,45430.67066250,1.13576677,0.21912236,0.25079455,0.96895895,0.23260341,1.32953925,0.92830634,-0.23604531,,2017,0.56715234,2015,-0.02763595,0.51291282,0.39887392,,,0.48666024,0.11468120
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.25000000,0.70000000,,0.00042671,0.00174099,0.00036691,0.00164747,90098.80240550,40000.00000000,50098.80240550,1.25247006,0.24596611,0.26900626,0.97175602,0.26190588,1.33025218,0.95035924,-0.25881383,436,2017,0.65973485,2015,-0.00567126,0.45808695,0.29887146,,,0.54148634,0.11471232
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.25000000,0.70000000,QQQ<SMA200,0.01001593,0.15601661,0.00995608,0.15601661,86783.29839600,40000.00000000,46783.29839600,1.16958246,0.22337797,0.25616116,0.90664757,0.25996200,1.23850187,0.88381084,-0.25274409,576,2017,0.65977130,2015,-0.06069102,0.46765299,0.29882195,,,0.53188810,0.11475027
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.25000000,0.80000000,,0.00047171,0.00162806,0.00040920,0.00159298,92197.60352500,40000.00000000,52197.60352500,1.30494009,0.25734395,0.27692153,0.95948010,0.27988901,1.31194265,0.89030090,-0.28905277,474,2017,0.75572861,2015,-0.00914447,0.42619224,0.19891605,,,0.57333605,0.11475375
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.25000000,0.80000000,QQQ<SMA200,0.01001759,0.15607296,0.00995276,0.15607296,88736.46505700,40000.00000000,48736.46505700,1.21841163,0.23456931,0.26378009,0.89814329,0.27807203,1.22580806,0.88269424,-0.26574243,474,2017,0.75566977,2015,-0.06393754,0.43579730,0.19886610,,,0.56374075,0.11474315
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.30000000,0.60000000,,0.00044871,0.00178351,0.00038691,0.00164397,94607.34147050,40000.00000000,54607.34147050,1.36518354,0.26344402,0.28581425,1.05695527,0.25140265,1.44936438,0.91010671,-0.28946498,,2017,0.59264111,2016,0.02723462,0.47325862,0.39867311,,,0.52629267,0.13766628
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.30000000,0.60000000,QQQ<SMA200,0.01319758,0.18604242,0.01313126,0.18604242,89542.29464400,40000.00000000,49542.29464400,1.23855737,0.23331821,0.26687996,0.97308847,0.24717226,1.32711548,0.80622001,-0.28939769,,2017,0.59263199,2016,-0.01764658,0.48607017,0.39891575,,,0.51349943,0.13766106
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.30000000,0.70000000,,0.00040986,0.00157966,0.00033952,0.00146406,98231.36446950,40000.00000000,58231.36446950,1.45578411,0.27395168,0.29881682,0.99771150,0.28329076,1.36376676,0.94657276,-0.28941429,,2017,0.69498139,2015,0.02352979,0.41436888,0.29853594,,,0.58522126,0.13769125
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.30000000,0.70000000,QQQ<SMA200,0.01247092,0.18635383,0.01240809,0.18635383,93861.65976450,40000.00000000,53861.65976450,1.34654149,0.24620224,0.28308414,0.92767785,0.27989112,1.26313262,0.85068167,-0.28941760,,2017,0.69499797,2015,-0.04218962,0.42637915,0.29879111,,,0.57314842,0.13767525
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.30000000,0.80000000,,0.00051895,0.00172764,0.00045705,0.00166786,98971.45640100,40000.00000000,58971.45640100,1.47428641,0.27503246,0.30141982,0.93342681,0.31353913,1.27125337,0.88223199,-0.31174619,446,2017,0.79534831,2015,-0.01078949,0.36540671,0.19854630,,,0.63407434,0.13768854
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.30000000,0.80000000,QQQ<SMA200,0.01233888,0.18661282,0.01228227,0.18661282,94608.28345250,40000.00000000,54608.28345250,1.36520709,0.24750271,0.28581768,0.86920791,0.31047585,1.18005261,0.77254198,-0.32037445,578,2017,0.79527870,2015,-0.07446411,0.37748405,0.19896115,,,0.62211695,0.13766585
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.35000000,0.60000000,,0.00040519,0.00199249,0.00034682,0.00187476,98390.52552850,40000.00000000,58390.52552850,1.45976314,0.27808049,0.29937807,1.06253420,0.26402033,1.45775105,0.89133520,-0.31198194,,2017,0.60013396,2016,0.04140427,0.45395384,0.39883498,,,0.54564097,0.16065570
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.35000000,0.60000000,QQQ<SMA200,0.01564352,0.21589842,0.01558257,0.21589842,91832.03409500,40000.00000000,51832.03409500,1.29580085,0.24203170,0.27555445,0.97087589,0.25778916,1.32147640,0.77575131,-0.31199651,,2017,0.60018289,2016,-0.00981348,0.46920085,0.39873757,,,0.53038296,0.16059627
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.35000000,0.70000000,,0.00040277,0.00132475,0.00033570,0.00124646,103881.56479800,40000.00000000,63881.56479800,1.59703912,0.29272386,0.31826617,1.00606374,0.30060139,1.37112089,0.86221157,-0.33950352,,2017,0.72174069,2016,0.03240954,0.38558129,0.29875354,,,0.61401595,0.16065728
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.35000000,0.70000000,QQQ<SMA200,0.01483953,0.21648191,0.01477320,0.21648191,98128.43500600,40000.00000000,58128.43500600,1.45321088,0.25962462,0.29845343,0.93041661,0.29552285,1.26076805,0.76470521,-0.33950942,,2017,0.72177121,2015,-0.03022898,0.39983638,0.29844429,,,0.59963632,0.16060369
