label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,,0.00179031,0.00461109,0.00099287,0.00241740,40901.36352334,28000.00000000,12901.36352334,0.46076298,0.16300055,0.19502028,0.86543484,0.19755521,1.21422151,0.99033774,-0.16459087,,2023,0.49680327,2022,-0.13042018,257536.81180041,97.50554525,1.85663522,0.00348234,0.31931139,0.11302584,,,0.31907190,0.11278424,,,0.35977492,0.13745985
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200,0.04153358,0.23948473,0.04110532,0.23949346,40714.33573582,28000.00000000,12714.33573582,0.45408342,0.16758883,0.19254203,0.88523212,0.19762612,1.22867283,1.01801649,-0.16462290,,2023,0.37133722,2022,-0.03976167,248907.76189504,95.61599075,1.78609244,0.00341486,0.33953398,0.11297698,,,0.33938227,0.11342290,,,0.31949469,0.03378444
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0,0.04485179,0.29366046,0.04436905,0.29366971,37624.33229015,28000.00000000,9624.33229015,0.34372615,0.11509497,0.15034315,0.66108441,0.19368750,0.90512666,0.69866292,-0.16473604,,2023,0.28823460,2022,-0.10917686,229067.10755131,88.15933908,1.77912457,0.00314855,0.34117483,0.11353891,,,0.34099797,0.11252624,,,0.31618040,0.05093492
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0 off0,0.00153973,0.00428179,0.00103267,0.00241740,38033.09483223,28000.00000000,10033.09483223,0.35832482,0.12533168,0.15606724,0.67504175,0.20732471,0.92652340,0.76067860,-0.16476298,,2023,0.24493496,2022,-0.05256284,244633.44359557,94.07001612,1.86971156,0.00335964,0.35589857,0.11354259,,,0.35545921,0.11343739,,,0.28704750,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.05613253,0.31437476,0.05571679,0.31438389,38716.57947409,28000.00000000,10716.57947409,0.38273498,0.13921420,0.16553881,0.76918729,0.19459806,1.05607247,0.84539369,-0.16467381,,2023,0.27412836,2022,-0.03976167,234560.18991528,90.50017252,1.75779642,0.00323215,0.34686425,0.11335188,,,0.34668679,0.11339298,,,0.30483080,0.03378444
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04421841,0.23948473,0.04381701,0.23949346,39987.80378112,28000.00000000,11987.80378112,0.42813585,0.15741942,0.18283567,0.84598025,0.19606483,1.16890283,0.95617037,-0.16463533,,2023,0.33611014,2022,-0.03976167,240051.82333008,92.37690151,1.74935652,0.00329918,0.34092729,0.11329267,,,0.34069877,0.11248467,,,0.31677557,0.03378444
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00852991,0.26745039,0.00802433,0.26746294,40250.60534857,28000.00000000,12250.60534857,0.43752162,0.17164938,0.18636136,0.87226922,0.20666553,1.20591835,1.04159071,-0.16479542,,2023,0.24538427,2021,0.02526711,249335.22890520,96.04752274,1.77927376,0.00343027,0.35935858,0.11313675,,,0.35926616,0.11275283,,,0.27998087,0.00000000
50/50,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00117132,0.00337941,0.00088732,0.00333093,42993.70696778,28000.00000000,14993.70696778,0.53548953,0.12764707,0.22219985,0.56278053,0.28766795,0.79435130,0.28515170,-0.44764617,752,2023,0.69915155,2022,-0.42407111,71225.42782529,26.77298762,0.55433007,0.00095618,0.49951583,0.49831949,,,,,,,0.49929132,0.49666907
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.09851746,0.41954233,0.09838924,0.41955278,45076.54585314,28000.00000000,17076.54585314,0.60987664,0.17813854,0.24832013,0.89013025,0.20926245,1.28557211,0.60534593,-0.29427560,567,2023,0.45437948,2022,-0.23280217,72565.49683271,28.91515943,0.53007390,0.00103268,0.59749246,0.49908558,,,,,,,0.40168301,0.08044722
SPY benchmark,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01036235,0.02853707,0.01036423,0.02853833,37154.48737506,28000.00000000,9154.48737506,0.32694598,0.10029625,0.14370727,0.64071401,0.17287560,0.91416688,0.41173444,-0.24359452,709,2023,0.25583662,2022,-0.18197208,27739.70744952,1.94177952,0.22279974,0.00006935,,,,,,,0.98963577,0.97146167,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,,0.00174744,0.00389039,0.00101173,0.00256727,38285.73312165,28000.00000000,10285.73312165,0.36734761,0.16769147,0.15975250,0.91608059,0.18966399,1.29186296,0.85906879,-0.19520144,,2023,0.47506988,2022,-0.04682491,260612.16945770,99.38959379,1.74498122,0.00354963,0.47184370,0.17023920,,,0.15655882,0.05566302,,,0.36979694,0.15562362
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200,0.04881013,0.27326684,0.04836976,0.27327789,36635.52854588,28000.00000000,8635.52854588,0.30841173,0.13645573,0.13645083,0.75079717,0.19705848,1.04256142,0.77176965,-0.17680889,,2023,0.32926105,2025,-0.03628059,240260.39188732,93.34425035,1.68493783,0.00333372,0.50763167,0.16983061,,,0.16870806,0.05612269,,,0.32208752,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0,0.06541221,0.35625385,0.06497240,0.35626520,35142.73357242,28000.00000000,7142.73357242,0.25509763,0.10848946,0.11470020,0.62464116,0.19666901,0.86020033,0.61496158,-0.17641664,,2023,0.22831380,2025,-0.03210321,225840.64110527,87.94846628,1.66251688,0.00314102,0.52004796,0.17018162,,,0.17281870,0.05551802,,,0.30545862,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0 off0,0.00159363,0.00368505,0.00096729,0.00260737,35225.52320329,28000.00000000,7225.52320329,0.25805440,0.10938612,0.11592405,0.62514516,0.19832211,0.86438828,0.66775236,-0.16381240,,2023,0.22831380,2025,-0.02975842,253758.91599845,98.40145175,1.86560606,0.00351434,0.52424325,0.17018162,,,0.17422894,0.05551802,,,0.29987810,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.06572141,0.35625385,0.06533892,0.35626520,34989.13349155,28000.00000000,6989.13349155,0.24961191,0.10684483,0.11242396,0.61715691,0.19662229,0.84971374,0.60563917,-0.17641664,,2023,0.22831380,2025,-0.03639416,226955.88254506,88.57248153,1.67116196,0.00316330,0.52037321,0.17018162,,,0.17295680,0.05551802,,,0.30508966,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.05160521,0.27326684,0.05115919,0.27327789,36116.95387577,28000.00000000,8116.95387577,0.28989121,0.12724763,0.12896991,0.71325719,0.19556352,0.98620147,0.72060664,-0.17658404,,2023,0.29741055,2025,-0.03629159,232860.92530679,90.56311041,1.65785837,0.00323440,0.50973216,0.16974433,,,0.16936822,0.05586397,,,0.31925341,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00740885,0.21665242,0.00681194,0.21665678,32952.91860688,28000.00000000,4952.91860688,0.17688995,0.08457951,0.08153042,0.50851656,0.19966192,0.70012094,0.42019297,-0.20128730,,2023,0.22831380,2025,-0.09324527,256898.46431262,99.79575564,1.89599669,0.00356413,0.52863816,0.17018162,,,0.17569967,0.05551802,,,0.29402994,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00147313,0.00348045,0.00081937,0.00224218,39104.48543492,28000.00000000,11104.48543492,0.39658877,0.17717724,0.17104223,0.94818053,0.19236924,1.33524636,0.87951756,-0.20144821,,2023,0.46380515,2022,-0.04010142,263261.14752964,88.07353230,1.75169878,0.00314548,0.47184441,0.16986468,0.15681595,0.05643895,,,,,0.36981994,0.15562362
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.04869940,0.27326975,0.04830807,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.06538618,0.35625549,0.06493316,0.35626520,35807.28927221,28000.00000000,7807.28927221,0.27883176,0.11591705,0.12446510,0.65857311,0.19675525,0.90714760,0.63339338,-0.18300957,,2023,0.21142971,2025,-0.01878876,227890.42124533,77.56332885,1.67189890,0.00277012,0.52011363,0.17032516,0.17292199,0.05662361,,,,,0.30548222,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00141195,0.00337725,0.00083478,0.00236243,35962.35192728,28000.00000000,7962.35192728,0.28436971,0.11757495,0.12672441,0.66279927,0.19815507,0.91802464,0.69938733,-0.16811136,,2023,0.21142971,2025,-0.01441996,255957.54137624,86.76791294,1.87499929,0.00309885,0.52434202,0.17032516,0.17432011,0.05662361,,,,,0.29987675,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.06576661,0.35625549,0.06532159,0.35626520,35651.85189432,28000.00000000,7651.85189432,0.27328042,0.11427292,0.12219311,0.65116380,0.19670376,0.89676027,0.62440953,-0.18300957,,2023,0.21142971,2025,-0.02310852,228828.83818033,78.08856425,1.67922246,0.00278888,0.52042110,0.17032516,0.17301560,0.05662361,,,,,0.30509166,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.05135974,0.27326975,0.05102923,0.27327789,36897.27424928,28000.00000000,8897.27424928,0.31775979,0.13652994,0.14019734,0.75283355,0.19646765,1.04155693,0.74624920,-0.18295489,,2023,0.28523719,2025,-0.02310406,235875.86765778,80.08215545,1.66907743,0.00286008,0.50981380,0.17021320,0.16953621,0.05629768,,,,,0.31941398,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00726283,0.21665177,0.00668914,0.21665678,33624.56066636,28000.00000000,5624.56066636,0.20087717,0.09239499,0.09187225,0.54501822,0.19944820,0.75182590,0.46599899,-0.19827294,,2023,0.21142971,2025,-0.07939033,259241.26738948,88.13459060,1.90651938,0.00314766,0.52872664,0.17032516,0.17579361,0.05662361,,,,,0.29401187,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,,0.00158785,0.00418662,0.00089808,0.00313541,37204.99580206,28000.00000000,9204.99580206,0.32874985,0.15395747,0.14457713,0.81763579,0.20055726,1.14999417,0.68280896,-0.22547664,,2023,0.49705569,2022,-0.06593445,258967.27102135,98.81721065,1.75690305,0.00352919,0.31438450,0.11289060,,,0.31416261,0.11325270,,,0.36981164,0.15562362
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200,0.04882387,0.27326676,0.04830727,0.27327789,35612.57255218,28000.00000000,7612.57255218,0.27187759,0.12292843,0.12161783,0.67235219,0.20433429,0.92976328,0.58881679,-0.20877195,,2023,0.35328223,2025,-0.05048728,238859.22748544,92.88985585,1.69836648,0.00331749,0.33817344,0.11344543,,,0.33792096,0.11301180,,,0.32221999,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0,0.06545861,0.35625423,0.06499100,0.35626520,34055.67932901,28000.00000000,6055.67932901,0.21627426,0.09338652,0.09843057,0.54489996,0.20218995,0.74579250,0.44772158,-0.20858169,,2023,0.24504428,2025,-0.04707651,224057.55388714,87.33671911,1.67666800,0.00311917,0.34652572,0.11316795,,,0.34619110,0.11218663,,,0.30552539,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0 off0,0.00174102,0.00306921,0.00109873,0.00263687,34117.23859443,28000.00000000,6117.23859443,0.21847281,0.09406707,0.09936204,0.55154864,0.20013589,0.75512718,0.51287183,-0.18341244,,2023,0.24504428,2025,-0.04530051,250675.35319309,97.22201241,1.87360098,0.00347221,0.34934067,0.11316795,,,0.34901985,0.11218663,,,0.29984214,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.06580171,0.35625423,0.06534199,0.35626520,33933.42093884,28000.00000000,5933.42093884,0.21190789,0.09205397,0.09657698,0.53897155,0.20211200,0.73747642,0.44133295,-0.20858169,,2023,0.24504428,2025,-0.05054764,224955.50258452,87.85611134,1.68373999,0.00313772,0.34668956,0.11316795,,,0.34636765,0.11218663,,,0.30516947,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.05163646,0.27326676,0.05111166,0.27327789,35075.84654245,28000.00000000,7075.84654245,0.25270881,0.11319277,0.11370988,0.63294202,0.20272390,0.87153800,0.54234071,-0.20871155,,2023,0.31854627,2025,-0.05054529,231142.13230531,90.04858665,1.67014422,0.00321602,0.33958226,0.11325349,,,0.33931324,0.11264567,,,0.31936377,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00757312,0.21665215,0.00693359,0.21665678,32039.83092138,28000.00000000,4039.83092138,0.14427968,0.07099550,0.06721834,0.44391025,0.20068605,0.60575151,0.33307930,-0.21314895,,2023,0.24504428,2025,-0.10428988,253878.76113232,98.64825642,1.90435334,0.00352315,0.35227180,0.11316795,,,0.35192222,0.11218663,,,0.29401770,0.00000000
50/50,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00064520,0.00177222,0.00050839,0.00135450,46607.93409586,28000.00000000,18607.93409586,0.66456907,0.27062699,0.26726078,1.00919696,0.27608759,1.49359657,0.98575580,-0.27453755,276,2023,0.69951444,2022,-0.10228334,86112.17169214,32.54546594,0.51167373,0.00116234,0.49959092,0.49864550,,,,,,,0.49974364,0.49913337
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.11366697,0.49998903,0.11347762,0.50000000,43464.88448298,28000.00000000,15464.88448298,0.55231730,0.22590767,0.22843199,1.00079659,0.23111999,1.45038996,0.90576494,-0.24941093,,2023,0.40716259,2025,-0.03886942,77270.34715691,32.27692812,0.48285283,0.00115275,0.61263118,0.49913811,,,,,,,0.38658729,0.00000000
SPY benchmark,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01300693,0.03227619,0.01300869,0.03231006,39711.10365518,28000.00000000,11711.10365518,0.41825370,0.18054493,0.17929622,1.04394150,0.17412158,1.58463964,0.96873098,-0.18637262,,2023,0.25475887,2025,0.02204046,27867.34190562,1.95071393,0.19292624,0.00006967,,,,,,,0.98699131,0.96768994,,
