label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EWJ.avg,exposure.EWJ.min,exposure.GLD.avg,exposure.GLD.min,exposure.HYG.avg,exposure.HYG.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VGK.avg,exposure.VGK.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
EW-12,sens,sens_2015-02-02,2015-02-02,2020-01-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.02269709,0.05942986,0.00606493,0.01608740,49337.02465960,39500.00000000,9837.02465960,0.24903860,0.05999528,0.07132914,0.74369648,0.08301637,1.04172643,0.41328401,-0.14516719,459,2019,0.21533886,2018,-0.07080664,52578.03859059,7.74844549,0.19043136,0.00019616,,,,,0.08300815,0.08224567,0.08239293,0.08054671,0.08038876,0.07345200,0.08218931,0.07935733,,,0.08096773,0.07641245,0.08142526,0.07654085,0.08071173,0.07565006,0.07808082,0.06724593,,,0.08107673,0.07333750,0.08238062,0.08015302,0.08199661,0.07891832,0.08268095,0.08026991
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2015-02-02,2015-02-02,2020-01-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00355163,0.01370636,0.00358010,0.01370745,57200.44937659,39500.00000000,17700.44937659,0.44811264,0.11289751,0.11934951,1.22102121,0.09106123,1.68830899,1.12343949,-0.10049274,180,2019,0.15386724,2020,-0.00039856,1215891.24956218,105.17010812,3.96662373,0.00266253,,,0.18310968,0.00000000,,,,,,,,,0.18286063,0.00000000,,,,,,,0.63044960,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2015-02-02,2015-02-02,2020-01-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00389532,0.01370636,0.00389659,0.01370745,58414.08257023,39500.00000000,18914.08257023,0.47883753,0.11612405,0.12621189,0.89379930,0.13288066,1.24233839,0.59900589,-0.19386128,204,2019,0.30827267,2018,-0.04814720,39384.33677672,2.75690357,0.12765071,0.00006980,,,,,,,,,,,,,,,,,,,,,0.99610341,0.98629255,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00686356,0.02172353,0.00342013,0.01051091,53255.42498437,39500.00000000,13755.42498437,0.34823861,0.08478928,0.09612056,1.02814543,0.08251320,1.45125626,0.68328048,-0.12409148,120,2017,0.12996686,2015,-0.01141701,1370044.54928646,182.26754737,4.78140909,0.00461437,0.04406380,0.00000000,0.19383446,0.00000000,0.08326742,0.00000000,0.02322277,0.00000000,0.03284609,0.00000000,0.00992580,0.00000000,0.10467625,0.00000000,0.02641216,0.00000000,0.09280974,0.00000000,0.05581846,0.00000000,0.05882002,0.00000000,0.02764017,0.00000000,0.12696433,0.00000000,0.02987465,0.00000000,0.03638458,0.00000000,0.04652020,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00673908,0.01817225,0.00347487,0.00996897,50796.38128120,39500.00000000,11296.38128120,0.28598434,0.07354843,0.08078886,0.89715292,0.08298716,1.25480261,0.53247023,-0.13812684,185,2017,0.12575797,2015,-0.01141701,1244722.92650101,162.47696683,4.38261652,0.00411334,0.04957913,0.00000000,0.19383896,0.00000000,0.07772157,0.00000000,0.02650553,0.00000000,0.02299684,0.00000000,0.00329088,0.00000000,0.12125135,0.00000000,0.02644902,0.00000000,0.09409456,0.00000000,0.06242986,0.00000000,0.05561429,0.00000000,0.02757651,0.00000000,0.12568093,0.00000000,0.03318234,0.00000000,0.02318726,0.00000000,0.04981313,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00811578,0.02933475,0.00360660,0.01018295,53546.48344401,39500.00000000,14046.48344401,0.35560718,0.08489835,0.09789166,1.05268202,0.08053120,1.49612477,0.68545871,-0.12385625,121,2017,0.12415414,2015,-0.01141701,1318957.99190113,171.55506856,4.61183254,0.00434317,0.04402376,0.00000000,0.19388227,0.00000000,0.08603393,0.00000000,0.03314137,0.00000000,0.03275310,0.00000000,0.01658534,0.00000000,0.10473983,0.00000000,0.03279042,0.00000000,0.08832421,0.00000000,0.05446925,0.00000000,0.05666477,0.00000000,0.02761459,0.00000000,0.12143448,0.00000000,0.02765008,0.00000000,0.03302487,0.00000000,0.03869982,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00741514,0.02618575,0.00345462,0.01070714,50269.37461989,39500.00000000,10769.37461989,0.27264240,0.07036992,0.07741363,0.87433694,0.08163141,1.22329063,0.51507305,-0.13662125,185,2017,0.11674059,2015,-0.01141701,1201874.59048444,153.93223943,4.25415836,0.00389702,0.04956520,0.00000000,0.19388851,0.00000000,0.08048956,0.00000000,0.03589965,0.00000000,0.02461236,0.00000000,0.00829187,0.00000000,0.12120239,0.00000000,0.03554828,0.00000000,0.09120768,0.00000000,0.05483005,0.00000000,0.05129910,0.00000000,0.02764968,0.00000000,0.12138387,0.00000000,0.03043243,0.00000000,0.02474490,0.00000000,0.04149362,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.00916951,0.03765216,0.00396273,0.00962486,54719.84041300,39500.00000000,15219.84041300,0.38531242,0.09141043,0.10494256,1.14724207,0.07900727,1.64100303,0.73719873,-0.12399700,119,2019,0.12989565,2015,-0.01141701,1278368.71859331,165.86117577,4.42186736,0.00419902,0.04402414,0.00000000,0.19377135,0.00000000,0.09037577,0.00000000,0.03305874,0.00000000,0.02796179,0.00000000,0.03302075,0.00000000,0.10464486,0.00000000,0.03270508,0.00000000,0.09230068,0.00000000,0.04880861,0.00000000,0.05060135,0.00000000,0.02760732,0.00000000,0.12202912,0.00000000,0.02365194,0.00000000,0.02827097,0.00000000,0.03794769,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.00831621,0.03014323,0.00375026,0.00917755,50509.78667746,39500.00000000,11009.78667746,0.27872878,0.07192461,0.07895742,0.90548890,0.08030852,1.26778770,0.50238571,-0.14316611,185,2017,0.11635390,2015,-0.01141701,1175469.00360646,151.21077084,4.14634878,0.00382812,0.04952715,0.00000000,0.19388899,0.00000000,0.08723517,0.00000000,0.03544692,0.00000000,0.02096586,0.00000000,0.02353671,0.00000000,0.12125592,0.00000000,0.03283915,0.00000000,0.09625619,0.00000000,0.04672874,0.00000000,0.04601736,0.00000000,0.02754900,0.00000000,0.12042160,0.00000000,0.02842387,0.00000000,0.02126410,0.00000000,0.04028199,0.00000000
EW-12,sens,sens_2015-08-03,2015-08-03,2020-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.02228289,0.04703061,0.00607515,0.01656688,50090.11210502,39500.00000000,10590.11210502,0.26810410,0.06906408,0.07625804,0.62586975,0.11796536,0.82908593,0.28466086,-0.24261881,161,2019,0.21544215,2018,-0.07029901,58377.21657947,8.64218042,0.20751888,0.00021879,,,,,0.08307205,0.08264950,0.08228701,0.07966837,0.08028400,0.07448545,0.08223567,0.07965670,,,0.08077332,0.07436563,0.08134235,0.07529694,0.08091275,0.07423451,0.07815989,0.06676645,,,0.08142747,0.07613494,0.08252623,0.08071697,0.08202697,0.07909517,0.08266596,0.08089281
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2015-08-03,2015-08-03,2020-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00380379,0.01148279,0.00383069,0.01148360,59133.84149493,39500.00000000,19633.84149493,0.49705928,0.12250024,0.13027660,1.13117935,0.10734082,1.51595861,0.91277010,-0.13420711,107,2019,0.15354389,2015,-0.00300266,1201783.57243832,103.35299346,3.87791282,0.00261653,,,0.16638694,0.00000000,,,,,,,,,0.19947699,0.00000000,,,,,,,0.63030538,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2015-08-03,2015-08-03,2020-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00386416,0.01131653,0.00386543,0.01135114,57181.94879933,39500.00000000,17681.94879933,0.44764427,0.11096904,0.11929578,0.64986098,0.18994732,0.89140297,0.32934188,-0.33694177,,2019,0.30739197,2018,-0.04832282,39260.79290882,2.74825550,0.12734461,0.00006958,,,,,,,,,,,,,,,,,,,,,0.99613457,0.98864886,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-02-01,2016-02-01,2021-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00769103,0.02728523,0.00361833,0.00953996,56183.21086003,40000.00000000,16183.21086003,0.40458027,0.10294248,0.11038995,1.12851178,0.09058658,1.57563530,0.82862562,-0.12423280,120,2020,0.16984910,2021,0.01852254,1501819.57881640,209.32085259,5.06912150,0.00523302,0.02715324,0.00000000,0.14708808,0.00000000,0.08734733,0.00000000,0.03265006,0.00000000,0.04207908,0.00000000,0.00974452,0.00000000,0.08139335,0.00000000,0.03229447,0.00000000,0.10521776,0.00000000,0.07119260,0.00000000,0.07386565,0.00000000,0.03805955,0.00000000,0.12026827,0.00000000,0.02935918,0.00000000,0.03575461,0.00000000,0.05878347,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-02-01,2016-02-01,2021-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00769427,0.02645815,0.00369328,0.00945286,57410.73571353,40000.00000000,17410.73571353,0.43526839,0.10634828,0.11748952,1.13328451,0.09313545,1.59865109,0.77324689,-0.13753471,185,2020,0.17381403,2021,0.03359536,1128555.05497521,150.71095480,3.84863619,0.00376777,0.03259558,0.00000000,0.14712702,0.00000000,0.07969802,0.00000000,0.04245211,0.00000000,0.03552253,0.00000000,0.00322165,0.00000000,0.09214315,0.00000000,0.03555215,0.00000000,0.09566299,0.00000000,0.08412378,0.00000000,0.07396146,0.00000000,0.02710211,0.00000000,0.11906295,0.00000000,0.03261502,0.00000000,0.02278557,0.00000000,0.06863497,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-02-01,2016-02-01,2021-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00844309,0.03056885,0.00383637,0.01385480,56053.79412336,40000.00000000,16053.79412336,0.40134485,0.10123158,0.10963307,1.13753806,0.08832182,1.59639183,0.81589247,-0.12407466,121,2020,0.16321154,2021,0.01505465,1468629.80972321,202.35956682,4.95971011,0.00505899,0.02719110,0.00000000,0.14723676,0.00000000,0.09005277,0.00000000,0.04072220,0.00000000,0.04011978,0.00000000,0.01631127,0.00000000,0.08143422,0.00000000,0.04043107,0.00000000,0.10050368,0.00000000,0.06719657,0.00000000,0.06921207,0.00000000,0.03805275,0.00000000,0.11619269,0.00000000,0.03263277,0.00000000,0.03252499,0.00000000,0.05168741,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-02-01,2016-02-01,2021-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00866436,0.02149581,0.00402332,0.01003894,57214.17275874,40000.00000000,17214.17275874,0.43035432,0.10432198,0.11636219,1.13122495,0.09155224,1.59781822,0.76306466,-0.13671447,185,2020,0.17425417,2021,0.02915365,1105077.20764650,146.68381577,3.79059916,0.00366710,0.03257638,0.00000000,0.14711230,0.00000000,0.08188965,0.00000000,0.04893557,0.00000000,0.03498625,0.00000000,0.00814659,0.00000000,0.09221290,0.00000000,0.04848527,0.00000000,0.09225685,0.00000000,0.07262839,0.00000000,0.06925077,0.00000000,0.02713098,0.00000000,0.11610445,0.00000000,0.03528468,0.00000000,0.02442251,0.00000000,0.05986983,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-02-01,2016-02-01,2021-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.01012046,0.04491318,0.00437566,0.01558192,57163.69825217,40000.00000000,17163.69825217,0.42909246,0.10788061,0.11607213,1.24337348,0.08545150,1.76042011,0.86994085,-0.12400914,119,2020,0.16243533,2021,0.01849921,1414111.06075688,193.83937004,4.71687466,0.00484598,0.02718802,0.00000000,0.14708989,0.00000000,0.09672535,0.00000000,0.04192292,0.00000000,0.03437431,0.00000000,0.03480055,0.00000000,0.08141912,0.00000000,0.03902489,0.00000000,0.10852086,0.00000000,0.05967351,0.00000000,0.06071982,0.00000000,0.03800929,0.00000000,0.11567512,0.00000000,0.02790879,0.00000000,0.02782389,0.00000000,0.04895094,0.00000000
