label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,1w,0.02227099,0.21260411,0.02180037,0.21260770,65998.24546252,44000.00000000,21998.24546252,0.49996012,0.12183763,0.11654024,0.77662072,0.16673303,1.08623221,0.65829069,-0.18508181,,2024,0.29687699,2022,-0.07994085,632559.13655474,214.13094873,1.50162338,0.00486661,0.49999142,0.22536887,0.16619518,0.07496479,,,0.33252114,0.04894085
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2w,0.02502286,0.20973702,0.02453439,0.20973775,66947.18300770,44000.00000000,22947.18300770,0.52152689,0.12257160,0.12067156,0.77067816,0.16946477,1.08110514,0.68793848,-0.17817233,,2024,0.30220276,2022,-0.08828767,482461.31734985,162.56230611,1.15428513,0.00369460,0.49792270,0.22538311,0.16549703,0.07482217,,,0.33523598,0.05136145
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2w+1,0.02881640,0.20840448,0.02831092,0.20840867,66266.23756662,44000.00000000,22266.23756662,0.50605085,0.12044120,0.11771269,0.76531238,0.16779288,1.06952792,0.62581843,-0.19245390,,2024,0.29011727,2022,-0.07533864,467487.85945377,158.12691454,1.11917832,0.00359379,0.49943721,0.25118357,0.16614540,0.08403486,,,0.33297880,0.04879095
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,,0.01683766,0.19102661,0.01635123,0.19103080,72027.36840844,44000.00000000,28027.36840844,0.63698565,0.13831838,0.14188323,0.83575899,0.17394479,1.17815337,0.74587926,-0.18544339,474,2024,0.27735086,2022,-0.08819205,344735.96100090,116.96798986,0.81123467,0.00265836,0.49419910,0.24898170,0.16438659,0.08268603,,,0.34018945,0.05325558
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2m,0.04478789,0.22023367,0.04405381,0.21874376,74528.63245672,44000.00000000,30528.63245672,0.69383256,0.15024838,0.15181090,0.88187224,0.17742263,1.25003170,0.75281036,-0.19958331,667,2023,0.30988158,2022,-0.09410432,256500.90088115,87.88810406,0.58602132,0.00199746,0.49406248,0.31176715,0.16468879,0.10361983,,,0.33958106,0.05528574
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2m+1,0.04219787,0.30338367,0.04160454,0.30221674,69996.87478606,44000.00000000,25996.87478606,0.59083806,0.13022348,0.13358107,0.77422002,0.17986468,1.08553318,0.67663345,-0.19245794,209,2024,0.27717979,2022,-0.10531269,264234.48485909,90.68534706,0.62703665,0.00206103,0.48778059,0.21604482,0.16327847,0.08056700,,,0.34733180,0.05273694
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m,0.06634911,0.35079415,0.06553696,0.34881622,71676.91996730,44000.00000000,27676.91996730,0.62902091,0.13535910,0.14046631,0.75927839,0.19252802,1.06009733,0.67774534,-0.19971970,471,2024,0.30409135,2022,-0.09367754,211744.60748128,74.44024019,0.50358299,0.00169182,0.48129724,0.21590153,0.16164962,0.08050037,,,0.35491987,0.05522930
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m+1,0.04878049,0.19142356,0.04792279,0.19142864,72103.76805756,44000.00000000,28103.76805756,0.63872200,0.13922437,0.14219126,0.82104289,0.17914985,1.16317597,0.74326746,-0.18731396,535,2023,0.29888882,2022,-0.12713674,248726.29233877,86.01620453,0.58015549,0.00195491,0.48760657,0.26648346,0.16347230,0.09716053,,,0.34680262,0.05285774
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m+2,0.06468003,0.28797906,0.06375437,0.28798034,73318.01910851,44000.00000000,29318.01910851,0.66631862,0.14003360,0.14704589,0.82776834,0.17839528,1.16872000,0.67457172,-0.20758891,665,2024,0.28099211,2022,-0.12098156,220641.13084829,75.52068576,0.52508783,0.00171638,0.49210447,0.29486716,0.16472119,0.10290807,,,0.34097601,0.05526757
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,1w,0.03131206,0.31313538,0.03088816,0.31313875,83949.53476595,44000.00000000,39949.53476595,0.90794397,0.18292565,0.18658305,0.78461528,0.25769770,1.09621606,0.65272055,-0.28025109,573,2023,0.49774081,2022,-0.20500498,929744.86616039,309.89715913,1.95197736,0.00704312,0.37911215,0.14656241,0.12598169,0.04795357,,,0.49372798,0.07872629
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2w,0.03504319,0.30774054,0.03455162,0.30774132,84388.47159568,44000.00000000,40388.47159568,0.91791981,0.17930345,0.18811241,0.76402094,0.26211198,1.06789782,0.58413086,-0.30695768,605,2023,0.49174049,2022,-0.21833930,687455.76580875,227.86483445,1.47340998,0.00517875,0.37559815,0.14700307,0.12476155,0.04809775,,,0.49828636,0.08334279
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2w+1,0.03901497,0.30601335,0.03856734,0.30601766,84724.30953229,44000.00000000,40724.30953229,0.92555249,0.18477538,0.18927755,0.78740489,0.25930295,1.10207797,0.64537924,-0.28630512,573,2023,0.47145866,2022,-0.19911624,710435.84635717,236.13333822,1.49122433,0.00536667,0.37887384,0.13504795,0.12597988,0.04619181,,,0.49387781,0.07915668
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,,0.02285834,0.27827392,0.02247148,0.27827819,92116.75299760,44000.00000000,48116.75299760,1.09356257,0.20213031,0.21389183,0.81945174,0.27067946,1.15430762,0.69966310,-0.28889663,455,2023,0.50131805,2022,-0.22120761,502504.60081210,167.78253611,1.04254369,0.00381324,0.36982086,0.14937613,0.12297730,0.04939865,,,0.50614892,0.08815139
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2m,0.06056711,0.34249315,0.05993222,0.34150695,98837.71518110,44000.00000000,54837.71518110,1.24631171,0.22365650,0.23472892,0.86802249,0.27859869,1.22932058,0.75284799,-0.29708055,474,2023,0.55723403,2022,-0.22978520,409243.75786204,136.75609030,0.81494923,0.00310809,0.36834835,0.14982390,0.12264425,0.04992905,,,0.50750306,0.09068141
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2m+1,0.05648670,0.27919811,0.05594811,0.27920354,87160.84136652,44000.00000000,43160.84136652,0.98092821,0.18664483,0.19760395,0.76004975,0.27694698,1.06855073,0.61033772,-0.30580582,725,2023,0.48134602,2022,-0.24489433,373442.37141458,124.85349687,0.78270147,0.00283758,0.36548909,0.12726685,0.12211969,0.04388753,,,0.51089105,0.08722604
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m,0.08699358,0.34227129,0.08615401,0.34117328,92333.13421182,44000.00000000,48333.13421182,1.09848032,0.19980012,0.21458429,0.77157581,0.29324059,1.08312012,0.67275562,-0.29698766,439,2023,0.41955740,2022,-0.22785936,273744.16488326,91.81598903,0.57261260,0.00208673,0.35655578,0.12727196,0.11978618,0.04737753,,,0.52161855,0.09038290
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m+1,0.06767771,0.27905611,0.06676434,0.27906155,90511.85815266,44000.00000000,46511.85815266,1.05708769,0.19586420,0.20870828,0.78548334,0.27835312,1.11194000,0.58834452,-0.33290733,731,2023,0.51641169,2022,-0.27330470,335716.18208301,112.42583770,0.70459811,0.00255513,0.36530849,0.12749362,0.12221371,0.04340813,,,0.51042875,0.08736802
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m+2,0.08871552,0.35791217,0.08783605,0.35791299,96766.03116026,44000.00000000,52766.03116026,1.19922798,0.20926463,0.22844938,0.82220938,0.28020293,1.16103549,0.64389906,-0.32499601,752,2023,0.49083450,2022,-0.26431013,325697.66277746,108.23813570,0.67983105,0.00245996,0.36860280,0.13466017,0.12308715,0.04908482,,,0.50629641,0.08938321
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,1w,0.01913933,0.17843940,0.01864304,0.17844037,64116.08749760,44000.00000000,20116.08749760,0.45718381,0.11046943,0.10817540,0.73386861,0.16124499,1.03189418,0.53783617,-0.20539606,,2024,0.29565283,2022,-0.10376641,399678.45686827,139.12609477,0.98306593,0.00316196,0.51008159,0.31489532,0.16961702,0.10426093,,,0.31904356,0.05447069
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2w,0.02118273,0.17794435,0.02057758,0.17794534,64423.38599150,44000.00000000,20423.38599150,0.46416786,0.11076035,0.10955703,0.73093511,0.16253711,1.02889389,0.54247160,-0.20417723,,2024,0.30140530,2022,-0.10413759,305947.55445152,106.72261975,0.75468287,0.00242551,0.50928318,0.32111181,0.16930499,0.10593960,,,0.31992328,0.05432930
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2w+1,0.02291564,0.17818178,0.02235542,0.17818622,64022.60442719,44000.00000000,20022.60442719,0.45505919,0.10802908,0.10775383,0.71714803,0.16211947,1.00751207,0.50700446,-0.21307323,,2024,0.28112238,2022,-0.10299778,296470.44711446,102.79130653,0.73753257,0.00233617,0.50953969,0.31427460,0.16957388,0.10498447,,,0.31948732,0.05469103
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,,0.01591403,0.17122415,0.01548981,0.17122840,67712.17342506,44000.00000000,23712.17342506,0.53891303,0.12180451,0.12396160,0.78434125,0.16457527,1.10848141,0.63651523,-0.19136150,685,2024,0.28522572,2022,-0.10417953,213075.80426064,74.30931338,0.51859693,0.00168885,0.50726321,0.35428099,0.16876680,0.11759811,,,0.32284731,0.05620393
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2m,0.03148566,0.16590791,0.03077613,0.16591290,69066.78741641,44000.00000000,25066.78741641,0.56969971,0.12667173,0.12970160,0.79725484,0.16810691,1.12874651,0.62744318,-0.20188558,685,2023,0.29430149,2022,-0.11743156,182067.81679494,63.86548335,0.43741735,0.00145149,0.50571763,0.35427245,0.16871244,0.11789914,,,0.32393585,0.06151943
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2m+1,0.03238551,0.17111572,0.03183055,0.17112091,67587.58190220,44000.00000000,23587.58190220,0.53608141,0.11928886,0.12342819,0.75950998,0.16766192,1.07117219,0.63814985,-0.18692923,667,2024,0.27588198,2022,-0.12579009,186474.88810615,65.23015687,0.45795854,0.00148250,0.50255234,0.33995912,0.16831336,0.12019038,,,0.32739318,0.05631142
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m,0.05062113,0.17955314,0.04983410,0.17955728,70052.96090952,44000.00000000,26052.96090952,0.59211275,0.12699432,0.13381344,0.76883476,0.17662044,1.08055060,0.67972404,-0.18683217,666,2024,0.28633190,2022,-0.10403121,173074.56602319,61.79753446,0.42383261,0.00140449,0.50052467,0.32906499,0.16829336,0.11771634,,,0.32902380,0.05637905
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m+1,0.03795913,0.16642836,0.03716409,0.16572403,65368.16848771,44000.00000000,21368.16848771,0.48564019,0.11215487,0.11376568,0.71540213,0.16942916,1.00967921,0.54465674,-0.20591844,676,2023,0.29922933,2022,-0.15140014,153383.84956054,54.90912983,0.37558292,0.00124793,0.49928525,0.35035527,0.16761993,0.11976337,,,0.33068188,0.06170830
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m+2,0.04458238,0.16638720,0.04360643,0.16639252,68437.01126572,44000.00000000,24437.01126572,0.55538662,0.11825401,0.12704645,0.74642040,0.16985003,1.05366842,0.58289134,-0.20287487,667,2024,0.27459163,2022,-0.14734475,160262.87623655,56.10795651,0.40180179,0.00127518,0.50235317,0.34345089,0.16827719,0.11720461,,,0.32689201,0.06103981
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,1w,0.02656476,0.26017409,0.02614898,0.26017512,79732.32129067,44000.00000000,35732.32129067,0.81209821,0.16517157,0.17149562,0.73019980,0.25515132,1.02129475,0.54902991,-0.30084257,606,2023,0.45976349,2022,-0.23732310,570861.89113273,192.98604276,1.26156842,0.00438605,0.38946196,0.14915854,0.12942562,0.04957753,,,0.47995164,0.08855117
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2w,0.02930867,0.25909148,0.02880677,0.25909253,79744.58969591,44000.00000000,35744.58969591,0.81237704,0.16348197,0.17154059,0.71955191,0.25787362,1.00622143,0.51838204,-0.31536966,731,2023,0.45265667,2022,-0.24007113,438526.25446645,147.51825667,0.97804162,0.00335269,0.38804997,0.14965331,0.12888077,0.04955448,,,0.48168479,0.08867990
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2w+1,0.03149687,0.26010111,0.03097097,0.26010511,79818.10000453,44000.00000000,35818.10000453,0.81404773,0.16372982,0.17180988,0.72398164,0.25586651,1.01414197,0.52437403,-0.31223862,725,2023,0.43632589,2022,-0.23554317,435223.84565354,145.97842634,0.97167754,0.00331769,0.38939644,0.13659796,0.12946830,0.04585868,,,0.47975674,0.08862150
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,,0.02159877,0.24852971,0.02117615,0.24853436,86231.12908274,44000.00000000,42231.12908274,0.95979839,0.18179346,0.19445274,0.77100642,0.26260172,1.08623608,0.60329919,-0.30133218,725,2023,0.46885508,2022,-0.24227327,332977.39619046,112.01282086,0.72397955,0.00254575,0.38471717,0.15617246,0.12790427,0.05176788,,,0.48624810,0.09261414
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2m,0.04431166,0.24028557,0.04359253,0.24028994,88302.88745285,44000.00000000,44302.88745285,1.00688381,0.18769562,0.20143230,0.78061259,0.26742087,1.10246159,0.60354819,-0.31098697,725,2023,0.53126839,2022,-0.26050582,259699.32176130,87.56878465,0.55752682,0.00199020,0.38383945,0.15590892,0.12788160,0.05195689,,,0.48668969,0.10085856
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2m+1,0.04509035,0.24924748,0.04450867,0.24925303,84794.91634156,44000.00000000,40794.91634156,0.92715719,0.17534486,0.18952196,0.74058332,0.26784522,1.04290615,0.53250964,-0.32928017,754,2023,0.44959006,2022,-0.27046198,280008.60732632,94.06634460,0.61405180,0.00213787,0.38029451,0.16978044,0.12713478,0.06353927,,,0.49087251,0.09189546
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,3m,0.07086192,0.26006519,0.07003491,0.26006902,90243.89976889,44000.00000000,46243.89976889,1.05099772,0.18973589,0.20783452,0.76826460,0.27762166,1.08200025,0.64183495,-0.29561477,453,2021,0.39353216,2022,-0.24280265,254113.42717446,86.38695209,0.55304385,0.00196334,0.37850716,0.16985516,0.12720478,0.06156066,,,0.49226244,0.09280026
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,3m+1,0.04868798,0.23753252,0.04789114,0.23753831,80925.53587222,44000.00000000,36925.53587222,0.83921672,0.16257817,0.17583884,0.69725962,0.26927818,0.98197807,0.45357897,-0.35843410,754,2023,0.52251381,2022,-0.30778841,204585.61945521,69.75327474,0.45648951,0.00158530,0.37767630,0.19772748,0.12651098,0.06415912,,,0.49366556,0.10361019
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,3m+2,0.06283725,0.24153945,0.06199100,0.24154523,87436.64527050,44000.00000000,43436.64527050,0.98719648,0.17639302,0.19853276,0.73740973,0.27157298,1.03924088,0.49767217,-0.35443618,790,2023,0.44849186,2022,-0.30088232,227748.10551212,76.32670436,0.51352111,0.00173470,0.38044128,0.15198800,0.12721458,0.05125907,,,0.49024830,0.09960327
