label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.00755255,0.22127361,0.00749747,0.22128632,103449.65574041,40000.00000000,63449.65574041,1.58624139,0.32599874,0.31615145,1.11278222,0.29255296,1.55009988,0.92558271,-0.35220919,578,2013,0.81451641,2015,-0.08292459,646927.73834388,1293.85547669,1.51003558,0.03234639,0.22350020,0.14516574,0.07452271,0.04849002,,,0.70042374,0.23579984
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.00540987,0.14948141,0.00560638,0.14949671,78138.43031924,40000.00000000,38138.43031924,0.95346076,0.22306551,0.22002324,1.06207805,0.21079425,1.47097030,0.82775503,-0.26948252,576,2017,0.54976240,2015,-0.07218330,520478.53058832,1040.95706118,1.45656635,0.02602393,0.49912157,0.39768583,,,,,0.49932669,0.15686383
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.00553476,0.14954618,0.00587578,0.14955964,85245.23529738,40000.00000000,45245.23529738,1.13113088,0.24581698,0.24953439,1.02680986,0.24322084,1.42430132,0.88411690,-0.27803673,711,2017,0.68672136,2015,-0.09555180,922632.13597293,1845.26427195,2.54487393,0.04613161,0.42684979,0.19555752,,,,,0.57126018,0.15681205
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.00702017,0.18550633,0.00711621,0.18552022,87454.76053682,40000.00000000,47454.76053682,1.18636901,0.26833739,0.25826043,1.16271031,0.22690542,1.62129695,0.94536762,-0.28384449,575,2013,0.62963203,2015,-0.03287436,346796.01371626,693.59202743,0.88064701,0.01733980,0.45326788,0.39312830,,,,,0.54515414,0.19704714
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.00658745,0.18576820,0.00688220,0.18578301,94269.86866028,40000.00000000,54269.86866028,1.35674672,0.28655294,0.28398899,1.05581318,0.27490041,1.46566634,0.85560658,-0.33491203,576,2017,0.76690127,2015,-0.10540871,838116.25298660,1676.23250597,2.13207387,0.04190581,0.35168129,0.19444202,,,,,0.64646477,0.19703614
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.00767158,0.22126132,0.00774018,0.22127443,95138.41443413,40000.00000000,55138.41443413,1.37846036,0.29796352,0.28714815,1.22898849,0.23501966,1.72001430,1.02930112,-0.28948139,575,2013,0.63542499,2016,-0.00380004,216466.87217792,432.93374436,0.51732439,0.01082334,0.43132936,0.39435739,,,,,0.56743962,0.23744849
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.00749510,0.22139045,0.00770565,0.22140210,104500.93010973,40000.00000000,64500.93010973,1.61252325,0.32961591,0.31967199,1.11381462,0.29552854,1.55066381,0.91124220,-0.36172151,576,2013,0.83008705,2015,-0.08038993,651792.53900599,1303.58507801,1.51390376,0.03258963,0.29817344,0.19558242,,,,,0.70035170,0.23758857
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00669166,0.10618778,0.00671683,0.10620006,89328.67682286,40000.00000000,49328.67682286,1.23321692,0.27147723,0.26550811,1.35549560,0.19085808,1.91938309,1.65264778,-0.16426805,141,2017,0.47655607,2018,0.03244458,113406.51669035,226.81303338,0.27740421,0.00567033,,,0.50609263,0.49869301,,,0.49354679,0.39379994
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00683866,0.09098403,0.00687027,0.09099574,92160.72949331,40000.00000000,52160.72949331,1.30401824,0.28175169,0.27620845,1.31692313,0.20465759,1.85937271,1.19091852,-0.23658352,430,2013,0.51140251,2018,0.04121381,103356.11284049,206.71222568,0.25224852,0.00516781,0.50408842,0.49328394,,,,,0.49446414,0.40900426
SPY benchmark,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00305677,0.00990483,0.00309132,0.00993514,62437.54231878,40000.00000000,22437.54231878,0.56093856,0.15021205,0.14509987,1.24818421,0.11778714,1.78398173,1.14211405,-0.13152106,334,2013,0.28685119,2015,0.00891060,39725.11461659,79.45022923,0.12269610,0.00198626,,,,,0.99690868,0.99006486,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00470366,0.14955306,0.00485729,0.14956929,77009.55812436,40000.00000000,37009.55812436,0.92523895,0.21969818,0.21531307,1.06695733,0.20635822,1.48833433,1.12351559,-0.19554528,576,2017,0.52109444,2015,-0.08045330,548999.39712371,1097.99879425,1.53740802,0.02744997,,,0.50772397,0.39901747,,,0.49153360,0.15131066
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.80000000,0.00484799,0.14969729,0.00515250,0.14971419,86283.11652604,40000.00000000,46283.11652604,1.15707791,0.24905923,0.25388621,1.05759569,0.23721153,1.47878922,1.11518354,-0.22333475,805,2017,0.64153503,2015,-0.10622635,968703.52725970,1937.40705452,2.62278505,0.04843518,,,0.43985845,0.19922505,,,0.55908302,0.15121462
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.60000000,0.00604121,0.18576461,0.00613643,0.18577983,83444.47084683,40000.00000000,43444.47084683,1.08611177,0.25350369,0.24249104,1.13013819,0.22203991,1.57976756,1.17212783,-0.21627649,578,2017,0.55759882,2015,-0.03763102,388411.54245554,776.82308491,1.01104608,0.01942058,,,0.46248416,0.39880121,,,0.53694184,0.19035363
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.00577263,0.18603663,0.00602614,0.18605290,93238.42877654,40000.00000000,53238.42877654,1.33096072,0.28587143,0.28045165,1.06577552,0.27075671,1.48542468,1.01335767,-0.28210319,575,2017,0.73702432,2015,-0.11934212,880857.35543778,1761.71471088,2.21763923,0.04404287,,,0.36401078,0.19892549,,,0.63508083,0.19029419
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.00702009,0.22157958,0.00707074,0.22159407,90034.24604818,40000.00000000,50034.24604818,1.25085615,0.28266240,0.26844100,1.19477920,0.23101304,1.67422480,1.23766278,-0.22838402,578,2017,0.58701420,2016,-0.02801295,270720.61610247,541.44123220,0.66153814,0.01353603,,,0.43736391,0.39911154,,,0.56213403,0.22978056
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.00688881,0.22184181,0.00708106,0.22185722,99289.15459529,40000.00000000,59289.15459529,1.48222886,0.31528008,0.30216536,1.07830579,0.29508536,1.49937438,0.97122355,-0.32462154,582,2017,0.77925086,2015,-0.09183548,704832.75280168,1409.66550560,1.66631892,0.03524164,,,0.30929027,0.19930567,,,0.68997312,0.22983470
VT TQQQ/BIL25+BTAL75 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.60000000,0.00570766,0.14970006,0.00561314,0.14971753,77275.52099411,40000.00000000,37275.52099411,0.93188802,0.22146573,0.21647619,1.07346563,0.20648878,1.49417423,1.05482168,-0.20995561,576,2017,0.52840736,2015,-0.07785732,554158.73032271,1108.31746065,1.54535748,0.02770794,0.12566867,0.09361277,0.38083865,0.29840866,,,0.49167847,0.15256163
VT TQQQ/BIL25+BTAL75 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.80000000,0.00564067,0.14982626,0.00564313,0.14984440,86568.62549964,40000.00000000,46568.62549964,1.16421564,0.25094089,0.25501369,1.06279536,0.23755236,1.48342036,1.06963975,-0.23460319,805,2017,0.65307748,2015,-0.10323799,976775.00077087,1953.55000154,2.63325450,0.04883875,0.10876958,0.04594143,0.33000132,0.14941932,,,0.55932925,0.15244690
VT TQQQ/BIL25+BTAL75 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.60000000,0.00728813,0.18591518,0.00713565,0.18592923,83717.39990904,40000.00000000,43717.39990904,1.09293500,0.25512804,0.24360162,1.13083289,0.22330729,1.57734828,1.09407998,-0.23318957,577,2017,0.56297853,2015,-0.03603222,391760.58692649,783.52117385,1.01574940,0.01958803,0.11416282,0.09361277,0.34690574,0.29840866,,,0.53701268,0.19180146
VT TQQQ/BIL25+BTAL75 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.80000000,0.00659690,0.18616821,0.00663953,0.18618565,93494.02238212,40000.00000000,53494.02238212,1.33735056,0.28730838,0.28139383,1.06606111,0.27208083,1.48348988,0.97272496,-0.29536446,575,2017,0.74465169,2015,-0.11569393,888220.53974203,1776.44107948,2.22769819,0.04441103,0.08983355,0.04531002,0.27305591,0.14921187,,,0.63531977,0.19180616
VT TQQQ/BIL25+BTAL75 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.60000000,0.00800668,0.22172729,0.00781152,0.22174008,90335.96073000,40000.00000000,50335.96073000,1.25839902,0.28424170,0.26958805,1.19280869,0.23277861,1.66861290,1.16675246,-0.24361783,576,2017,0.59199707,2016,-0.02147491,272140.63651869,544.28127304,0.66265538,0.01360703,0.10820503,0.09361277,0.32802494,0.29840866,,,0.56219704,0.23148695
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.00757731,0.22199574,0.00755253,0.22200990,99681.89387453,40000.00000000,59681.89387453,1.49204735,0.31702357,0.30353385,1.07822554,0.29682796,1.49758385,0.94928758,-0.33395947,578,2017,0.78437698,2015,-0.08887378,710973.05786970,1421.94611574,1.67323183,0.03554865,0.07632902,0.04534136,0.23197242,0.14909627,,,0.69015036,0.23153693
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.00565863,0.14982998,0.00552625,0.14984621,77452.98154386,40000.00000000,37452.98154386,0.93632454,0.22283189,0.21725025,1.07224339,0.20808385,1.48879147,0.96940365,-0.22986491,576,2017,0.53560872,2015,-0.07568803,556733.68716398,1113.46737433,1.54710818,0.02783668,0.25280432,0.19339203,0.25375472,0.19853620,,,0.49167733,0.15381667
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.00538214,0.14991686,0.00538744,0.14993367,86756.50009622,40000.00000000,46756.50009622,1.16891250,0.25251466,0.25575379,1.06330407,0.23894256,1.48125895,1.01452939,-0.24889831,804,2017,0.66429504,2015,-0.10043640,982185.35449225,1964.37070898,2.63745095,0.04910927,0.21920243,0.09639210,0.21979463,0.09844145,,,0.55930558,0.15372414
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.00711385,0.18605298,0.00694847,0.18606819,83935.01673852,40000.00000000,43935.01673852,1.09837542,0.25648145,0.24448480,1.12615907,0.22567296,1.56743757,1.02496918,-0.25023333,576,2017,0.56829565,2015,-0.03469122,393696.68751532,787.39337503,1.01730506,0.01968483,0.23018121,0.19339203,0.23114041,0.19853620,,,0.53699482,0.19331763
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.00655573,0.18628076,0.00656692,0.18629689,93674.89586653,40000.00000000,53674.89586653,1.34187240,0.28846666,0.28205920,1.06371724,0.27404177,1.47811384,0.93439544,-0.30872011,576,2017,0.75213660,2015,-0.11215808,892724.06148743,1785.44812297,2.23155133,0.04463620,0.18095894,0.09582993,0.18192750,0.09900903,,,0.63532605,0.19329470
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.00827769,0.22185613,0.00807665,0.22187059,90544.57947630,40000.00000000,50544.57947630,1.26361449,0.28544134,0.27037918,1.18578780,0.23548984,1.65570522,1.10189296,-0.25904634,576,2017,0.59690903,2016,-0.01535979,273120.28254770,546.24056510,0.66311468,0.01365601,0.21742629,0.19339203,0.21858207,0.19853620,,,0.56218833,0.23319314
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.00765337,0.22210599,0.00757117,0.22212062,100047.79009367,40000.00000000,60047.79009367,1.50119475,0.31863713,0.30480453,1.07688393,0.29893046,1.49421598,0.92846053,-0.34318866,578,2017,0.78941837,2015,-0.08583774,715723.90416917,1431.44780834,1.67718699,0.03578620,0.15373517,0.09532454,0.15452747,0.09860395,,,0.69011654,0.23330497
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.00558434,0.14992860,0.00546270,0.14994545,77578.48622918,40000.00000000,37578.48622918,0.93946216,0.22394402,0.21779673,1.06395898,0.21117871,1.47383619,0.89641616,-0.24982149,576,2017,0.54271021,2015,-0.07381928,560199.84960321,1120.39969921,1.55209756,0.02800999,0.37990029,0.29579037,0.12668560,0.09884787,,,0.49168567,0.15506329
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.00562872,0.15006131,0.00571606,0.15007870,86895.07822146,40000.00000000,46895.07822146,1.17237696,0.25382020,0.25629878,1.05886190,0.24152637,1.47237487,0.96329046,-0.26349290,805,2017,0.67547706,2015,-0.09797835,988505.07137938,1977.01014276,2.64558938,0.04942525,0.32898792,0.14567357,0.10972004,0.04908909,,,0.55934018,0.15501051
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.00696996,0.18615356,0.00679831,0.18616997,84078.34610776,40000.00000000,44078.34610776,1.10195865,0.25753188,0.24506538,1.11623788,0.22914673,1.55038386,0.96365409,-0.26724514,576,2017,0.57351794,2015,-0.03377264,395446.82262791,790.89364526,1.01887681,0.01977234,0.34606122,0.29597037,0.11541892,0.09884787,,,0.53699985,0.19485415
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.00653129,0.18642721,0.00657895,0.18644387,93826.94701321,40000.00000000,53826.94701321,1.34567368,0.28950957,0.28261766,1.05908054,0.27671389,1.46973749,0.89921698,-0.32195741,576,2017,0.75956532,2015,-0.10879658,897963.87682714,1795.92775365,2.23757211,0.04489819,0.27202492,0.14581302,0.09083532,0.04909260,,,0.63536294,0.19487090
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.00797125,0.22203643,0.00781928,0.22205142,90711.31516043,40000.00000000,50711.31516043,1.26778288,0.28647269,0.27101030,1.17479193,0.23912206,1.63722369,1.04367649,-0.27448418,575,2017,0.60172299,2016,-0.00947450,273032.52059230,546.06504118,0.66117654,0.01365163,0.32714156,0.29597037,0.10916707,0.09884340,,,0.56216060,0.23494213
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.00781660,0.22225905,0.00773396,0.22227479,100345.48342153,40000.00000000,60345.48342153,1.50863709,0.32000850,0.30583532,1.07353659,0.30158915,1.48823630,0.90712424,-0.35277252,578,2017,0.79446658,2015,-0.08324721,721088.33548987,1442.17667098,1.68322095,0.03605442,0.23098746,0.14419069,0.07708698,0.04849141,,,0.69017897,0.23504677
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.00544915,0.15002761,0.00564510,0.15004320,77628.80521368,40000.00000000,37628.80521368,0.94072013,0.22471604,0.21801561,1.04912671,0.21569655,1.44984525,0.83314616,-0.26971983,576,2017,0.54977007,2015,-0.07233327,562511.86628460,1125.02373257,1.55480004,0.02812559,0.50665939,0.39462715,,,,,0.49172071,0.15636963
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.00550480,0.15015048,0.00584471,0.15016651,86956.57577733,40000.00000000,46956.57577733,1.17391439,0.25482984,0.25654039,1.04999873,0.24519424,1.45733919,0.91544045,-0.27836856,805,2017,0.68657310,2015,-0.09578802,992356.19577008,1984.71239154,2.64837189,0.04961781,0.43880970,0.19553745,,,,,0.55935520,0.15634058
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.00689659,0.18629899,0.00700238,0.18631357,84154.49642850,40000.00000000,44154.49642850,1.10386241,0.25830603,0.24537347,1.10189511,0.23364592,1.52719600,0.90868087,-0.28426485,575,2017,0.57865343,2015,-0.03306043,396929.83185053,793.85966370,1.02024089,0.01984649,0.46157194,0.39462715,,,,,0.53696253,0.19642986
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.00659463,0.18653336,0.00687146,0.18654870,93901.64403458,40000.00000000,53901.64403458,1.34754110,0.29026161,0.28289171,1.05180974,0.28008890,1.45772520,0.86562376,-0.33532076,576,2017,0.76683019,2015,-0.10575636,901594.46378495,1803.18892757,2.24078870,0.04507972,0.36278418,0.19482134,,,,,0.63534460,0.19639580
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.00770712,0.22217769,0.00778277,0.22219152,90809.59427907,40000.00000000,50809.59427907,1.27023986,0.28723160,0.27138183,1.15990535,0.24365622,1.61323081,0.99064912,-0.28994282,575,2017,0.60646636,2016,-0.00421856,273547.11183547,547.09422367,0.66106541,0.01367736,0.43658680,0.39462715,,,,,0.56218115,0.23675799
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.00754532,0.22240006,0.00775995,0.22241453,100590.84810139,40000.00000000,60590.84810139,1.51477120,0.32118743,0.30668289,1.06878483,0.30464796,1.48037740,0.88644692,-0.36233126,576,2017,0.79943144,2015,-0.08083882,724391.34308610,1448.78268617,1.68499890,0.03621957,0.30837239,0.19356104,,,,,0.69010911,0.23682628
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00684639,0.10841874,0.00687663,0.10843373,88073.94568579,40000.00000000,48073.94568579,1.20184864,0.27093000,0.26090383,1.28546139,0.20275253,1.81109080,1.64909968,-0.16428964,141,2017,0.47656287,2016,0.04576061,121864.14856758,243.72829714,0.29858821,0.00609321,,,0.50621345,0.49881452,,,0.49338952,0.39156627
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00692839,0.09342381,0.00695565,0.09343818,87938.98089913,40000.00000000,47938.98089913,1.19847452,0.27277070,0.26037941,1.22161161,0.21701171,1.71087979,1.15135555,-0.23691265,430,2017,0.49828848,2016,0.06100088,111652.99576154,223.30599152,0.27271647,0.00558265,0.50424720,0.49328394,,,,,0.49431870,0.40656182
SPY benchmark,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00333316,0.01073914,0.00336823,0.01077578,58213.12004341,40000.00000000,18213.12004341,0.45532800,0.12702524,0.12211289,1.03412946,0.12307423,1.45466037,0.96401117,-0.13176739,334,2017,0.21271049,2015,0.00868345,39858.27698125,79.71655396,0.12613165,0.00199291,,,,,0.99663177,0.98922422,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00685568,0.15064503,0.00701728,0.15066629,61207.99457734,40000.00000000,21207.99457734,0.53019986,0.13390787,0.13854601,0.69725403,0.21331549,0.95587259,0.68463244,-0.19559089,576,2017,0.52097345,2015,-0.08083812,499915.85505934,999.83171012,1.50805476,0.02499579,,,0.53101167,0.39912532,,,0.46823387,0.12496529
