label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00684196,0.09349077,0.00681850,0.09349119,88292.35689029,40000.00000000,48292.35689029,1.20730892,0.27392847,0.26175097,1.22590253,0.21699140,1.71709267,1.15758843,-0.23663719,430,2017,0.49962651,2016,0.06172647,111911.82423145,10.65595056,0.27251308,0.00026640,0.50436881,0.49328394,,,,,0.49432270,0.40650881
QQQ,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00168925,0.00492253,0.00169094,0.00492404,72121.48212012,40000.00000000,32121.48212012,0.80303705,0.19946932,0.19326300,1.27756404,0.15150811,1.80779614,1.23875867,-0.16102355,239,2017,0.32453772,2016,0.06934414,39926.53982938,3.99265398,0.11124313,0.00009982,,,0.99830906,0.99507596,,,,
SPY benchmark,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00333273,0.01120590,0.00333396,0.01120708,58377.87129095,40000.00000000,18377.87129095,0.45944678,0.12783394,0.12304346,1.04054177,0.12299664,1.46440622,0.97652677,-0.13090674,334,2017,0.21310750,2015,0.00996807,39770.47898550,2.78393353,0.12552873,0.00006960,,,,,0.99666604,0.98879292,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00155101,0.00565536,0.00151671,0.00563128,59683.07511369,40000.00000000,19683.07511369,0.49207688,0.13251433,0.13022206,0.66542791,0.22588751,0.90257271,0.52072309,-0.25448138,,2017,0.55675460,2015,-0.03206589,537347.95239378,53.59513400,1.55016278,0.00133988,0.52369655,0.39436872,,,,,0.47473944,0.17046655
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.00783481,0.15134766,0.00779927,0.15134817,58888.40056205,40000.00000000,18888.40056205,0.47221001,0.12391404,0.12580615,0.63570568,0.22364444,0.85967000,0.46712197,-0.26527126,574,2017,0.55673857,2015,-0.06614867,509876.65871193,50.70415201,1.52668247,0.00126760,0.52983365,0.39436872,,,,,0.46847618,0.12872301
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00167934,0.00527939,0.00164726,0.00532958,63817.02618518,40000.00000000,23817.02618518,0.59542565,0.14602943,0.15235492,0.66363150,0.25510648,0.90132661,0.51091341,-0.28582032,,2017,0.70078680,2015,-0.05447558,909289.68192209,90.99402656,2.51070070,0.00227485,0.46488940,0.19612875,,,,,0.53341026,0.17052637
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.00770371,0.15155912,0.00767817,0.15155975,62942.38242048,40000.00000000,22942.38242048,0.57355956,0.13729659,0.14778440,0.63656284,0.25312656,0.86255006,0.50475678,-0.27200544,708,2017,0.70078446,2015,-0.08778597,867161.35228311,86.62998219,2.48616992,0.00216575,0.47128870,0.19612875,,,,,0.52715422,0.12887825
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00128883,0.00565536,0.00125326,0.00563128,68310.38066492,40000.00000000,28310.38066492,0.70775952,0.18943628,0.17496776,0.80176982,0.25873238,1.10128975,0.63364024,-0.29896504,,2017,0.60786911,2019,-0.02146775,294725.14465518,29.22107641,0.74001349,0.00073053,0.44492664,0.39436872,,,,,0.55377836,0.25574213
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.01106748,0.22419934,0.01103435,0.22419988,66721.33958559,40000.00000000,26721.33958559,0.66803349,0.17603587,0.16713056,0.76711373,0.25407369,1.04820229,0.61129469,-0.28797219,574,2017,0.60790711,2019,-0.01652450,257449.21987509,25.34082792,0.68526782,0.00063352,0.45465484,0.39436872,,,,,0.54399780,0.19889286
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00114827,0.00693325,0.00112059,0.00692552,69158.35418181,40000.00000000,29158.35418181,0.72895885,0.18648357,0.17908222,0.69560342,0.32091254,0.94795999,0.53913036,-0.34589699,,2017,0.80683656,2018,-0.03383374,702354.47584860,70.46551743,1.74231172,0.00176164,0.32904940,0.19636238,,,,,0.66978758,0.25575547
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01090486,0.22477047,0.01088209,0.22477107,67674.90133028,40000.00000000,27674.90133028,0.69187253,0.17346656,0.17185371,0.66517593,0.31720591,0.90338116,0.48428687,-0.35818968,576,2017,0.80683950,2015,-0.07330730,645561.14951412,64.63546093,1.69511631,0.00161589,0.33831398,0.19636238,,,,,0.66022498,0.19892978
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00119611,0.00565536,0.00115624,0.00563128,64160.77054725,40000.00000000,24160.77054725,0.60401926,0.15954967,0.15413547,0.78817722,0.21863128,1.07668552,0.64209920,-0.24848134,,2017,0.58109276,2019,-0.01550680,366541.66038879,36.74600300,0.99555061,0.00091865,0.53193864,0.39436872,,,,,0.46685665,0.18680329
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.00565618,0.10031482,0.00562014,0.10031527,63048.46672387,40000.00000000,23048.46672387,0.57621167,0.15204416,0.14834185,0.76220974,0.21711014,1.03851591,0.63740923,-0.23853460,,2017,0.58105009,2019,-0.01291126,356847.63779636,35.56890219,0.99436513,0.00088922,0.53639305,0.39436872,,,,,0.46234335,0.15597088
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00141977,0.00614225,0.00138980,0.00605589,70222.46315146,40000.00000000,30222.46315146,0.75556158,0.18431974,0.18418092,0.85747881,0.22816425,1.17689409,0.73773970,-0.24984386,,2017,0.69285561,2019,-0.01551217,506961.61990563,50.92707351,1.30463887,0.00127318,0.50556534,0.19838888,,,,,0.49300332,0.18686701
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.00592580,0.10034192,0.00589557,0.10034237,68972.23127216,40000.00000000,28972.23127216,0.72430578,0.17664427,0.17818308,0.83279242,0.22670791,1.14034890,0.73625643,-0.23992222,,2017,0.69285340,2019,-0.01292845,492504.90006879,49.29451575,1.30087878,0.00123236,0.50997192,0.19839503,,,,,0.48849071,0.15617523
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00133989,0.00619995,0.00130175,0.00616501,69090.86336995,40000.00000000,29090.86336995,0.72727158,0.19220365,0.17875644,0.81189277,0.25821381,1.11437833,0.66262990,-0.29006184,,2017,0.61935111,2019,-0.02337433,227314.93683016,22.45995039,0.56880578,0.00056150,0.44357155,0.39383499,,,,,0.55508358,0.28026206
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.00592755,0.08764951,0.00589173,0.08764999,67998.73350230,40000.00000000,27998.73350230,0.69996834,0.18456000,0.17344390,0.79113289,0.25618766,1.08308648,0.65672220,-0.28103206,555,2017,0.61933736,2019,-0.02016833,217055.40590865,21.27640423,0.55908599,0.00053191,0.44814557,0.39383499,,,,,0.55044428,0.24217783
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00114517,0.00582546,0.00111798,0.00578948,75645.01275020,40000.00000000,35645.01275020,0.89112532,0.21853547,0.20912190,0.78458461,0.31689066,1.07460089,0.64710991,-0.33770998,,2017,0.84912226,2019,-0.02337683,472289.55856862,47.50151935,1.09454558,0.00118754,0.32710750,0.19630388,,,,,0.67173740,0.28029190
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.00749005,0.13851781,0.00746483,0.13851833,73742.82436295,40000.00000000,33742.82436295,0.84357061,0.20774257,0.20056279,0.75961179,0.31464310,1.03768307,0.64054260,-0.32432280,555,2017,0.84913385,2019,-0.02019438,453633.06258166,45.47999388,1.09084072,0.00113700,0.33332597,0.19630388,,,,,0.66541636,0.24248726
TQQQ buy-and-hold,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00003435,0.00013544,0.00003665,0.00021042,83190.84021846,40000.00000000,43190.84021846,1.07977101,0.28023128,0.24126814,0.74814526,0.49810949,1.03622749,0.48247733,-0.58081752,,2017,1.18053204,2018,-0.19804542,39994.19983800,5.99912998,0.06766957,0.00014998,,,,,,,0.99996335,0.99978958
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.01286958,0.16638664,0.01283267,0.16638682,62486.04414423,40000.00000000,22486.04414423,0.56215110,0.16205480,0.14537658,0.76553376,0.23176966,1.05001183,0.56148527,-0.28861807,,2017,0.49965260,2018,-0.03024585,98499.20892173,9.31929271,0.26027739,0.00023298,0.50985621,0.49296090,,,,,0.48852745,0.33361318
QQQ,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00179817,0.00650584,0.00179991,0.00655551,56490.30961335,40000.00000000,16490.30961335,0.41225774,0.12573669,0.11213794,0.79155390,0.16766665,1.09869639,0.55049930,-0.22840481,,2017,0.32438331,2019,-0.02873528,39909.01400224,3.99090140,0.11650158,0.00009977,,,0.99820009,0.99344449,,,,
SPY benchmark,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00365583,0.01291590,0.00365709,0.01291736,49038.74707454,40000.00000000,9038.74707454,0.22596868,0.07717736,0.06592361,0.63076599,0.13185498,0.86984000,0.39713771,-0.19433399,,2017,0.21301839,2018,-0.04830958,39846.10862632,2.78922760,0.13007717,0.00006973,,,,,0.99634291,0.98708264,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00158601,0.00584600,0.00154077,0.00580357,66569.23144691,40000.00000000,26569.23144691,0.66423079,0.14777304,0.16652099,0.72665327,0.22505623,0.98647443,0.58072823,-0.25446160,,2017,0.55671766,2015,-0.03203184,538366.97927793,53.75413590,1.58879850,0.00134385,0.52885791,0.39419643,,,,,0.46954272,0.17052577
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.00988017,0.15254125,0.00983498,0.15254199,64404.61912886,40000.00000000,24404.61912886,0.61011548,0.13333680,0.15553407,0.67562076,0.22241172,0.91352545,0.50188220,-0.26567350,574,2017,0.55673662,2015,-0.06643282,519597.23957906,51.70629465,1.58953801,0.00129266,0.53700314,0.39419643,,,,,0.46128391,0.12837701
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00142488,0.00532037,0.00139141,0.00532578,68892.62180034,40000.00000000,28892.62180034,0.72231555,0.15549830,0.17795634,0.69304436,0.25686415,0.93861017,0.54401204,-0.28583614,,2017,0.70077938,2015,-0.05449326,943893.83205015,94.60146096,2.63950837,0.00236504,0.46942466,0.19640789,,,,,0.52912886,0.17051989
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.00981544,0.15270515,0.00978707,0.15270592,66626.29669088,40000.00000000,26626.29669088,0.66565742,0.14097601,0.16680619,0.64724574,0.25454701,0.87389383,0.51748373,-0.27242597,708,2017,0.70077284,2015,-0.08811547,910440.47352238,91.05610125,2.63989028,0.00227640,0.47746386,0.19640789,,,,,0.52087670,0.12855692
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00166742,0.00584600,0.00162137,0.00580357,81205.14983013,40000.00000000,41205.14983013,1.03012875,0.21899426,0.23327155,0.89721218,0.25857937,1.23791729,0.73252889,-0.29895649,,2017,0.60787973,2018,-0.00618901,292403.69511613,29.07641963,0.76576544,0.00072691,0.44784866,0.39419643,,,,,0.55047725,0.25574677
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.01432172,0.22609877,0.01428321,0.22609948,77211.41186867,40000.00000000,37211.41186867,0.93028530,0.19673148,0.21621290,0.83801079,0.25315921,1.14849946,0.68101192,-0.28888110,574,2017,0.60789774,2016,-0.00218826,270044.97762961,26.65281342,0.74796084,0.00066632,0.46063911,0.39419643,,,,,0.53769759,0.19835203
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00140007,0.00465755,0.00135951,0.00456725,81713.00460402,40000.00000000,41713.00460402,1.04282512,0.21168378,0.23538641,0.76326960,0.31944231,1.04220405,0.61200866,-0.34588363,,2017,0.80682382,2018,-0.03380917,690364.16819028,69.32911848,1.78443747,0.00173323,0.33460962,0.19611136,,,,,0.66397508,0.25576814
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01391901,0.22687370,0.01388962,0.22687446,77828.79108868,40000.00000000,37828.79108868,0.94571978,0.18984639,0.21890113,0.71161017,0.31509036,0.96728432,0.52856105,-0.35917590,576,2017,0.80688135,2015,-0.07384661,649920.72891253,65.05980657,1.77370434,0.00162650,0.34720185,0.19611136,,,,,0.65138414,0.19842494
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00136413,0.00584600,0.00131934,0.00580357,68397.68129340,40000.00000000,28397.68129340,0.70994203,0.16670516,0.17555013,0.82119724,0.21689144,1.12033297,0.67091780,-0.24847330,,2017,0.58107482,2018,-0.00280432,356448.88984023,35.71570859,0.99360369,0.00089289,0.54089459,0.39419643,,,,,0.45773279,0.18684704
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.00692746,0.10213881,0.00688889,0.10213946,66429.34938448,40000.00000000,26429.34938448,0.66073373,0.15549864,0.16582094,0.78136837,0.21506794,1.06234732,0.65215880,-0.23843677,,2017,0.58108701,2018,0.00583824,352877.61127357,35.10960257,1.00989402,0.00087774,0.54619936,0.39419643,,,,,0.45227197,0.15555450
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00145205,0.00529738,0.00141100,0.00532036,73669.91739508,40000.00000000,33669.91739508,0.84174793,0.18801679,0.20040651,0.87775117,0.22586631,1.20161731,0.75262986,-0.24981309,,2017,0.69282941,2018,0.02340991,476454.69828522,47.95913222,1.25365431,0.00119898,0.51598259,0.19827733,,,,,0.48255422,0.18681891
