label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.01890303,0.18926319,0.01886680,0.18926651,90168.83619649,40000.00000000,50168.83619649,1.25422090,0.24486175,0.26927301,0.97938524,0.25797333,1.34495958,0.64897885,-0.37730313,,2019,0.50721029,2016,0.04176347,145941.29558087,57.53378850,0.37796960,0.00143834,,,0.51830782,0.49883900,,,0.48131153,0.31073349
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.01769593,0.17073301,0.01764997,0.17073329,81795.33201332,40000.00000000,41795.33201332,1.04488330,0.21390339,0.23598505,0.82164530,0.28652604,1.10612311,0.52172103,-0.40999572,,2019,0.51454306,2018,-0.02926741,129860.27705226,12.36080999,0.34852180,0.00030902,0.51539318,0.49513065,,,,,0.48326780,0.32926671
SPY benchmark,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.00415058,0.01469591,0.00415184,0.01469694,55750.26941665,40000.00000000,15750.26941665,0.39375674,0.10444333,0.10801829,0.61870231,0.18987379,0.84786384,0.30942092,-0.33754451,,2019,0.30794819,2018,-0.04791782,39865.36701110,2.79057569,0.12904449,0.00006976,,,,,0.99584816,0.98530306,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00714722,0.15591817,0.00713390,0.15593185,76848.56000674,39500.00000000,37348.56000674,0.94553316,0.21776910,0.21712279,1.01929112,0.21646769,1.39355329,0.93398974,-0.23316005,,2017,0.52680596,2016,0.03107203,527648.05783419,200.39904261,1.32830580,0.00507339,,,0.56570368,0.39888684,,,0.43390650,0.09781779
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.80000000,0.00713682,0.15591817,0.00713946,0.15593185,80283.19772853,39500.00000000,40783.19772853,1.03248602,0.24091860,0.23183918,1.00658186,0.24438838,1.37577044,1.02260120,-0.23559390,472,2017,0.65331210,2016,0.07444759,837548.99516758,315.78485621,1.97528693,0.00799455,,,0.51366382,0.19951433,,,0.48592308,0.09789211
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.60000000,0.00949314,0.19433645,0.00946564,0.19435042,87139.94012588,39500.00000000,47639.94012588,1.20607443,0.25179851,0.25961129,1.05489168,0.24061148,1.43493470,1.04947474,-0.23992813,,2017,0.56050592,2016,0.02430068,467345.15914565,177.69454159,1.12166576,0.00449860,,,0.51792656,0.39861932,,,0.48163264,0.12424690
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.00873598,0.19433645,0.00873802,0.19435042,91956.31591972,39500.00000000,52456.31591972,1.32800800,0.27845028,0.27798080,1.01896055,0.27998232,1.38551611,1.04759135,-0.26580048,455,2017,0.74652382,2016,0.05918014,820596.86151091,309.32513226,1.83775357,0.00783102,,,0.44119296,0.19941526,,,0.55839186,0.12423120
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.01108753,0.23249927,0.01105076,0.23251353,96580.54813586,39500.00000000,57080.54813586,1.44507717,0.28128612,0.29483357,1.08648024,0.25948128,1.47274652,1.03560122,-0.27161626,140,2017,0.58802785,2016,0.02878377,430227.74430796,163.82406163,0.98811553,0.00414744,,,0.48728895,0.39843575,,,0.51226556,0.14913665
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.01096384,0.23249927,0.01094907,0.23251353,103856.63177626,39500.00000000,64356.63177626,1.62928182,0.31110691,0.31996386,1.02951576,0.31057891,1.39324985,1.14242393,-0.27232177,440,2017,0.78539778,2016,0.04095545,767526.06286211,288.97969611,1.64717887,0.00731594,,,0.38502377,0.19837014,,,0.61449553,0.14909467
VT TQQQ/BIL25+BTAL75 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.60000000,0.00874793,0.15620966,0.00840210,0.15622055,78942.05175258,39500.00000000,39442.05175258,0.99853296,0.22385539,0.22616103,1.05306363,0.21369577,1.43410380,1.14043780,-0.19628899,,2017,0.53447658,2016,0.03493117,531379.47650949,162.01253404,1.34172896,0.00410158,0.13980854,0.09479835,0.42414051,0.29912956,,,0.43393779,0.09942006
VT TQQQ/BIL25+BTAL75 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.80000000,0.00846128,0.15620966,0.00816257,0.15622055,82933.57628741,39500.00000000,43433.57628741,1.09958421,0.24831711,0.24281573,1.03901164,0.24190573,1.41599314,1.03558464,-0.23978446,472,2017,0.66516888,2016,0.07238082,843785.95116360,256.92328404,1.99172547,0.00650439,0.12702687,0.04698388,0.38515568,0.14893271,,,0.48595594,0.09939416
VT TQQQ/BIL25+BTAL75 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.60000000,0.01067645,0.19461488,0.01039071,0.19462542,89050.24566140,39500.00000000,49550.24566140,1.25443660,0.25684887,0.26700227,1.07369013,0.24002828,1.45401921,1.10230459,-0.23301080,140,2017,0.56608811,2016,0.02937896,470911.93764836,143.58071397,1.13435583,0.00363495,0.12826319,0.09475937,0.38842873,0.29864603,,,0.48159897,0.12424646
VT TQQQ/BIL25+BTAL75 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.80000000,0.00974782,0.19461488,0.00947779,0.19462542,94491.12268250,39500.00000000,54991.12268250,1.39218032,0.28477846,0.28730902,1.03802061,0.27947567,1.40696523,1.05677858,-0.26947789,470,2017,0.75451421,2018,0.04865849,826045.06229391,251.74895131,1.85254661,0.00637339,0.10926188,0.04669701,0.33082028,0.14898633,,,0.55841499,0.12428395
VT TQQQ/BIL25+BTAL75 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.60000000,0.01213871,0.23281212,0.01188377,0.23282326,98178.08918052,39500.00000000,58678.08918052,1.48552125,0.28515433,0.30049052,1.09576488,0.26022516,1.47916581,1.00790669,-0.28291739,141,2017,0.59316750,2016,0.03427699,431095.00931302,131.97616400,0.99466483,0.00334117,0.12063523,0.09603856,0.36551731,0.29884031,,,0.51223648,0.14912918
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.01204475,0.23281212,0.01177532,0.23282326,106376.43318474,39500.00000000,66876.43318474,1.69307426,0.31711771,0.32830694,1.04299779,0.31113769,1.40758878,1.12081513,-0.28293490,141,2017,0.79082591,2016,0.04375132,773599.03625301,235.35081762,1.66122547,0.00595825,0.09508032,0.04460911,0.28880221,0.14856633,,,0.61448884,0.14915799
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.00863795,0.15646757,0.00825836,0.15647559,80848.26089068,39500.00000000,41348.26089068,1.04679141,0.22900253,0.23420622,1.07201329,0.21388187,1.45195010,1.14065519,-0.20076403,435,2017,0.54197407,2016,0.03772696,534473.12103059,125.10016245,1.35512153,0.00316709,0.28148749,0.19515233,0.28263169,0.19904737,,,0.43392818,0.09938584
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.00843389,0.15646757,0.00808094,0.15647559,85415.08189936,39500.00000000,45915.08189936,1.16240714,0.25480868,0.25281321,1.06042487,0.24193204,1.43932253,1.04253741,-0.24441202,477,2017,0.67703846,2018,0.06085088,848827.56278628,199.21870709,2.00745099,0.00504351,0.25567200,0.09726960,0.25662070,0.09925327,,,0.48596336,0.09935740
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.01079331,0.19489525,0.01048991,0.19490266,90832.47704342,39500.00000000,51332.47704342,1.29955638,0.26133584,0.27377209,1.08297184,0.24163753,1.45950470,1.06374606,-0.24567503,141,2017,0.57155903,2016,0.03408379,473738.83102084,110.91203896,1.14593893,0.00280790,0.25777722,0.19487039,0.25884998,0.19856872,,,0.48157130,0.12428080
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.00994198,0.19489525,0.00962593,0.19490266,96905.21377073,39500.00000000,57405.21377073,1.45329655,0.29051411,0.29598987,1.05067287,0.28069702,1.41919417,1.05851481,-0.27445447,471,2017,0.76242075,2018,0.03193649,830826.56302692,195.19701563,1.86705194,0.00494170,0.21940669,0.09452026,0.22042365,0.09902790,,,0.55841241,0.12423223
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.01230509,0.23308088,0.01200815,0.23308920,99631.96105620,39500.00000000,60131.96105620,1.52232813,0.28846717,0.30556872,1.09782243,0.26269209,1.47597627,0.98049954,-0.29420429,152,2017,0.59815029,2016,0.03929845,431800.86463871,101.63154474,1.00145405,0.00257295,0.24248784,0.19448385,0.24356216,0.19887457,,,0.51221667,0.14915528
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.01215508,0.23308088,0.01188848,0.23308920,108792.61244384,39500.00000000,69292.61244384,1.75424335,0.32265039,0.33614589,1.05229778,0.31293032,1.41639358,1.09680784,-0.29417222,152,2017,0.79617842,2018,0.03415522,777675.89793338,182.65078930,1.67183858,0.00462407,0.19138744,0.09482334,0.19245547,0.09892225,,,0.61447873,0.14912276
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.00856562,0.15659707,0.00823251,0.15660140,82622.49440144,39500.00000000,43122.49440144,1.09170872,0.23353980,0.24154372,1.07682679,0.21698828,1.45029153,1.09359641,-0.21355209,440,2017,0.54944800,2018,0.03674655,536019.67932688,88.75825916,1.36533539,0.00224704,0.42301468,0.29466537,0.14114916,0.09916469,,,0.43394356,0.09937257
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.00847727,0.15659707,0.00817903,0.15660140,87787.20058405,39500.00000000,48287.20058405,1.22246077,0.26070014,0.26213150,1.07129321,0.24444038,1.44785939,1.04525997,-0.24941177,477,2017,0.68888271,2018,0.04154755,852057.41905680,141.81941408,2.02017745,0.00359036,0.38398639,0.14455282,0.12819189,0.04943356,,,0.48597900,0.09937477
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.01054895,0.19501231,0.01023009,0.19501729,92471.05048474,39500.00000000,52971.05048474,1.34103925,0.26523101,0.27989328,1.08283843,0.24538124,1.45297023,1.02680794,-0.25830635,166,2017,0.57686042,2016,0.03837867,474991.90614928,78.68753593,1.15443150,0.00199209,0.38763779,0.29513258,0.12927794,0.09891662,,,0.48155444,0.12424719
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.00987742,0.19501231,0.00959106,0.19501729,99219.75484103,39500.00000000,59719.75484103,1.51189253,0.29577471,0.30413560,1.05725171,0.28360057,1.42358851,1.04341437,-0.28346812,471,2017,0.77040147,2018,0.01537338,834352.94823549,139.11888264,1.87951418,0.00352200,0.32985698,0.14492477,0.11008942,0.04871572,,,0.55842515,0.12429641
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.01246292,0.23335031,0.01210474,0.23335537,100926.63096950,39500.00000000,61426.63096950,1.55510458,0.29119959,0.31003628,1.09304245,0.26680240,1.46440753,0.95350355,-0.30539959,167,2017,0.60304280,2016,0.04376410,431295.35907962,71.78471731,1.00605433,0.00181733,0.36427921,0.29468896,0.12159979,0.09866084,,,0.51218754,0.14910695
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.01235283,0.23335031,0.01199882,0.23335537,111097.60273169,39500.00000000,71597.60273169,1.81259754,0.32774354,0.34348341,1.05751741,0.31595070,1.42011470,1.07322516,-0.30538191,167,2017,0.80159347,2018,0.01833828,782082.48262193,130.37127568,1.68383568,0.00330054,0.28757000,0.14509586,0.09602650,0.04853588,,,0.61446014,0.14913476
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.00817616,0.15689652,0.00810524,0.15689780,84247.59654151,39500.00000000,44747.59654151,1.13285055,0.23737400,0.24814230,1.06842725,0.22282485,1.43266204,1.04928464,-0.22622460,446,2017,0.55673665,2018,0.01531471,535615.14124534,52.97650781,1.37166038,0.00134118,0.56455426,0.39649532,,,,,0.43394054,0.09938393
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.00836897,0.15689652,0.00831766,0.15689780,90042.59663843,39500.00000000,50542.59663843,1.27955941,0.26598102,0.27078637,1.07218726,0.24927427,1.44407391,1.02768714,-0.25881517,477,2017,0.70079455,2018,0.02255451,853794.28003240,84.94156440,2.03059363,0.00215042,0.51234373,0.19480059,,,,,0.48598223,0.09942850
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.01064672,0.19530068,0.01058528,0.19530197,93982.84623584,39500.00000000,54482.84623584,1.37931256,0.26858059,0.28545641,1.07446128,0.25110799,1.43692464,0.99156974,-0.27086404,169,2017,0.58220538,2018,0.02419585,474693.79999389,46.95471487,1.15980861,0.00118873,0.51691769,0.39504189,,,,,0.48153074,0.12421320
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.00986838,0.19530068,0.00982520,0.19530197,101413.91515867,39500.00000000,61913.91515867,1.56744089,0.30048946,0.31170472,1.05785902,0.28812648,1.42080978,1.02715600,-0.29254511,474,2017,0.77819958,2018,-0.00110705,834843.91774160,83.07392423,1.88627069,0.00210314,0.43994798,0.19498437,,,,,0.55844474,0.12423560
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.01193431,0.23366757,0.01187429,0.23366889,102086.51783954,39500.00000000,62586.51783954,1.58446881,0.29344998,0.31399615,1.08246701,0.27245971,1.44620496,0.92667531,-0.31666968,169,2017,0.60787338,2018,0.03148188,428855.72808923,42.35332058,1.00660526,0.00107224,0.48653835,0.39676099,,,,,0.51217146,0.14915308
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.01210338,0.23366757,0.01204527,0.23366889,113264.93260568,39500.00000000,73764.93260568,1.86746665,0.33232651,0.35026237,1.05878010,0.32011568,1.41912392,1.04926365,-0.31672355,169,2017,0.80684088,2018,0.00274096,783527.05297599,78.07858227,1.69034728,0.00197667,0.38398268,0.19479124,,,,,0.61443896,0.14911442
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.01551820,0.19084285,0.01547044,0.19084662,102535.52395823,39500.00000000,63035.52395823,1.59583605,0.29325539,0.31551847,1.07124476,0.27602423,1.47393112,0.77720475,-0.37732063,138,2019,0.50618544,2018,0.05346188,187189.15598333,72.95500429,0.44679978,0.00184696,,,0.51483871,0.49846343,,,0.48474281,0.30915338
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.01453610,0.17213509,0.01446848,0.17213546,104919.69736941,39500.00000000,65419.69736941,1.65619487,0.29637018,0.32350509,1.02742428,0.29582422,1.39049663,0.72285639,-0.40999870,142,2020,0.52475603,2018,-0.02900563,164310.87697721,15.82526088,0.40290472,0.00040064,0.51235293,0.49434433,,,,,0.48641614,0.32786454
SPY benchmark,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.00438019,0.01116430,0.00438144,0.01116527,64313.55190754,39500.00000000,24813.55190754,0.62819119,0.15077401,0.15785704,0.84098770,0.18818934,1.15589326,0.44653035,-0.33765679,173,2019,0.30809701,2018,-0.04781253,39443.59218216,2.76105145,0.12267662,0.00006990,,,,,0.99561856,0.98883473,,
