label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00394433,0.01794132,0.00397015,0.01797569,64762.78298082,40000.00000000,24762.78298082,0.61906957,0.14198628,0.15755897,1.23890522,0.11228709,1.68773984,1.06156270,-0.13375213,107,2020,0.24431524,2016,-0.02112240,1076855.11458306,91.25212256,3.35275398,0.00228130,,,0.31081963,0.00000000,0.68521022,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00514743,0.01794132,0.00516503,0.01797569,65687.66643509,40000.00000000,25687.66643509,0.64219166,0.14521763,0.16227640,1.09900764,0.13126140,1.48871771,0.69944705,-0.20761776,483,2020,0.24326677,2018,-0.06872729,663735.60802879,55.94222630,2.16556157,0.00139856,0.04912219,0.00000000,0.06546730,0.00000000,0.88024548,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00478087,0.01794132,0.00479846,0.01797569,64761.45923425,40000.00000000,24761.45923425,0.61903648,0.13528981,0.15755217,1.02827286,0.13190289,1.39097058,0.68239361,-0.19825773,476,2020,0.24444656,2018,-0.07108172,648088.27887782,54.61383727,2.16029155,0.00136535,,,0.11442814,0.00000000,0.88077340,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00410948,0.01794132,0.00412871,0.01797569,63127.75731461,40000.00000000,23127.75731461,0.57819393,0.14122897,0.14906635,0.88120898,0.16563580,1.18887856,0.41829530,-0.33762983,323,2019,0.16763705,2020,0.04867105,701654.97641981,60.15238153,2.25760657,0.00150381,0.16369356,0.00000000,0.03272833,0.00000000,0.79944939,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00403994,0.01794132,0.00405756,0.01797569,65872.05509391,40000.00000000,25872.05509391,0.64680138,0.15673661,0.16320961,0.96010204,0.16618229,1.29699147,0.46532663,-0.33683137,323,2019,0.17374856,2020,0.04974891,657204.92863886,55.46013636,2.03684507,0.00138650,,,0.19633318,0.00000000,0.79960926,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00429536,0.01794132,0.00430371,0.01797569,59174.69711763,40000.00000000,19174.69711763,0.47936743,0.12271932,0.12766730,0.74261485,0.17718877,1.00127921,0.36381069,-0.33731643,323,2017,0.21216838,2018,-0.04856404,336997.22105026,28.93080968,1.13142582,0.00072327,0.01638831,0.00000000,0.03275238,0.00000000,0.94655561,0.00000000
ROT SPY top1 12M fb IEF,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00467129,0.01794132,0.00467802,0.01797569,59387.40028044,40000.00000000,19387.40028044,0.48468501,0.12390312,0.12885179,0.74924006,0.17697770,1.01030730,0.36864294,-0.33610604,323,2017,0.21216838,2018,-0.04856391,282000.27026379,23.42100837,0.94433278,0.00058553,,,0.04912281,0.00000000,0.94619917,0.00000000
SPY60/IEF40,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00708585,0.02648225,0.00541491,0.01805967,58847.91648167,40000.00000000,18847.91648167,0.47119791,0.11380618,0.12583985,1.09937207,0.10287102,1.51181205,0.60174406,-0.18912722,110,2019,0.21359241,2018,-0.02310544,56076.52854798,4.81958229,0.18657411,0.00012049,,,0.39781605,0.39153747,0.59509628,0.58194033
SPY benchmark,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00428837,0.01794132,0.00428959,0.01797569,70801.76735332,40000.00000000,30801.76735332,0.77004418,0.17586286,0.18731559,0.96389823,0.18618663,1.32910053,0.52185180,-0.33699771,173,2019,0.30761491,2018,-0.04840182,39646.81537657,2.77527708,0.12020701,0.00006938,,,,,0.99571041,0.98202431
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00416406,0.01427598,0.00418748,0.01427711,74670.05330243,40000.00000000,34670.05330243,0.86675133,0.18609613,0.20473302,1.44762645,0.12328730,1.98469245,1.38838130,-0.13403820,107,2021,0.28403265,2022,0.00576928,737745.91479177,63.38066780,2.15442473,0.00158452,0.14711502,0.00000000,0.06549231,0.00000000,0.78320519,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00432862,0.01638900,0.00435044,0.01639027,77481.20092265,40000.00000000,37481.20092265,0.93703002,0.20201977,0.21717388,1.54410226,0.12431536,2.12040530,1.50530378,-0.13420532,107,2021,0.28388828,2022,0.00576359,709170.02671489,60.17375795,1.99408791,0.00150434,,,0.21253100,0.00000000,0.78311856,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00518321,0.01698335,0.00519537,0.01698468,68781.02699428,40000.00000000,28781.02699428,0.71952567,0.15837208,0.17723316,1.14803062,0.13630523,1.56163750,0.76442596,-0.20717778,483,2021,0.28392933,2018,-0.06354884,455298.95203606,38.19050320,1.42913307,0.00095476,0.01635852,0.00000000,0.06542707,0.00000000,0.91301903,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00520214,0.01698335,0.00521429,0.01698468,69242.92786419,40000.00000000,29242.92786419,0.73107320,0.16099956,0.17946590,1.16432481,0.13635156,1.58387598,0.81277417,-0.19808646,476,2021,0.28389476,2018,-0.05287000,458859.38608086,38.49296522,1.43123739,0.00096232,,,0.08179846,0.00000000,0.91298725,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.00394142,0.01427598,0.00397039,0.01427711,64925.23350731,40000.00000000,24925.23350731,0.62313084,0.15471751,0.15804220,1.32565021,0.11350122,1.81273148,1.15013203,-0.13452152,107,2020,0.24358941,2022,0.00578498,1222079.59496836,104.60851467,3.62422186,0.00261521,0.21267419,0.00000000,0.08185022,0.00000000,0.70150520,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00410107,0.01638900,0.00412843,0.01639027,64253.39509874,40000.00000000,24253.39509874,0.60633488,0.15317096,0.15459217,1.29503698,0.11530751,1.77363077,1.13987934,-0.13437472,107,2020,0.24335757,2022,0.00576449,1173781.31624752,99.75080019,3.47360685,0.00249377,,,0.29444246,0.00000000,0.70142911,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00538376,0.01698335,0.00540138,0.01698468,64207.93814591,40000.00000000,24207.93814591,0.60519845,0.14162658,0.15435755,1.05824755,0.13376829,1.43578302,0.68525249,-0.20667795,483,2020,0.24399771,2018,-0.06823547,770170.24357274,64.99941031,2.43830937,0.00162499,0.04910431,0.00000000,0.06541161,0.00000000,0.88008269,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00536679,0.01698335,0.00538441,0.01698468,63894.59206444,40000.00000000,23894.59206444,0.59736480,0.13995844,0.15273609,1.04515744,0.13408332,1.41806057,0.70724118,-0.19789351,476,2020,0.24411857,2018,-0.07075492,768170.12060882,64.82647768,2.43687220,0.00162066,,,0.11449259,0.00000000,0.88012300,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00455773,0.01698335,0.00457688,0.01698468,65239.56582240,40000.00000000,25239.56582240,0.63098915,0.14469820,0.15964515,0.89242266,0.16741670,1.20542364,0.42982755,-0.33664245,323,2021,0.28369023,2022,0.00575813,580543.63496629,49.71289230,1.85190880,0.00124282,0.16352960,0.00000000,0.03271987,0.00000000,0.79917366,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00424898,0.01698335,0.00426652,0.01698468,67650.03301436,40000.00000000,27650.03301436,0.69125083,0.15985686,0.17170793,0.96684331,0.16830950,1.30730986,0.47476989,-0.33670387,323,2021,0.28398756,2022,0.00578492,543248.64624105,45.77003695,1.67026284,0.00114425,,,0.19625479,0.00000000,0.79947868,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00489261,0.01698335,0.00490094,0.01698468,61437.71254347,40000.00000000,21437.71254347,0.53594281,0.12604511,0.13976341,0.75377624,0.17906802,1.01739446,0.37369233,-0.33729649,323,2021,0.28398448,2018,-0.04774058,292193.90315145,24.98126673,0.97901631,0.00062453,0.01635108,0.00000000,0.03274345,0.00000000,0.94600452,0.00000000
ROT SPY top1 12M fb IEF,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00519579,0.01698335,0.00520252,0.01698468,61659.83457446,40000.00000000,21659.83457446,0.54149586,0.12736167,0.14095566,0.76099455,0.17885548,1.02726813,0.37892489,-0.33611323,323,2021,0.28322398,2018,-0.04774045,245893.10034022,20.35434886,0.82124671,0.00050886,,,0.04904545,0.00000000,0.94575204,0.00000000
SPY60/IEF40,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00736114,0.02040296,0.00550423,0.01424796,59702.97968978,40000.00000000,19702.97968978,0.49257449,0.12159211,0.13031311,1.16484552,0.10318128,1.60643675,0.64754287,-0.18777461,110,2019,0.21282363,2018,-0.02264159,56250.94571464,4.82252825,0.18179959,0.00012056,,,0.39799289,0.39273841,0.59464416,0.58575204
SPY benchmark,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00468473,0.01698335,0.00468596,0.01698468,72418.68531396,40000.00000000,32418.68531396,0.81046713,0.17924495,0.19446028,0.97214809,0.18806899,1.34124968,0.53135831,-0.33733348,173,2019,0.30750436,2018,-0.04757823,39723.78785113,2.78066515,0.11821748,0.00006952,,,,,0.99531404,0.98301532
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00335598,0.00929928,0.00338083,0.00930049,67838.76518752,40000.00000000,27838.76518752,0.69596913,0.16459915,0.17308565,1.25794699,0.12772349,1.72832392,1.22518375,-0.13434650,107,2021,0.28395159,2022,-0.01744954,954509.26287265,81.71066871,2.75058685,0.00204277,0.21277019,0.00000000,0.06546482,0.00000000,0.71838417,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00363460,0.01486955,0.00365779,0.01495224,67439.49313332,40000.00000000,27439.49313332,0.68598733,0.17138332,0.17111520,1.27403130,0.13100819,1.75248877,1.28350494,-0.13352759,107,2021,0.28366523,2022,-0.05566203,941085.36845622,79.95147091,2.62655330,0.00199879,,,0.27797330,0.00000000,0.71836891,0.00000000
