label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.rebalance,params.w_min,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
TQQQ50/BTAL50 rb 3m,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.02432540,0.10057820,0.02422466,0.10058515,45923.63855566,28000.00000000,17923.63855566,0.64012995,0.25585717,0.25897186,0.94118631,0.28677863,1.38169410,0.78844984,-0.32450660,290,2023,0.73122366,2022,-0.14614158,57043.40032774,21.53471549,0.34691196,0.00076910,0.48680525,0.39941485,,,,,0.51150769,0.44737689
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.10951593,0.50000000,0.10935807,0.50000000,44123.87338710,28000.00000000,16123.87338710,0.57585262,0.23011976,0.23673721,1.01556212,0.23116039,1.47471415,0.94884753,-0.24252554,,2024,0.40473415,2025,-0.03364040,154645.73740812,61.34222149,0.96966118,0.00219079,0.60755286,0.46364718,,,,,0.39162682,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.11366697,0.49998903,0.11347762,0.50000000,43464.88448298,28000.00000000,15464.88448298,0.55231730,0.22590767,0.22843199,1.00079659,0.23111999,1.45038996,0.90576494,-0.24941093,,2023,0.40716259,2025,-0.03886942,77270.34715691,32.27692812,0.48285283,0.00115275,0.61263118,0.49913811,,,,,0.38658729,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.15341250,0.49998861,0.15337662,0.50000000,40421.76309200,28000.00000000,12421.76309200,0.44363440,0.18237046,0.18884989,0.86947910,0.22184758,1.24196178,0.75391864,-0.24189673,,2024,0.33815664,2025,-0.04511533,54854.73795805,24.16085107,0.36476256,0.00086289,0.63986856,0.44166705,,,,,0.35877616,0.00000000
SPY benchmark,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01300693,0.03227619,0.01300869,0.03231006,39711.10365518,28000.00000000,11711.10365518,0.41825370,0.18054493,0.17929622,1.04394150,0.17412158,1.58463964,0.96873098,-0.18637262,,2023,0.25475887,2025,0.02204046,27867.34190562,1.95071393,0.19292624,0.00006967,,,,,0.98699131,0.96768994,,
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.00000000,0.02178639,0.33386726,0.02111835,0.33387117,38233.85927042,28000.00000000,10233.85927042,0.36549497,0.18292068,0.15880687,1.02337440,0.18103467,1.44286845,1.18353932,-0.15455395,439,2024,0.28039132,2025,-0.00296599,633775.37287799,211.31535122,4.14078023,0.00754698,0.45266063,0.14933471,0.15036254,0.04883303,,,0.39526795,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.10000000,0.02128827,0.33386726,0.02059657,0.33387117,38546.92211946,28000.00000000,10546.92211946,0.37667579,0.18647970,0.16314192,1.04084503,0.18086872,1.46844713,1.26618728,-0.14727656,436,2024,0.28039132,2025,0.00605417,632990.27581329,211.08429532,4.12505611,0.00753872,0.45219349,0.14933471,0.15018848,0.04907368,,,0.39588668,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.20000000,0.02044749,0.33386726,0.01978093,0.33387117,40005.24805853,28000.00000000,12005.24805853,0.42875886,0.20280861,0.18300365,1.11613896,0.18100004,1.57961059,1.42136724,-0.14268558,383,2024,0.28039132,2022,0.01373456,632723.81910444,211.09528471,4.07407298,0.00753912,0.45025164,0.14933471,0.14957231,0.04911082,,,0.39845471,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.30000000,0.02247160,0.33386726,0.02183146,0.33387117,40906.12644090,28000.00000000,12906.12644090,0.46093309,0.21277853,0.19501089,1.14001935,0.18515693,1.61609561,1.32050011,-0.16113481,220,2024,0.30803652,2022,0.01373456,604993.24549412,202.35780227,3.85751509,0.00722706,0.44467328,0.14957115,0.14773811,0.04940376,,,0.40590022,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.00000000,0.03583630,0.35053672,0.03505670,0.35053960,42004.23662529,28000.00000000,14004.23662529,0.50015131,0.22339461,0.20938953,1.18164684,0.18619395,1.71047152,1.43379372,-0.15580666,432,2024,0.31275103,2022,0.01373663,441614.53667753,147.00160047,2.80217862,0.00525006,0.44820540,0.14919852,0.14891176,0.04944800,,,0.40103523,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.10000000,0.03583630,0.35053672,0.03505670,0.35053960,42004.23662529,28000.00000000,14004.23662529,0.50015131,0.22339461,0.20938953,1.18164684,0.18619395,1.71047152,1.43379372,-0.15580666,432,2024,0.31275103,2022,0.01373663,441614.53667753,147.00160047,2.80217862,0.00525006,0.44820540,0.14919852,0.14891176,0.04944800,,,0.40103523,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.20000000,0.03510992,0.35053672,0.03433365,0.35053960,43624.57639034,28000.00000000,15624.57639034,0.55802059,0.24050644,0.23011587,1.25207535,0.18699236,1.82051329,1.53926191,-0.15624790,393,2024,0.31275103,2022,0.01373663,439919.73892062,146.64129673,2.75638832,0.00523719,0.44649056,0.14919852,0.14831038,0.04940141,,,0.40332701,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.30000000,0.03621111,0.35103963,0.03548927,0.35104250,44729.78845654,28000.00000000,16729.78845654,0.59749244,0.25257636,0.24393510,1.27922404,0.19126680,1.86137045,1.49391421,-0.16907019,217,2024,0.34784173,2022,0.01373663,436654.26162812,146.46711302,2.69960039,0.00523097,0.44202382,0.14942577,0.14687706,0.04934909,,,0.40922086,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.00000000,0.03512898,0.27326641,0.03442732,0.27327789,38786.03855806,28000.00000000,10786.03855806,0.38521566,0.18909337,0.16643573,1.04513474,0.18254369,1.46954118,1.18152759,-0.16004143,280,2024,0.33979017,2025,-0.01754676,476890.38891507,159.01416238,3.06419855,0.00567908,0.45599067,0.14592691,0.15162772,0.04865222,,,0.39039960,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.10000000,0.03456698,0.27326641,0.03386691,0.27327789,39024.93713636,28000.00000000,11024.93713636,0.39374775,0.19179076,0.16971176,1.05838690,0.18238251,1.48901139,1.25288355,-0.15307948,277,2024,0.33979017,2025,-0.01085026,475443.92758047,158.51991232,3.04863079,0.00566143,0.45549722,0.14622924,0.15145532,0.04897221,,,0.39107678,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.20000000,0.03322906,0.27326641,0.03254226,0.27327789,40006.55885147,28000.00000000,12006.55885147,0.42880567,0.20271536,0.18302127,1.10938289,0.18224598,1.56213010,1.32424909,-0.15307948,273,2024,0.33979017,2022,0.01373635,470350.41931016,156.87303230,2.99155235,0.00560261,0.45346593,0.14617014,0.15080866,0.04895972,,,0.39377134,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.30000000,0.03523777,0.29999943,0.03458612,0.30000000,40795.02545438,28000.00000000,12795.02545438,0.45696519,0.21134371,0.19354056,1.12840424,0.18618792,1.59098492,1.20464578,-0.17544054,273,2024,0.35991432,2022,0.01373635,447520.35379783,149.93216523,2.82501013,0.00535472,0.44774088,0.14607884,0.14893910,0.04900118,,,0.40144463,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00000000,0.01751600,0.27326611,0.01699575,0.27327789,43288.55639326,28000.00000000,15288.55639326,0.54601987,0.23130524,0.22586417,1.10901352,0.20820243,1.55538972,1.26722436,-0.18252903,447,2023,0.31899796,2022,0.01373663,313607.42665210,105.10024170,2.04161256,0.00375358,0.43968413,0.14963971,0.14611231,0.04945043,,,0.41278094,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.10000000,0.01751600,0.27326611,0.01699575,0.27327789,43288.55639326,28000.00000000,15288.55639326,0.54601987,0.23130524,0.22586417,1.10901352,0.20820243,1.55538972,1.26722436,-0.18252903,447,2023,0.31899796,2022,0.01373663,313607.42665210,105.10024170,2.04161256,0.00375358,0.43968413,0.14963971,0.14611231,0.04945043,,,0.41278094,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.20000000,0.01751600,0.27326611,0.01699575,0.27327789,43288.55639326,28000.00000000,15288.55639326,0.54601987,0.23130524,0.22586417,1.10901352,0.20820243,1.55538972,1.26722436,-0.18252903,447,2023,0.31899796,2022,0.01373663,313607.42665210,105.10024170,2.04161256,0.00375358,0.43968413,0.14963971,0.14611231,0.04945043,,,0.41278094,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.02121749,0.29998822,0.02066058,0.30000000,43161.98872940,28000.00000000,15161.98872940,0.54149960,0.22955314,0.22425650,1.09132387,0.21075632,1.53013840,1.15424284,-0.19887768,448,2023,0.31721187,2022,0.01373663,300362.78553324,100.71743625,1.96077661,0.00359705,0.43581419,0.14966295,0.14491094,0.04959910,,,0.41782158,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.00000000,0.10268657,0.36137969,0.10201543,0.35908309,40759.75048744,28000.00000000,12759.75048744,0.45570537,0.20971601,0.19307312,1.11275935,0.18781935,1.60337587,0.91663808,-0.22878824,474,2023,0.27105267,2022,0.01373663,125470.60494253,44.18229772,0.81555357,0.00157794,0.46833541,0.24249357,0.15659482,0.08039263,,,0.37299219,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.10000000,0.10268657,0.36137969,0.10201543,0.35908309,40759.75048744,28000.00000000,12759.75048744,0.45570537,0.20971601,0.19307312,1.11275935,0.18781935,1.60337587,0.91663808,-0.22878824,474,2023,0.27105267,2022,0.01373663,125470.60494253,44.18229772,0.81555357,0.00157794,0.46833541,0.24249357,0.15659482,0.08039263,,,0.37299219,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.20000000,0.10268657,0.36137969,0.10201543,0.35908309,40759.75048744,28000.00000000,12759.75048744,0.45570537,0.20971601,0.19307312,1.11275935,0.18781935,1.60337587,0.91663808,-0.22878824,474,2023,0.27105267,2022,0.01373663,125470.60494253,44.18229772,0.81555357,0.00157794,0.46833541,0.24249357,0.15659482,0.08039263,,,0.37299219,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.30000000,0.10427435,0.33913340,0.10362669,0.33913614,40969.03987815,28000.00000000,12969.03987815,0.46318000,0.21182654,0.19584220,1.11419157,0.18942323,1.60411746,0.92482835,-0.22904417,474,2023,0.27102979,2022,0.01373663,121231.71991480,42.76926782,0.78756567,0.00152747,0.46587374,0.24249649,0.15579221,0.08039354,,,0.37624532,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.00000000,0.11261400,0.42853618,0.11133098,0.42469700,45028.14829945,28000.00000000,17028.14829945,0.60814815,0.26698901,0.24762329,1.19410018,0.21935998,1.72599235,1.08112489,-0.24695483,455,2023,0.36014622,2022,0.01373727,157257.56457691,54.42691302,0.93671844,0.00194382,0.43067364,0.13922210,0.14436913,0.04903754,,,0.42216987,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.10000000,0.11261400,0.42853618,0.11133098,0.42469700,45028.14829945,28000.00000000,17028.14829945,0.60814815,0.26698901,0.24762329,1.19410018,0.21935998,1.72599235,1.08112489,-0.24695483,455,2023,0.36014622,2022,0.01373727,157257.56457691,54.42691302,0.93671844,0.00194382,0.43067364,0.13922210,0.14436913,0.04903754,,,0.42216987,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.20000000,0.11261400,0.42853618,0.11133098,0.42469700,45028.14829945,28000.00000000,17028.14829945,0.60814815,0.26698901,0.24762329,1.19410018,0.21935998,1.72599235,1.08112489,-0.24695483,455,2023,0.36014622,2022,0.01373727,157257.56457691,54.42691302,0.93671844,0.00194382,0.43067364,0.13922210,0.14436913,0.04903754,,,0.42216987,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.30000000,0.11484626,0.42853405,0.11362002,0.42470543,44976.89579498,28000.00000000,16976.89579498,0.60631771,0.26634512,0.24699099,1.18574519,0.22072953,1.71267518,1.07752986,-0.24718120,455,2023,0.36012288,2022,0.01373727,152728.91421708,52.90749660,0.91078846,0.00188955,0.42881903,0.13922367,0.14378327,0.04903810,,,0.42467608,0.00000000
TQQQ50/BTAL50 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00178469,0.03671937,0.00155418,0.03672375,51150.54529555,28000.00000000,23150.54529555,0.82680519,0.36519610,0.31968731,1.39355800,0.24612173,2.12173620,1.32415849,-0.27579486,234,2023,0.67027979,2022,-0.01614814,212259.11506180,79.82283363,1.11067394,0.00285082,0.49949720,0.46327625,,,,,0.49956439,0.47999839
50/50,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00074598,0.00184188,0.00055229,0.00123318,49214.46975774,28000.00000000,21214.46975774,0.75765963,0.34696270,0.29760367,1.37500547,0.23835916,2.04797254,1.26585232,-0.27409414,240,2023,0.69932897,2022,-0.01593112,91297.17189010,34.88774935,0.48373612,0.00124599,0.49968385,0.49876682,,,,,0.49955122,0.49893272
TQQQ50/BTAL50 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.02241141,0.08457769,0.02234121,0.08458494,50218.24434232,28000.00000000,22218.24434232,0.79350873,0.35886589,0.30912948,1.38290902,0.24445703,2.06097176,1.30809628,-0.27434211,234,2023,0.73085011,2022,-0.01593112,72395.17841724,27.78918980,0.37974011,0.00099247,0.48863115,0.41541506,,,,,0.50992147,0.44771509
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.02524047,0.50000000,0.02501927,0.50000000,45115.22888918,28000.00000000,17115.22888918,0.61125817,0.27244957,0.24869640,1.20515086,0.22124359,1.76809012,1.12451753,-0.24228130,280,2024,0.40427732,2022,0.01705435,172603.17121461,67.64151002,1.01347070,0.00241577,0.52299002,0.46366551,,,,,0.47604185,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.03295032,0.49998598,0.03269610,0.50000000,44319.63563842,28000.00000000,16319.63563842,0.58284413,0.26691562,0.23883582,1.18719238,0.22082319,1.73687060,1.07153416,-0.24909670,288,2023,0.40691103,2022,0.01705435,82852.51269361,34.12200022,0.48692463,0.00121864,0.53165682,0.49854816,,,,,0.46737505,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.07621043,0.49998598,0.07617648,0.50000000,41404.01100679,28000.00000000,13404.01100679,0.47871468,0.22016819,0.20156451,1.04797885,0.21235973,1.50714126,0.91168770,-0.24149519,296,2024,0.33821416,2022,0.01705435,55599.78196453,24.03881464,0.34822733,0.00085853,0.55463039,0.44082399,,,,,0.44390580,0.00000000
SPY benchmark,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01373062,0.03102931,0.01373233,0.03103048,42350.05039969,28000.00000000,14350.05039969,0.51250180,0.22127549,0.21386102,1.39615725,0.15212746,2.09948175,1.19339310,-0.18541710,127,2023,0.25343313,2022,0.00627264,27994.95365024,1.95964676,0.18523395,0.00006999,,,,,0.98626767,0.96896952,,
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.00000000,0.01311995,0.26296795,0.01235731,0.26296923,33592.56366250,28000.00000000,5592.56366250,0.19973442,0.11472452,0.09135542,0.69143453,0.18171518,0.93279735,0.57465873,-0.19963939,,2024,0.28027408,2026,-0.00618948,587790.61258549,194.47988809,4.23334395,0.00694571,0.43765185,0.14919766,0.14534725,0.04887645,,,0.41506838,0.07823208
