label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0,0.03833473,0.35625198,0.03807021,0.35626520,41953.30549832,28000.00000000,13953.30549832,0.49833234,0.19643460,0.21047630,0.97829490,0.20604183,1.35463120,1.20477307,-0.16304697,448,2023,0.21090455,2022,0.00982793,295596.27392082,113.46244006,2.07378085,0.00405223,0.61149291,0.19960826,,,,,0.38737798,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0 off0,0.00108459,0.00221080,0.00083338,0.00171299,42057.66253923,28000.00000000,14057.66253923,0.50205938,0.19752883,0.21184003,0.96270485,0.21150184,1.34503254,1.21148421,-0.16304697,447,2023,0.21090455,2022,0.00982793,321742.58420834,123.26218475,2.25330695,0.00440222,0.61701805,0.19956942,,,,,0.38183048,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.03883055,0.35625198,0.03857181,0.35626520,41730.12045629,28000.00000000,13730.12045629,0.49036144,0.19412400,0.20755141,0.96896646,0.20601334,1.34164928,1.19060170,-0.16304697,449,2023,0.21090455,2022,0.00982793,296163.15921478,113.90010285,2.08069151,0.00406786,0.61199699,0.19980468,,,,,0.38686072,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.02454909,0.27326444,0.02434408,0.27327789,42828.01577151,28000.00000000,14828.01577151,0.52957199,0.21494504,0.22183142,1.06608236,0.20296422,1.47787464,1.31787544,-0.16309966,449,2023,0.27548383,2022,0.00982793,303038.63926363,116.23095598,2.06354284,0.00415111,0.59789231,0.19979681,,,,,0.40109950,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00689872,0.21665212,0.00665491,0.21665678,39382.57654403,28000.00000000,11382.57654403,0.40652059,0.16926707,0.17607156,0.84280457,0.21364744,1.17129209,0.89145981,-0.18987628,474,2023,0.21090455,2022,0.00982793,318388.89501722,122.23682639,2.26830731,0.00436560,0.62288153,0.19989428,,,,,0.37599742,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00137256,0.00332580,0.00075704,0.00235284,46611.75831251,28000.00000000,18611.75831251,0.66470565,0.27845801,0.26909317,1.27522845,0.21118801,1.79993599,1.38442349,-0.20113644,439,2023,0.46328645,2022,0.00263408,339943.81480957,113.03254272,2.14177668,0.00403688,0.43052857,0.14974485,0.14314473,0.04975660,,,0.42489856,0.17804598
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.02194664,0.27326761,0.02145176,0.27327789,43978.91767061,28000.00000000,15978.91767061,0.57067563,0.22731946,0.23651749,1.08219250,0.21087873,1.50602466,1.24447104,-0.18266352,447,2023,0.31950063,2022,-0.01281589,313252.20021893,104.91404617,2.11506799,0.00374693,0.44621240,0.14972803,0.14828843,0.04955080,,,0.40412212,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.03868026,0.35625362,0.03810897,0.35626520,42324.91779779,28000.00000000,14324.91779779,0.51160421,0.19477131,0.21532130,0.95789685,0.20979848,1.32330415,1.06603472,-0.18270634,439,2023,0.21160780,2022,-0.01281589,297023.57298505,99.70148612,2.10835438,0.00356077,0.45852671,0.14975501,0.15237129,0.04950622,,,0.38741088,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00162499,0.00325732,0.00099648,0.00244249,42486.06972390,28000.00000000,14486.06972390,0.51735963,0.19644463,0.21741272,0.95991317,0.21110022,1.33252084,1.16786487,-0.16820835,436,2023,0.21160780,2022,-0.01281589,322428.65770986,108.06958012,2.28389565,0.00385963,0.46275050,0.14969398,0.15379072,0.04942031,,,0.38177480,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.03907243,0.35625362,0.03853131,0.35626520,42130.54824695,28000.00000000,14130.54824695,0.50466244,0.19278148,0.21279104,0.95010274,0.20974356,1.31228625,1.05514386,-0.18270634,447,2023,0.21160780,2022,-0.01281589,297441.96983451,100.06578872,2.11389929,0.00357378,0.45885976,0.14959928,0.15248140,0.04973434,,,0.38698062,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.02478035,0.27326761,0.02425548,0.27327789,43394.59791522,28000.00000000,15394.59791522,0.54980707,0.21651099,0.22909670,1.04557732,0.20947890,1.44980637,1.18375118,-0.18290245,447,2023,0.28457869,2022,-0.01281589,305616.43030782,102.48610116,2.09682973,0.00366022,0.44824916,0.14958392,0.14895192,0.04957555,,,0.40132804,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00742982,0.21665140,0.00681657,0.21665678,39911.59763166,28000.00000000,11911.59763166,0.42541420,0.16956951,0.18328298,0.84788908,0.21237311,1.17292304,0.85558035,-0.19819238,474,2023,0.21160780,2022,-0.01281589,319483.18742737,107.35697072,2.30072105,0.00383418,0.46714346,0.14963328,0.15525367,0.04970012,,,0.37594651,0.00000000
50/50,sens,sens_2022-11-08,2022-11-08,2025-11-07,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00075711,0.00165976,0.00053651,0.00099416,51276.83191957,28000.00000000,23276.83191957,0.83131543,0.35991762,0.32368287,1.36925385,0.24806514,2.07677909,1.31259127,-0.27420388,240,2023,0.69920362,2022,-0.01571302,93899.50280205,36.07717718,0.50789155,0.00128847,0.49966553,0.49900584,,,,,0.49955735,0.49904801
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.04632423,0.49998654,0.04616440,0.50000000,46030.48878212,28000.00000000,18030.48878212,0.64394603,0.27612114,0.26201827,1.20977200,0.22315892,1.75689691,1.10748783,-0.24932205,288,2023,0.40724418,2022,0.00982793,83301.33680905,34.53028627,0.50058298,0.00123322,0.54517724,0.49872141,,,,,0.45390384,0.00000000
SPY benchmark,sens,sens_2022-11-08,2022-11-08,2025-11-07,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01068482,0.03181567,0.01068654,0.03181683,42460.07920415,28000.00000000,14460.07920415,0.51643140,0.21920153,0.21707581,1.33538123,0.15849677,2.03910264,1.17039562,-0.18728841,127,2023,0.25638413,2022,0.00562019,27534.78829670,1.92743518,0.18585569,0.00006884,,,,,0.98931346,0.96818317,,
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,,0.00097766,0.00210477,0.00077880,0.00143939,38538.64569546,28000.00000000,10538.64569546,0.37638020,0.18932081,0.16441403,0.95798406,0.20353608,1.32751813,1.07738553,-0.17572244,,2023,0.25805625,2026,-0.02274428,307575.56195380,116.08194023,2.06695580,0.00414578,0.55186910,0.19959617,,,,,0.44708846,0.21346594
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200,0.00327049,0.06864417,0.00308643,0.06864959,38375.12648482,28000.00000000,10375.12648482,0.37054023,0.18734550,0.16213494,0.95607295,0.20183128,1.32388233,1.06556520,-0.17581796,,2023,0.25805625,2026,-0.02311409,302797.65246636,114.51637314,2.03819668,0.00408987,0.55425193,0.19954382,,,,,0.44477706,0.19828080
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0,0.00287763,0.06864417,0.00268520,0.06864959,38567.67444862,28000.00000000,10567.67444862,0.37741694,0.18968931,0.16481788,0.96595482,0.20181486,1.33767880,1.08024821,-0.17559790,,2023,0.25805625,2026,-0.02279855,302316.92360153,114.09145937,2.03017718,0.00407469,0.55373492,0.19989487,,,,,0.44517356,0.20431748
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0 off0,0.00098642,0.00210477,0.00079096,0.00143939,38672.58833407,28000.00000000,10672.58833407,0.38116387,0.19096357,0.16627560,0.95057385,0.20739838,1.32869997,1.08697200,-0.17568398,,2023,0.25805625,2026,-0.02237918,325293.62285877,122.69374336,2.17999581,0.00438192,0.55923031,0.19983231,,,,,0.43971540,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.00327049,0.06864417,0.00308643,0.06864959,38375.12648482,28000.00000000,10375.12648482,0.37054023,0.18734550,0.16213494,0.95607295,0.20183128,1.32388233,1.06556520,-0.17581796,,2023,0.25805625,2026,-0.02311409,302797.65246636,114.51637314,2.03819668,0.00408987,0.55425193,0.19954382,,,,,0.44477706,0.19828080
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.00327049,0.06864417,0.00308643,0.06864959,38375.12648482,28000.00000000,10375.12648482,0.37054023,0.18734550,0.16213494,0.95607295,0.20183128,1.32388233,1.06556520,-0.17581796,,2023,0.25805625,2026,-0.02311409,302797.65246636,114.51637314,2.03819668,0.00408987,0.55425193,0.19954382,,,,,0.44477706,0.19828080
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00683316,0.21665125,0.00665557,0.21665678,36417.23703413,28000.00000000,8417.23703413,0.30061561,0.16273462,0.13427526,0.82785425,0.20957805,1.15076215,0.85464801,-0.19041128,474,2023,0.25805625,2026,-0.02279964,319252.12356149,120.69851334,2.20316715,0.00431066,0.56508771,0.19947666,,,,,0.43387472,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00154792,0.00338359,0.00087373,0.00189445,41434.88022796,28000.00000000,13434.88022796,0.47981715,0.22329345,0.20365373,1.05435034,0.21382567,1.46476549,1.11068273,-0.20104162,439,2023,0.27776667,2026,0.01780395,315437.70816857,104.52426417,2.08137526,0.00373301,0.41374571,0.14991009,0.13750286,0.04993342,,,0.44714621,0.21316138
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.00371351,0.06549263,0.00306440,0.06549535,41322.58825549,28000.00000000,13322.58825549,0.47580672,0.22197522,0.20217038,1.05973415,0.21118903,1.47007102,1.21458744,-0.18275771,447,2023,0.27776667,2026,0.01803166,311062.10955224,103.01113990,2.05494575,0.00367897,0.41543053,0.14956103,0.13800075,0.04934664,,,0.44497390,0.20015823
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.00327759,0.06549263,0.00265642,0.06549535,41501.91836115,28000.00000000,13501.91836115,0.48221137,0.22405796,0.20453789,1.06778312,0.21120260,1.48151258,1.22598362,-0.18275771,439,2023,0.27776667,2026,0.01831300,310614.00633408,102.71621964,2.04770207,0.00366844,0.41507631,0.14970780,0.13794653,0.04986334,,,0.44539296,0.20747171
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00155984,0.00338359,0.00089765,0.00189445,41633.94896074,28000.00000000,13633.94896074,0.48692675,0.22565045,0.20627619,1.06844306,0.21255593,1.48944893,1.34177159,-0.16817352,436,2023,0.27776667,2026,0.01789579,333519.27250116,110.21178808,2.19290881,0.00393614,0.41928944,0.14962928,0.13930040,0.04967637,,,0.43979037,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.00371351,0.06549263,0.00306440,0.06549535,41322.58825549,28000.00000000,13322.58825549,0.47580672,0.22197522,0.20217038,1.05973415,0.21118903,1.47007102,1.21458744,-0.18275771,447,2023,0.27776667,2026,0.01803166,311062.10955224,103.01113990,2.05494575,0.00367897,0.41543053,0.14956103,0.13800075,0.04934664,,,0.44497390,0.20015823
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.00371351,0.06549263,0.00306440,0.06549535,41322.58825549,28000.00000000,13322.58825549,0.47580672,0.22197522,0.20217038,1.05973415,0.21118903,1.47007102,1.21458744,-0.18275771,447,2023,0.27776667,2026,0.01803166,311062.10955224,103.01113990,2.05494575,0.00367897,0.41543053,0.14956103,0.13800075,0.04934664,,,0.44497390,0.20015823
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00735398,0.21665107,0.00670185,0.21665678,39329.39738093,28000.00000000,11329.39738093,0.40462134,0.19821425,0.17533623,0.95707111,0.21379384,1.32961126,0.99984264,-0.19824545,474,2023,0.27776667,2026,0.01813178,327668.56189968,108.54351229,2.21640626,0.00387655,0.42369809,0.14978125,0.14075363,0.04971856,,,0.43396754,0.00000000
50/50,sens,sens_2023-05-08,2023-05-08,2026-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00111029,0.00231009,0.00077282,0.00143590,47677.08423492,28000.00000000,19677.08423492,0.70275301,0.30401664,0.28186821,1.27752205,0.22931576,1.86800435,1.10842958,-0.27427691,240,2024,0.35891288,2025,0.08450728,83556.65012334,31.86037406,0.51345122,0.00113787,0.49960737,0.49870667,,,,,0.49926328,0.49856410
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2023-05-08,2023-05-08,2026-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00753300,0.10055646,0.00721304,0.10056159,45387.96922925,28000.00000000,17387.96922925,0.62099890,0.28088142,0.25410127,1.25929840,0.21603918,1.81846419,1.12955558,-0.24866542,288,2024,0.35891288,2025,0.05428192,69149.92720974,26.86297384,0.43028945,0.00095939,0.50605195,0.49870667,,,,,0.49281506,0.39943841
SPY benchmark,sens,sens_2023-05-08,2023-05-08,2026-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01124715,0.03170543,0.01124887,0.03170656,42828.10461967,28000.00000000,14828.10461967,0.52957516,0.22517184,0.22181839,1.43423160,0.15004196,2.15604244,1.20486796,-0.18688508,127,2024,0.24339668,2026,0.08405986,27881.84694163,1.95172929,0.18867921,0.00006970,,,,,0.98875113,0.96829344,,
